,Unnamed: 0,Name,Team,FLDPos,G,PA,H,HR,R,RBI,SB,BB,AVG,OBP,SLG,OPS,wRC+,wOBA,Bat,WAR,bWAR,aWAR,WPA
0,0,Fernando Tatis Jr.,SDP,SS,141.7797754406929,622.6602516770363,152.6160165667534,22.746827602386475,84.84565955400465,82.01428318023682,23.23767799139023,47.50105395913124,0.2940616309642792,0.3872329890727997,0.6160002347826957,0.8978890180587769,134.68320631980896,0.4083201332688331,19.964508318901064,3.318102568387985,2.223734648227692,2.5400266301631933,1.161332755684853
1,1,Juan Soto,WSN,RF,145.40805858373642,628.5582474470139,152.69932955503464,22.68843412399292,86.27359807491301,82.03340262174606,20.195220053195957,71.88356563448906,0.2940616309642792,0.3872329890727997,0.5731846861839294,0.8995681405067444,142.5012903213501,0.4176839535534382,19.992079639434817,3.318103098869324,2.2387676268816,2.822324504852295,1.161332755684853
2,2,Trea Turner,- - -,SS,148.6284777522087,628.809184730053,152.70109623670578,19.11955690383911,86.55489546060561,82.01113146543503,27.888015568256375,45.68914338946343,0.2940616309642792,0.3872329890727997,0.5461549771130084,0.8775102496147156,130.53271579742432,0.3873424451351165,19.959523856639866,3.318102568387985,2.2211505043506623,2.619172454476357,1.161332755684853
3,3,Bryce Harper,PHI,RF,145.46967673301697,627.8051339387894,152.69755125045776,23.063090801239014,85.57502835988997,82.03740537166595,11.40548087656498,62.80648976564407,0.2940616309642792,0.3872329890727997,0.6378828996121882,0.9061723947525024,141.48315572738647,0.4211637836694717,19.98721951842308,3.318102568387985,2.2261066043376925,2.631792719960213,1.161332755684853
4,4,Jose Ramirez,CLE,3B,147.9200657606125,628.5842763185501,152.69766747951508,22.18800115585327,86.10978591442107,82.03524893522263,25.813380420207977,57.92035862803459,0.2940616309642792,0.3872329890727997,0.5543245720565319,0.8754869699478149,132.34718108177185,0.3873655240237713,19.954923230409623,3.318103098869324,2.2207657682895663,2.61235711157322,1.161332755684853
5,5,Vladimir Guerrero Jr.,TOR,1B,148.26519840955734,629.0663275718689,152.7025607228279,23.954094886779785,87.1937511563301,82.03982144594193,8.350586742162704,65.05673944950104,0.2940616309642792,0.3872329890727997,0.6301672990620136,0.9025126099586488,143.98034977912903,0.4179221297800541,19.994669181108478,3.3181046903133398,2.241851927638054,2.8260302555561068,1.161332755684853
6,6,Brandon Crawford,SFG,SS,144.15809589624405,622.2577522397041,152.62761622667313,19.14867353439331,74.11819911003111,79.37037670612335,13.797598659992218,47.86582663655281,0.2940616309642792,0.3872329890727997,0.5459880463778972,0.8607169389724731,123.80467534065244,0.3795021982491016,19.35823660492897,3.3179683566093447,2.1675284987688066,2.170908836126328,1.161332755684853
7,7,Marcus Semien,TOR,2B,150.12948089838028,628.9980233311653,152.6994225382805,22.61180019378662,86.90047430992125,82.03774434328079,15.615381568670273,62.897695899009705,0.2940616309642792,0.3872329890727997,0.5477753811478614,0.8653612732887268,129.73975372314453,0.378795973777771,19.959004867076874,3.318102568387985,2.2187505674362185,2.593702712655068,1.161332755684853
8,8,Carlos Correa,HOU,SS,146.57426434755325,627.957342505455,152.6960054039955,20.68061828613281,80.75394058227538,81.7316962480545,5.8594654351472855,59.02739867568016,0.2940616309642792,0.3872329890727997,0.5216299044191837,0.8546576499938965,126.45100259780882,0.3796764294505119,19.881394302845003,3.3180362582206726,2.187115644812584,2.3637393009662637,1.161332755684853
9,9,Bryan Reynolds,PIT,CF,147.0803181529045,628.5503181219101,152.69813239574432,21.593360424041748,84.38161307573317,82.01630979776382,14.8211290538311,56.65840297937393,0.2940616309642792,0.3872329890727997,0.5630023483335972,0.87737637758255,131.84471559524536,0.3939142700135707,19.917929005622863,3.318074452877045,2.1978946667909622,2.406317582726479,1.161332755684853
10,10,Cedric Mullins II,BAL,CF,148.81888848543167,628.3061035275459,152.6967492699623,17.561290740966797,84.52654695510863,81.95786243677139,27.887388050556183,48.993574529886246,0.2940616309642792,0.3872329890727997,0.5099184937477111,0.852048933506012,121.46836233139037,0.368355356991291,13.20290145277977,3.31354997754097,2.144820327162743,1.928849820494652,1.161332755684853
11,11,Nicky Lopez,KCR,SS,145.99898248910904,610.345923602581,147.25697368383408,6.522050142288208,64.32158821821213,48.42558947205544,25.732887268066406,34.945673644542694,0.2940616309642792,0.3872329890727997,0.3889991051852702,0.7498522996902466,101.09608936309812,0.3272398322224617,-3.47291708290577,3.300151079893112,2.1171213710308074,1.8950246596336369,0.3277549552917482
12,12,Tyler O'Neill,STL,LF,144.35115522146225,620.5085172653198,149.8199638724327,21.103111267089844,78.43884015083312,80.62960577011108,19.51243177056313,44.44507375359535,0.2940616309642792,0.3872329890727997,0.5705967036187648,0.8784493803977966,125.2061550617218,0.3873334074318409,19.34944081306457,3.3179959416389466,2.1667633986473085,2.183630301356316,1.161332755684853
13,13,Aaron Judge,NYY,RF,146.2317515015602,628.1119212508202,152.69673764705658,22.779430389404297,85.25171488523482,82.03716015815735,6.431466728448868,61.22130244970322,0.2940616309642792,0.3872329890727997,0.5783231097757816,0.8826702833175659,132.50234055519104,0.3977511025071144,19.964757001399995,3.3180245876312258,2.185123761296272,2.2932753634452823,1.161332755684853
14,14,Starling Marte,- - -,CF,143.57324647903442,592.5803999900818,150.3845116496086,11.85110592842102,72.33476972579955,62.03364461660385,27.889892518520355,33.75820487737656,0.2940616309642792,0.3872329890727997,0.4820661681294441,0.8405044078826904,115.93575739860532,0.3644917257428169,14.96096778512001,3.317406576871872,2.129576618075371,2.045396968126297,1.159828506112099
15,15,Jose Altuve,HOU,2B,148.36870461702347,628.1385103464127,152.695854306221,18.602182388305664,80.66592746973036,81.90087193250656,13.503098160028458,52.51405522227287,0.2940616309642792,0.3872329890727997,0.4932987950742244,0.8323154449462891,121.17495417594908,0.3629529847204685,18.04447939991951,3.3171057939529422,2.144439671635628,2.0632867175340657,1.161332755684853
16,16,Matt Olson,OAK,1B,148.13163644075394,628.7123090624809,152.69777208566666,22.694897174835205,85.4829756617546,82.03917956352234,7.153768315911293,65.3343939781189,0.2940616309642792,0.3872329890727997,0.5470928402245044,0.8702890872955322,130.5000283718109,0.3868132286667823,19.968011498451236,3.318010795116425,2.1800574868917466,2.330243236422539,1.161332755684853
