,Unnamed: 0,Name,Team,G,GS,IP,SO,BB,K/9,BB/9,HR/9,K/BB,AVG,WHIP,RS/9,ERA,FIP,xFIP,SIERA,WAR,bWAR,aWAR,WPA
26,26,Rick Porcello,NYM,0.4000961,0.8393508,0.7073774,0.6032752,0.46454212,0.3033079,0.08026202,0.113574415,0.29530907,0.34948185,0.15056288,0.23206471,0.11603022,0.09750904,0.3704591,0.32623568,0.50432384,0.43139857,0.3259133,0.23903655
27,27,Max Fried,ATL,0.36819386,0.5843048,0.60831964,0.6015958,0.33191296,0.36697525,0.09720822,0.07741813,0.2836429,0.21587047,0.11879247,0.23206471,0.09390101,0.08952235,0.3704591,0.275738,0.68060005,0.6576244,0.64729774,0.5756754
28,28,Zach Plesac,CLE,0.40849605,0.6566208,0.57239693,0.5581021,0.16929992,0.41433492,0.061508805,0.12452383,0.4090335,0.20666724,0.10573129,0.23206471,0.090941474,0.09037946,0.3704591,0.20423757,0.56677824,0.61475915,0.5856544,0.5756724
29,29,Zach Eflin,PHI,0.44182172,0.72939765,0.66072756,0.614999,0.36826012,0.4248412,0.077690996,0.122999355,0.34567523,0.28962204,0.12740645,0.23206471,0.10205656,0.093745776,0.3704591,0.23110627,0.58024716,0.5695601,0.53181845,0.5392286
30,30,Andrew Heaney,LAA,0.4477246,0.8383185,0.7407475,0.6159211,0.47206217,0.382441,0.08696475,0.13235997,0.3207568,0.27491206,0.1280458,0.23206471,0.10235944,0.09964109,0.3704591,0.284773,0.5620118,0.5489175,0.5066801,0.47256172
31,31,Carlos Carrasco,CLE,0.43876532,0.7755658,0.71994716,0.61592126,0.5129288,0.45139953,0.102378614,0.11677695,0.28735107,0.24209104,0.12612359,0.23206471,0.096595235,0.092600554,0.3704591,0.25846845,0.5903105,0.61044526,0.60151786,0.4884705
32,32,Zach Davies,SDP,0.4136224,0.86723477,0.75201553,0.61592096,0.47075403,0.33918303,0.0864002,0.13040137,0.2951336,0.24726719,0.12220856,0.23206471,0.097862415,0.10288223,0.3704591,0.30989197,0.5884841,0.6151316,0.59247696,0.5756213
33,33,Gerrit Cole,NYY,0.42602023,0.8598303,0.7641839,0.61592185,0.42873186,0.4907783,0.07300804,0.16330826,0.3945655,0.22900958,0.10936491,0.23206471,0.09295112,0.09827125,0.3704591,0.21385956,0.66922694,0.6632401,0.6489377,0.57567537
34,34,Clayton Kershaw,LAD,0.39366025,0.6473179,0.61471987,0.59006315,0.22874114,0.42240787,0.06644497,0.123493,0.40487397,0.21673258,0.10791841,0.23206471,0.09112064,0.09124125,0.3704591,0.19862477,0.5866068,0.6254436,0.60680735,0.57567465
35,35,Lance Lynn,TEX,0.4691607,0.8991264,0.7641991,0.615922,0.5411244,0.39454392,0.081287056,0.13621463,0.3337284,0.23424767,0.11383017,0.23206471,0.09277305,0.10247558,0.3704591,0.27214715,0.6983609,0.6649983,0.6491745,0.5756564
36,36,Devin Williams,MIL,0.73043424,0.042434108,0.2847602,0.43659008,0.13604142,0.69130117,0.1088996,0.075188406,0.3855264,0.14305352,0.10331904,0.23206471,0.08405759,0.07289373,0.3704591,0.1346726,0.47800562,0.59548384,0.531291,0.5756591
37,37,Liam Hendriks,OAK,0.78401405,0.025802646,0.2833238,0.38268107,0.062779374,0.5742469,0.068865485,0.07518282,0.4224454,0.17211874,0.09830672,0.23206471,0.08076016,0.0664742,0.3704591,0.13960941,0.48980868,0.5609483,0.49103108,0.5756737
38,38,Zac Gallen,ARI,0.40919274,0.83127683,0.73800194,0.61592156,0.5028884,0.4260153,0.09207604,0.114684485,0.2916194,0.22617777,0.11968999,0.23206471,0.0945314,0.09296378,0.3704591,0.25731558,0.6367047,0.635823,0.64676774,0.575674
39,39,Chris Bassitt,OAK,0.42285198,0.7535469,0.687004,0.6126584,0.37599882,0.31688866,0.082224935,0.1053418,0.29930156,0.25060114,0.1220459,0.23206471,0.09601073,0.09538885,0.3704591,0.30097046,0.610509,0.6178809,0.6076168,0.57567185
40,40,Brad Keller,KCR,0.41405773,0.6105144,0.58407634,0.53443545,0.34455302,0.2695891,0.09587673,0.08248724,0.24868317,0.24889337,0.12599593,0.23206471,0.098211035,0.095747985,0.3704591,0.33989578,0.56470895,0.6103656,0.55524975,0.5756067
41,41,Spencer Turnbull,DET,0.4106662,0.70604956,0.6425201,0.59273994,0.4620457,0.33891505,0.12174966,0.08802264,0.20461167,0.25769895,0.1392073,0.23206471,0.104228355,0.09651394,0.3704591,0.3516127,0.5261308,0.54950863,0.46878007,0.48246235
42,42,Julio Urias,LAD,0.39619553,0.6094903,0.5822691,0.548376,0.35337022,0.32777733,0.09663525,0.107490696,0.26333886,0.25147665,0.12829874,0.23206471,0.10217177,0.09893615,0.3704591,0.34024858,0.48814386,0.54156494,0.45744088,0.5465694
43,43,Aaron Civale,CLE,0.44240448,0.8988603,0.7641954,0.6159218,0.5341074,0.34486362,0.076348715,0.1401354,0.30986908,0.32406968,0.13634749,0.23206471,0.11311458,0.10359133,0.3704591,0.2831848,0.5921985,0.5263062,0.4564718,0.33055592
44,44,Patrick Corbin,WSN,0.46279597,0.89323527,0.7635968,0.61592126,0.49116424,0.2945918,0.07763,0.13264422,0.28808907,0.33079514,0.14256378,0.23206471,0.11103343,0.097852625,0.3704591,0.30954885,0.58666563,0.51563466,0.46376958,0.35813525
45,45,Antonio Senzatela,COL,0.45204082,0.8902572,0.7641944,0.61592144,0.46774393,0.23301385,0.07820347,0.11662754,0.28829077,0.278899,0.124999814,0.23206471,0.10111417,0.1079432,0.3704591,0.3411317,0.6306634,0.6210864,0.615436,0.5548948
46,46,Jose Berrios,MIN,0.4396142,0.7896335,0.71796286,0.6159206,0.53788227,0.38404655,0.10755089,0.12115873,0.2618676,0.2722399,0.13577932,0.23206471,0.10462229,0.10218395,0.3704591,0.3081444,0.5325159,0.54123086,0.48226494,0.4193077
47,47,Tyler Glasnow,TBR,0.44025984,0.6583135,0.6419815,0.61591756,0.4953409,0.5641967,0.10911571,0.15286995,0.30808297,0.2438552,0.1303423,0.23206471,0.10223897,0.098339744,0.3704591,0.21330234,0.48727164,0.5416147,0.48112231,0.49960944
48,48,Raisel Iglesias,CIN,0.7840143,0.029060071,0.2675088,0.3729009,0.098282255,0.50981504,0.09105662,0.080575526,0.3728847,0.20850246,0.114898674,0.23206471,0.09327844,0.076678365,0.3704591,0.17149751,0.3826589,0.47271976,0.30825534,0.53958356
49,49,Sean Manaea,OAK,0.37185478,0.7141007,0.633974,0.5587752,0.3398191,0.31171194,0.07375997,0.12891096,0.34347194,0.31790638,0.13605997,0.23206471,0.11073709,0.10190846,0.3704591,0.27490723,0.47096628,0.47547364,0.3709957,0.37761155
50,50,Ian Anderson,ATL,0.41926932,0.2314595,0.34551963,0.3875163,0.21036904,0.4378908,0.12000444,0.07664563,0.26107064,0.21073928,0.12922873,0.23206471,0.098785646,0.08906326,0.3704591,0.25175726,0.4387546,0.5340012,0.42625767,0.52850723
51,51,Lance McCullers Jr.,HOU,0.3634897,0.68638307,0.61654466,0.5868982,0.4302993,0.4141615,0.10388503,0.11542524,0.2798591,0.2596884,0.13529232,0.23206471,0.10994609,0.10534231,0.3704591,0.26720762,0.45454267,0.51419634,0.3991616,0.39463702
52,52,Brad Hand,CLE,0.77644604,0.029854849,0.25181305,0.32694438,0.08912121,0.49750733,0.08800192,0.08462009,0.37307957,0.18851903,0.11293737,0.23206471,0.09104501,0.08041263,0.3704591,0.1802929,0.36001998,0.4901349,0.33507442,0.5699932
53,53,Michael Pineda,MIN,0.49269938,0.16693957,0.27285996,0.28877184,0.102360226,0.35362846,0.09873562,0.08634903,0.311102,0.25650892,0.13747977,0.23206471,0.10532109,0.09433302,0.3704591,0.28662208,0.365484,0.46037468,0.29956245,0.44983473
54,54,Tyler Mahle,CIN,0.4346272,0.5303501,0.52797544,0.5721002,0.37267548,0.472978,0.11613896,0.11642537,0.25588143,0.22207172,0.12842204,0.23206471,0.10450157,0.10072611,0.3704591,0.27729473,0.4611217,0.52967167,0.40775877,0.47994578
55,55,Yusei Kikuchi,SEA,0.4152595,0.5336029,0.5227607,0.504766,0.4144507,0.37906793,0.12155961,0.099155955,0.23389415,0.29346642,0.15435788,0.23206471,0.11589994,0.099192224,0.3704591,0.30988523,0.40936476,0.4541124,0.32134277,0.34000352
56,56,James Karinchak,CLE,0.7840146,0.021332113,0.27610624,0.44745356,0.22833021,0.6887714,0.15102455,0.0793044,0.29275742,0.19688235,0.12964027,0.23206471,0.092257574,0.075252876,0.3704591,0.17107488,0.38040093,0.46221712,0.31650984,0.481717
57,57,Adam Wainwright,STL,0.48641473,0.7845344,0.6895903,0.60688543,0.35156053,0.31833836,0.08033338,0.12844098,0.313914,0.26827174,0.124406956,0.23206471,0.0991179,0.10604266,0.3704591,0.29507226,0.5231703,0.5538726,0.47319275,0.45464972
58,58,Brady Singer,KCR,0.41594845,0.7880065,0.6966544,0.61591905,0.5433892,0.3517375,0.102825604,0.11500375,0.2382934,0.25838178,0.13021258,0.23206471,0.10403811,0.098630734,0.3704591,0.30132273,0.5407054,0.5644096,0.50075865,0.43233058
59,59,Sixto Sanchez,MIA,0.39250195,0.32680935,0.43653792,0.41495284,0.19057897,0.3242041,0.09110902,0.08991283,0.29193106,0.2568413,0.13152204,0.23206471,0.10409495,0.0947147,0.3704591,0.28090438,0.44718447,0.5081532,0.39892474,0.51301205
60,60,Nick Anderson,TBR,0.57885545,0.025961732,0.18512508,0.29501185,0.051447675,0.5900936,0.07549057,0.097271316,0.42242193,0.13808517,0.09478171,0.23206471,0.081413776,0.07461591,0.3704591,0.1565825,0.3600575,0.50362194,0.36252654,0.55982393
61,61,Mike Mayers,LAA,0.7840139,0.0327244,0.32575226,0.41570783,0.14929627,0.531263,0.09864174,0.091633335,0.34281245,0.19788733,0.116588734,0.23206471,0.09176789,0.08399298,0.3704591,0.18154137,0.378902,0.49780172,0.34579736,0.54727125
62,62,Kyle Freeland,COL,0.42560008,0.8834128,0.76419157,0.61592114,0.53697944,0.25448912,0.087029,0.11995287,0.25397596,0.3048289,0.13830282,0.23206471,0.10871491,0.1085025,0.3704591,0.34315094,0.5654535,0.545245,0.50552183,0.42252874
63,63,Ryan Yarbrough,TBR,0.49329135,0.5974041,0.6154805,0.5646775,0.3524929,0.31937802,0.08363426,0.0982218,0.31791863,0.27622423,0.12760411,0.23206471,0.10264497,0.098736435,0.3704591,0.27730155,0.5055005,0.50283056,0.41857132,0.39957887
64,64,Joe Musgrove,PIT,0.3157891,0.36503157,0.4318897,0.47253618,0.26637292,0.5073734,0.106468655,0.10676745,0.2950147,0.24090394,0.13546716,0.23206471,0.10548401,0.092969686,0.3704591,0.2315086,0.40242064,0.46351483,0.3260071,0.36834893
65,65,Nathan Eovaldi,BOS,0.39973783,0.55908483,0.5704058,0.5495602,0.23494144,0.41331542,0.06980632,0.13331705,0.38329053,0.28723156,0.12687245,0.23206471,0.10556455,0.09805288,0.3704591,0.2088838,0.4849243,0.51046836,0.4263649,0.45971707
66,66,Sandy Alcantara,MIA,0.4509105,0.4655711,0.45799837,0.45288852,0.2737984,0.3425473,0.103022665,0.10082499,0.24545369,0.25920898,0.13687526,0.23206471,0.10887275,0.09913188,0.3704591,0.2959574,0.41936395,0.5045,0.3562065,0.46237242
67,67,Edwin Diaz,NYM,0.7840144,0.023873853,0.28825623,0.43740928,0.16958843,0.66990876,0.12483571,0.08598948,0.3444975,0.21075653,0.12963925,0.23206471,0.09422113,0.078335024,0.3704591,0.15704936,0.37999424,0.47272924,0.3350942,0.5576658
68,68,Evan Marshall,CHW,0.7840137,0.02568426,0.24415317,0.30473092,0.10614762,0.4507425,0.09689131,0.076454185,0.33335882,0.23556472,0.12440163,0.23206471,0.09563351,0.08063464,0.3704591,0.17744622,0.33243895,0.4524975,0.28706312,0.47216877
69,69,Griffin Canning,LAA,0.40429705,0.7193087,0.64606076,0.6006235,0.50521934,0.37779397,0.1089396,0.135151,0.23113376,0.28484604,0.14471549,0.23206471,0.113636844,0.107992746,0.3704591,0.3320609,0.43365872,0.4974324,0.38943753,0.38187027
70,70,Charlie Morton,TBR,0.36379808,0.36166707,0.47144747,0.46194813,0.24093759,0.40013155,0.09006196,0.11136889,0.32442623,0.30250898,0.1432739,0.23206471,0.11253162,0.099288106,0.3704591,0.25677153,0.39595068,0.43824908,0.29278222,0.34328434
71,71,Jordan Montgomery,NYY,0.35055447,0.5111853,0.5457195,0.519954,0.32696602,0.38081753,0.08610291,0.1228703,0.31611177,0.30381584,0.14044583,0.23206471,0.11344283,0.10140354,0.3704591,0.2601805,0.42080316,0.4371817,0.31309977,0.33406484
72,72,Drew Smyly,SFG,0.41041583,0.14820257,0.2660858,0.34253293,0.12429974,0.5525611,0.099325106,0.10630539,0.3404426,0.22576444,0.12957104,0.23206471,0.10351046,0.08614193,0.3704591,0.18649514,0.34479782,0.4553897,0.2935742,0.4237765
73,73,Randy Dobnak,MIN,0.38633904,0.5619265,0.5744396,0.49503258,0.35118046,0.24358575,0.09561023,0.092354804,0.26102325,0.30687767,0.14339063,0.23206471,0.112164065,0.10671339,0.3704591,0.33825317,0.45001155,0.4970454,0.37045512,0.40243414
74,74,Tyler Matzek,ATL,0.7840143,0.045119584,0.3093955,0.3857349,0.14267233,0.51256114,0.09949678,0.07755645,0.32379714,0.23673514,0.12728244,0.23206471,0.09496749,0.08087544,0.3704591,0.184994,0.3894224,0.46294153,0.31308126,0.48424944
75,75,Tyler Anderson,SFG,0.44256586,0.75914526,0.6834795,0.6027997,0.46722937,0.28773695,0.10743544,0.11639256,0.22873223,0.29642147,0.14379925,0.23206471,0.112816386,0.11332777,0.3704591,0.39535588,0.47168925,0.47775728,0.357585,0.3745597
76,76,Greg Holland,KCR,0.7840051,0.032449678,0.32230943,0.368682,0.13790528,0.43086323,0.09448617,0.08295049,0.3420023,0.20951724,0.11923247,0.23206471,0.09413435,0.08616015,0.3704591,0.18530717,0.36136082,0.5083261,0.35398725,0.5673503
77,77,Jose Cisnero,DET,0.7840138,0.040478542,0.3584833,0.40461215,0.18377803,0.421977,0.10346715,0.0884891,0.30501682,0.23514503,0.1273928,0.23206471,0.09912848,0.09036578,0.3704591,0.22343501,0.351282,0.46547875,0.29125932,0.4501309
78,78,Masahiro Tanaka,NYY,0.34959573,0.5922143,0.5726985,0.52676135,0.2732051,0.35111782,0.07595667,0.14510316,0.34945884,0.27426106,0.12726872,0.23206471,0.10879417,0.10841485,0.3704591,0.26543534,0.42218885,0.48505816,0.3609681,0.4001438
79,79,Freddy Peralta,MIL,0.7839063,0.113251716,0.3077425,0.4232119,0.19369209,0.5741044,0.12184491,0.10406519,0.2888205,0.23287821,0.13615085,0.23206471,0.107806385,0.09186024,0.3704591,0.19717027,0.36177683,0.46534806,0.2882924,0.45111874
80,80,Jesus Luzardo,OAK,0.515327,0.72124016,0.6585894,0.6147683,0.4714235,0.37970954,0.09696462,0.12964495,0.27050388,0.2797515,0.13581295,0.23206471,0.10982737,0.10444523,0.3704591,0.2730913,0.4913582,0.5282621,0.42495522,0.43723106
81,81,Deivi Garcia,NYY,0.40177256,0.41958794,0.41341135,0.38857904,0.15905161,0.32467374,0.080654256,0.13374773,0.32092422,0.2746652,0.13152063,0.23206471,0.11497714,0.10730897,0.3704591,0.28680924,0.33365092,0.43178067,0.2638976,0.38746956
82,82,Tyler Clippard,MIN,0.7069734,0.032437,0.3071894,0.34137428,0.1147425,0.40237483,0.08419395,0.10413979,0.332108,0.23619206,0.12276303,0.23206471,0.09790576,0.09189117,0.3704591,0.22539437,0.3286487,0.451415,0.27749673,0.4489889
83,83,Josh Lindblom,MIL,0.33037648,0.514136,0.5488273,0.5412208,0.3920967,0.44214943,0.10741316,0.12549676,0.27450407,0.28072697,0.14614597,0.23206471,0.114729784,0.105514474,0.3704591,0.2928828,0.4097533,0.43646178,0.2977524,0.32336414
84,84,Drew Pomeranz,SDP,0.7355477,0.024420356,0.19104695,0.28268358,0.106295474,0.5487135,0.13096823,0.08159126,0.28035736,0.16977717,0.12304143,0.23206471,0.09259773,0.08704074,0.3704591,0.20257856,0.30710095,0.48826063,0.3068702,0.5287777
85,85,Trevor Rosenthal,- - -,0.7840142,0.026090275,0.23672517,0.36603066,0.10809557,0.59017545,0.10292212,0.09352068,0.36115378,0.17156193,0.11114342,0.23206471,0.09042143,0.079568096,0.3704591,0.1619963,0.36974674,0.5217194,0.36100715,0.5705397
86,86,Steven Brault,PIT,0.3286963,0.3210299,0.47671485,0.46568936,0.37098992,0.34289566,0.13055182,0.08322937,0.18743324,0.24190174,0.14118521,0.23206471,0.106667325,0.10369115,0.3704591,0.34099948,0.39894843,0.49120563,0.3459148,0.39214346
87,87,Keegan Akin,BAL,0.3519181,0.20780298,0.2990743,0.36650512,0.16167524,0.46709877,0.109216414,0.11667482,0.2826207,0.27793252,0.15067376,0.23206471,0.12240296,0.09752207,0.3704591,0.25519133,0.33623987,0.42642462,0.2510278,0.37531084
88,88,Mike Minor,- - -,0.40029868,0.7623552,0.6568739,0.6052799,0.47759348,0.40062204,0.09527624,0.16750018,0.27188337,0.29141477,0.13857922,0.23206471,0.11577232,0.11456783,0.3704591,0.31519997,0.38383412,0.44373533,0.28682607,0.25351536
89,89,Jake McGee,LAD,0.6813426,0.027712233,0.22907679,0.32311207,0.059081398,0.5801865,0.07082351,0.10275539,0.42233858,0.2141327,0.11013731,0.23206471,0.09138767,0.077743225,0.3704591,0.14629577,0.35434446,0.444996,0.2909257,0.50694305
90,90,Mike Clevinger,- - -,0.34226036,0.3718133,0.45697615,0.46450225,0.26935065,0.3989322,0.10387626,0.12760244,0.26780167,0.2564024,0.13629314,0.23206471,0.108928874,0.10641022,0.3704591,0.30232945,0.4021338,0.51110774,0.36578095,0.47907797
91,91,Phil Maton,CLE,0.7829258,0.029930245,0.26861155,0.36088714,0.12535864,0.5341504,0.10487819,0.08124489,0.33856273,0.28247568,0.14281389,0.23206471,0.10764829,0.08446071,0.3704591,0.17984845,0.32440457,0.3711139,0.23240408,0.37826148
92,92,Logan Webb,SFG,0.44072556,0.686369,0.6670672,0.59824735,0.5647829,0.32467008,0.12010803,0.101886444,0.21355788,0.3317727,0.16115788,0.23206471,0.12527952,0.1101324,0.3704591,0.33964887,0.42872697,0.4305785,0.29390094,0.25959703
93,93,Rich Hill,MIN,0.36011627,0.3154102,0.41108885,0.3798685,0.24342068,0.29551265,0.10778875,0.100582786,0.21163726,0.23812227,0.13522103,0.23206471,0.10485948,0.104916304,0.3704591,0.35165408,0.34835765,0.48264682,0.30965295,0.4285984
94,94,Brent Suter,MIL,0.5683599,0.11847573,0.34347522,0.37436634,0.11950792,0.45645252,0.08203002,0.10492253,0.3541167,0.2620696,0.12812108,0.23206471,0.103403635,0.09282445,0.3704591,0.18185128,0.3787414,0.4627537,0.31708667,0.47900033
95,95,Dane Dunning,CHW,0.37719393,0.2737785,0.38639832,0.39374864,0.2790918,0.38043252,0.119336285,0.10757092,0.23157898,0.24564971,0.14209509,0.23206471,0.11295968,0.107400395,0.3704591,0.2969757,0.31354535,0.45905563,0.28738338,0.40784174
96,96,Garrett Richards,SDP,0.4258771,0.52572507,0.5892322,0.5546327,0.4074198,0.3502171,0.098772734,0.12639034,0.26014096,0.27149385,0.13597435,0.23206471,0.10910184,0.10516565,0.3704591,0.3013659,0.41590214,0.49950325,0.37282783,0.3992183
97,97,Hector Neris,PHI,0.7840145,0.023956364,0.26862305,0.35252607,0.20918083,0.43957874,0.14438151,0.080597155,0.23311083,0.29259086,0.16131543,0.23206471,0.11264876,0.08697937,0.3704591,0.25040892,0.2821552,0.37148386,0.22155432,0.39210585
98,98,Tyler Duffey,MIN,0.7840136,0.02844187,0.24252205,0.313563,0.09258894,0.46521458,0.09075248,0.09046197,0.35442844,0.19930553,0.11354492,0.23206471,0.0930696,0.08367179,0.3704591,0.16751657,0.322592,0.47549957,0.2974696,0.47598773
99,99,Jalen Beeks,TBR,0.6984412,0.04483393,0.19494866,0.2547774,0.06647442,0.46837765,0.08739597,0.08244686,0.37699872,0.27408814,0.1357069,0.23206471,0.10336115,0.08029227,0.3704591,0.18066241,0.32475954,0.39335242,0.24710496,0.40739816
100,100,Ryan Pressly,HOU,0.7840146,0.017391294,0.24257365,0.326037,0.117539965,0.49055785,0.102878004,0.0967385,0.35843563,0.26693648,0.13679789,0.23206471,0.10395945,0.08248421,0.3704591,0.17596087,0.2652694,0.38905296,0.23053798,0.3979065
