,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,IDfg,Season,Name,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM,OAA,RAA,R,BRSB,BRCS,BsR
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12147,2016,Nick Ahmed,ARI,SS,0.5403726708074533,0.4938271604938271,0.5011275546159267,0.081277213352685,0.5723270440251572,0.4347826086956521,0.4444444444444444,0.1428571428571428,0.4360902255639097,0.4,0.3736263736263736,0.0300751879699248,,,,,,0.975,,,0.75,,0.6923076923076924,0.6956521739130435,0.7321428571428571,0.5449871465295629,0.5606557377049181,0.807,0.3986013986013986,,0.6052631578947368,,0.5522388059701493,0.6593406593406593,0.4191176470588235,0.5042016806722689,0.6286644951140066,,,0.6134453781512605,0.0,0.099009900990099,0.0,0.3235294117647058,0.286,0.1458333333333333,0.667,0.2,0.75,0.4,0.97,0.5142857142857143,,,,,0.8500000000000001,0.7878787878787878,0.2113821138211382,0.0806451612903225,0.1111111111111111,0.4698275862068966
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10231,2016,Jose Iglesias,DET,SS,0.8385093167701863,0.8086419753086419,0.8125440451021846,0.1306240928882438,0.8155136268343816,0.217391304347826,0.1666666666666666,0.1428571428571428,0.6466165413533834,0.7833333333333333,0.3956043956043956,0.075187969924812,,,,,,0.991,,,0.75,,0.6923076923076924,0.5869565217391304,0.6428571428571428,0.8508997429305912,0.898360655737705,0.828,0.4895104895104895,,0.7105263157894737,,0.7910447761194029,0.63003663003663,1.0,0.7478991596638654,0.6514657980456027,,,0.6100840336134454,0.0,0.099009900990099,0.0,0.6470588235294117,0.6,0.2083333333333333,0.667,0.3,0.75,0.5,0.988,0.7923809523809524,,,,,0.7,0.6363636363636364,0.4634146341463415,0.1129032258064516,0.2222222222222222,0.5086206896551724
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6609,2016,Freddy Galvis,PHI,SS,0.9627329192546584,0.9444444444444444,0.9443269908386188,0.1523947750362844,0.8532494758909853,0.3478260869565217,0.2222222222222222,0.2857142857142857,0.6691729323308271,0.75,0.4945054945054945,0.0225563909774436,,,,,,0.987,,,0.5,,0.6923076923076924,0.5,0.5357142857142857,0.8637532133676092,0.918032786885246,0.833,0.5034965034965035,,0.5526315789473684,,0.582089552238806,0.8498168498168498,0.8676470588235294,0.8263305322128851,0.660875859572928,,,0.6100840336134454,0.0,0.0891089108910891,0.091,0.6470588235294117,0.188,0.3333333333333333,0.267,0.5,0.769,0.65,0.989,0.8457142857142858,,,,,0.7,0.6666666666666667,0.4959349593495935,0.2741935483870967,0.3333333333333333,0.4784482758620689
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10847,2016,Andrelton Simmons,LAA,SS,0.763975155279503,0.7592592592592592,0.7293868921775898,0.1436865021770682,0.7064989517819706,0.4347826086956521,0.1666666666666666,0.5,0.5639097744360901,0.55,0.4725274725274725,0.0451127819548872,,,,,,0.982,,,0.75,,0.5384615384615385,0.8478260869565217,0.8214285714285714,0.6401028277634961,0.6131147540983607,0.751,0.6293706293706294,,0.8421052631578947,,0.5074626865671642,0.8498168498168498,0.6397058823529411,0.7254901960784312,0.6728193992037641,,,0.6033613445378152,0.0,0.1089108910891089,0.286,0.4117647058823529,0.2,0.2083333333333333,0.778,0.3,0.792,0.6,0.98,0.6742857142857143,,,,,0.775,0.696969696969697,0.3902439024390244,0.1612903225806451,0.0555555555555555,0.3663793103448275
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11846,2016,Leonys Martin,SEA,CF,0.8819875776397514,0.8765432098765431,0.8914728682170543,0.2561683599419448,0.0230607966457023,0.1304347826086956,0.1111111111111111,0.0714285714285714,0.0,0.05,0.0,0.0,,,,,,0.992,,,,0.8125,0.6153846153846154,0.2391304347826086,0.4107142857142857,0.7660668380462724,0.8918032786885246,0.913,0.5664335664335665,,0.6842105263157894,0.7738095238095237,,0.4358974358974359,0.5735294117647058,0.526610644257703,0.6246833152370612,,,0.6033613445378152,0.0,0.4752475247524752,0.0,0.3529411764705882,0.222,0.1875,0.4,0.1666666666666666,0.636,0.275,1.0,0.6495238095238095,,,,,0.775,0.7575757575757576,0.5853658536585367,0.3870967741935484,0.3333333333333333,0.6336206896551724
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,5343,2016,Brandon Crawford,SFG,SS,0.9565217391304348,0.9135802469135802,0.9154334038054968,0.1516690856313498,0.8658280922431866,0.4782608695652174,0.3333333333333333,0.3571428571428571,0.6240601503759398,0.75,0.4505494505494505,0.0300751879699248,,,,,,0.983,,,0.625,,0.7692307692307694,0.9130434782608696,0.9107142857142856,0.8791773778920308,0.9278688524590164,0.827,0.5874125874125874,,0.9736842105263156,,0.7313432835820896,0.9743589743589745,0.7720588235294118,0.9131652661064424,0.6768005790807095,,,0.5983193277310925,0.0,0.0693069306930693,0.043,0.676470588235294,0.308,0.2708333333333333,0.5379999999999999,0.4333333333333333,0.8390000000000001,0.775,0.982,0.8457142857142858,,,,,0.65,0.6060606060606061,0.5447154471544716,0.1129032258064516,0.0,0.5905172413793104
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,5275,2016,Francisco Cervelli,PIT,C,0.5838509316770186,0.5802469135802468,0.562367864693446,0.5029027576197388,0.1488469601677149,0.3043478260869565,0.1111111111111111,0.3571428571428571,0.037593984962406,0.0333333333333333,0.0329670329670329,0.0150375939849624,,0.881578947368421,0.3636363636363636,0.4444444444444444,0.7450980392156863,0.991,,0.3571428571428571,,,0.3846153846153847,,0.5714285714285714,,,,,,0.5,,,,,,,,,0.5949579831932774,0.0,0.1584158415841584,0.13,0.676470588235294,0.1939999999999999,0.75,1.0,0.0666666666666666,1.0,0.075,0.935,0.059047619047619,0.625,1.0,,0.6352459016393444,,,0.3414634146341463,0.0967741935483871,0.1111111111111111,0.4137931034482758
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,6867,2016,Derek Norris,SDP,C,0.7142857142857142,0.6975308641975309,0.6856941508104298,0.634978229317852,0.1215932914046121,0.3913043478260869,0.1111111111111111,0.5,0.0150375939849624,0.05,0.0109890109890109,0.0075187969924812,,1.0,0.4545454545454546,0.4444444444444444,0.8431372549019608,0.99,,0.2857142857142857,,,0.6923076923076924,,0.7142857142857142,,,,,,0.4473684210526315,,,,,,,,,0.5932773109243697,0.0,0.0594059405940594,0.0,0.8529411764705881,0.184,0.7916666666666667,0.667,0.2,1.0,0.05,0.971,0.0647619047619047,0.75,0.9473684210526316,,0.6229508196721312,,,0.4065040650406504,0.1451612903225806,0.1111111111111111,0.5043103448275862
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2900,2016,Roberto Perez,CLE,C,0.3726708074534161,0.3271604938271605,0.31092318534179,0.3454281567489115,0.060796645702306,0.0869565217391304,0.0,0.1428571428571428,0.0,0.0333333333333333,0.0109890109890109,0.0,,0.1710526315789473,0.2954545454545454,0.1666666666666666,0.196078431372549,0.996,,0.7142857142857143,,,0.6923076923076924,,0.625,,,,,,0.5,,,,,,,,,0.5781512605042016,0.0,0.0198019801980198,0.3329999999999999,0.2647058823529411,0.5,0.1666666666666666,0.833,0.2,1.0,0.025,1.0,0.0114285714285714,0.5416666666666666,0.631578947368421,,0.5758196721311476,,,0.1138211382113821,0.0,0.0,0.4353448275862069
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10459,2016,Adeiny Hechavarria,MIA,SS,0.9440993788819876,0.8333333333333333,0.854122621564482,0.1473149492017416,0.7526205450733753,0.5652173913043478,0.1666666666666666,0.7142857142857142,0.5037593984962405,0.5666666666666667,0.3516483516483517,0.0451127819548872,,,,,,0.977,,,0.375,,0.6153846153846154,0.6086956521739131,0.5892857142857142,0.7866323907455012,0.8459016393442623,0.843,0.4405594405594406,,0.6578947368421052,,0.2238805970149253,0.6886446886446886,0.7573529411764706,0.5938375350140055,0.6326456749909519,,,0.5697478991596638,0.0,0.1188118811881188,0.143,0.8235294117647058,0.5,0.3333333333333333,0.6,0.3333333333333333,0.72,0.625,0.987,0.7238095238095237,,,,,0.7250000000000001,0.6666666666666667,0.4227642276422764,0.0161290322580645,0.0,0.5129310344827587
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,9777,2016,Nolan Arenado,COL,3B,0.9875776397515528,0.9814814814814814,0.9634249471458772,0.0718432510885341,0.7924528301886793,0.5652173913043478,0.4444444444444444,0.3571428571428571,0.2556390977443609,0.5,0.0769230769230769,0.0225563909774436,,,,,,0.973,,,0.5,,0.8461538461538463,0.6956521739130435,0.6964285714285714,0.9845758354755784,0.8655737704918033,0.689,0.6643356643356644,,1.0,,0.2388059701492537,0.5238095238095238,0.8308823529411764,0.5014005602240895,0.6174448063698879,,,0.5647058823529412,0.0,0.1584158415841584,0.059,1.0,0.286,0.4375,0.733,1.0,0.949,0.975,0.965,0.7123809523809523,,,,,0.9,0.8484848484848485,0.9430894308943092,0.032258064516129,0.1666666666666666,0.396551724137931
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,6887,2016,Martin Maldonado,MIL,C,0.4223602484472049,0.3888888888888888,0.386892177589852,0.3526850507982583,0.0817610062893081,0.3043478260869565,0.0,0.4285714285714285,0.0075187969924812,0.0,0.0109890109890109,0.0150375939849624,,0.3947368421052631,0.4545454545454546,0.1666666666666666,0.3333333333333333,0.987,,0.7142857142857143,,,0.6923076923076924,,0.5892857142857142,,,,,,0.5526315789473684,,,,,,,,,0.5647058823529412,0.0,0.0198019801980198,0.0,0.4705882352941176,0.611,0.375,1.0,0.0333333333333333,1.0,0.1,0.846,0.0247619047619047,0.4999999999999999,0.6842105263157894,,0.5389344262295083,,,0.1707317073170731,0.0161290322580645,0.0,0.4224137931034483
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,7007,2016,Yadier Molina,STL,C,0.9006211180124223,0.8765432098765431,0.8513742071881606,0.8076923076923077,0.1257861635220125,0.0869565217391304,0.0,0.1428571428571428,0.0150375939849624,0.05,0.0109890109890109,0.0075187969924812,,0.881578947368421,0.4090909090909091,0.4444444444444444,0.8235294117647058,0.998,,0.0714285714285714,,,0.6923076923076924,,0.4821428571428571,,,,,,0.7894736842105263,,,,,,,,,0.5596638655462185,0.0,0.1584158415841584,0.091,0.6470588235294117,0.182,0.6875000000000001,0.8,0.1666666666666666,0.75,0.1,0.97,0.0628571428571428,0.5416666666666666,0.8421052631578947,,0.6004098360655739,,,0.4552845528455285,0.0483870967741935,0.1111111111111111,0.1120689655172413
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,7870,2016,Jonathan Lucroy,- - -,C,0.7763975155279502,0.7469135802469136,0.7421423537702607,0.6661828737300436,0.1572327044025157,0.2608695652173913,0.0555555555555555,0.3571428571428571,0.0075187969924812,0.1333333333333333,0.0109890109890109,0.0150375939849624,,0.9078947368421052,1.0,0.4444444444444444,0.7450980392156863,0.994,,0.8571428571428571,,,0.8461538461538463,,0.5178571428571428,,,,,,0.7368421052631579,,,,,,,,,0.5579831932773109,0.0,0.1188118811881188,0.2,0.7352941176470588,0.396,1.0,0.778,0.3,0.556,0.2249999999999999,1.0,0.0571428571428571,0.5833333333333333,0.1578947368421052,,0.4016393442622951,,,0.5447154471544716,0.0806451612903225,0.0,0.4137931034482758
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,12984,2016,Jackie Bradley Jr.,BOS,CF,0.9627329192546584,0.95679012345679,0.9620859760394644,0.2656023222060958,0.0251572327044025,0.1304347826086956,0.1111111111111111,0.0714285714285714,0.0,0.05,0.0,0.0,,,,,,0.992,,,,0.875,0.6923076923076924,0.5652173913043478,0.7142857142857142,0.7840616966580977,0.918032786885246,0.918,0.5944055944055944,,0.8421052631578947,0.7619047619047619,,0.6117216117216118,0.5294117647058824,0.6386554621848739,0.6366268548678973,,,0.5512605042016807,0.0,0.8613861386138614,0.0,0.2941176470588235,0.3329999999999999,0.125,0.5,0.1333333333333333,1.0,0.25,0.991,0.6685714285714285,,,,,0.7,0.696969696969697,0.7642276422764228,0.1451612903225806,0.1111111111111111,0.6551724137931034
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11265,2016,Jonathan Schoop,BAL,2B,1.0,1.0,1.0,0.2017416545718432,0.9371069182389936,0.3478260869565217,0.2777777777777778,0.2142857142857142,0.8646616541353382,0.7833333333333333,0.7692307692307693,0.0451127819548872,,,,,,0.989,,,1.0,,0.4615384615384616,0.5869565217391304,0.625,0.9408740359897172,0.9475409836065574,0.79,0.4755244755244755,,0.6578947368421052,,0.6417910447761194,0.2527472527472527,0.8602941176470589,0.3781512605042016,0.6036916395222585,,,0.5478991596638656,0.0,0.099009900990099,0.0,0.5294117647058822,0.125,0.1666666666666666,0.5710000000000001,0.2333333333333333,0.613,0.775,0.987,0.8628571428571429,,,,,0.775,0.7272727272727273,0.6666666666666667,0.0161290322580645,0.1111111111111111,0.4008620689655172
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,3648,2016,Rene Rivera,NYM,C,0.3602484472049689,0.3333333333333333,0.3320648343904158,0.3592162554426705,0.0775681341719077,0.0869565217391304,0.0,0.1428571428571428,0.0,0.0833333333333333,0.0,0.0,,0.5657894736842105,0.4090909090909091,0.1666666666666666,0.3725490196078431,0.996,,0.6428571428571428,,,0.4615384615384616,,0.6071428571428571,,,,,,0.5263157894736842,,,,,,,,,0.5478991596638656,0.0,0.1089108910891089,0.071,0.4117647058823529,0.348,0.4791666666666667,1.0,0.2,0.667,0.075,1.0,0.0342857142857142,0.4999999999999999,0.7368421052631579,,0.5532786885245903,,,0.0975609756097561,0.0,0.0,0.4094827586206896
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,9134,2016,Tyler Flowers,ATL,C,0.4968944099378881,0.4691358024691358,0.4763918252290345,0.4404934687953556,0.060796645702306,0.1304347826086956,0.0,0.2142857142857142,0.0075187969924812,0.0,0.0109890109890109,0.0,,0.7894736842105263,0.0681818181818181,0.3888888888888888,0.7058823529411764,0.995,,0.0,,,0.3076923076923077,,0.5178571428571428,,,,,,0.3421052631578947,,,,,,,,,0.546218487394958,0.0,0.0396039603960396,0.0,0.3529411764705882,0.0,0.75,0.0,0.0666666666666666,0.5,0.05,1.0,0.0342857142857142,1.0,0.5789473684210527,,0.6987704918032788,,,0.2195121951219512,0.0,0.0,0.3146551724137931
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6547,2016,Jordy Mercer,PIT,SS,0.9006211180124223,0.8765432098765431,0.8704016913319238,0.1357039187227866,0.8616352201257862,0.3913043478260869,0.3333333333333333,0.2142857142857142,0.6766917293233082,0.8333333333333334,0.4615384615384615,0.0225563909774436,,,,,,0.985,,,0.625,,0.6153846153846154,0.2826086956521739,0.3571428571428571,0.9305912596401028,0.9081967213114754,0.765,0.5594405594405595,,0.4210526315789473,,0.2388059701492537,0.2637362637362637,0.7058823529411764,0.2549019607843137,0.5837857401375317,,,0.5445378151260505,0.0,0.0297029702970297,0.0,0.7058823529411764,0.059,0.3541666666666667,0.5,0.4,0.667,0.6,0.982,0.8266666666666665,,,,,0.675,0.6363636363636364,0.5365853658536586,0.0161290322580645,0.0555555555555555,0.5818965517241379
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,13611,2016,Mookie Betts,BOS,RF,0.968944099378882,0.9691358024691358,0.9663143058491896,0.251088534107402,0.0293501048218029,0.0434782608695652,0.0555555555555555,0.0,0.0,0.0666666666666666,0.0,0.0,,,,,,0.997,,,,0.6875,0.9230769230769232,0.9130434782608696,1.0,0.5989717223650385,0.7114754098360656,0.931,0.902097902097902,,0.7894736842105263,0.8392857142857142,,0.9926739926739928,0.6102941176470589,1.0,0.6829533116178068,,,0.5428571428571429,0.0,0.5346534653465347,0.125,0.4705882352941176,0.429,0.1458333333333333,0.667,0.3,1.0,0.325,1.0,0.6095238095238096,,,,,0.825,0.8484848484848485,0.9918699186991872,0.4193548387096774,0.2222222222222222,0.8922413793103449
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,639,2016,Adrian Beltre,TEX,3B,0.8695652173913043,0.8703703703703703,0.8520084566596194,0.0754716981132075,0.6310272536687631,0.4347826086956521,0.2222222222222222,0.4285714285714285,0.2932330827067669,0.6833333333333333,0.0,0.0150375939849624,,,,,,0.976,,,0.625,,0.4615384615384616,0.7826086956521738,0.7678571428571428,0.9023136246786632,0.8590163934426229,0.746,0.2867132867132867,,0.8421052631578947,,0.6417910447761194,0.684981684981685,0.8529411764705883,0.7086834733893557,0.64133188563156,,,0.5411764705882354,0.0,0.0495049504950495,0.063,0.4705882352941176,0.313,0.3333333333333333,0.7140000000000001,0.2333333333333333,0.773,0.55,0.972,0.6895238095238095,,,,,0.775,0.7272727272727273,0.7235772357723578,0.0161290322580645,0.0555555555555555,0.3879310344827586
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11038,2016,Kevin Kiermaier,TBR,CF,0.639751552795031,0.6296296296296295,0.6075405214940098,0.1915820029027576,0.0146750524109014,0.0869565217391304,0.1111111111111111,0.0,0.0,0.0166666666666666,0.0,0.0,,,,,,0.993,,,,0.6875,1.0,0.7826086956521738,0.9107142857142856,0.5475578406169666,0.6688524590163935,0.958,0.4335664335664335,,0.7368421052631579,0.6011904761904762,,0.9706959706959708,0.5147058823529411,0.8347338935574229,0.6844010133912415,,,0.5327731092436975,0.0,0.2871287128712871,0.0,0.2941176470588235,0.5,0.0833333333333333,,0.0,1.0,0.35,0.992,0.4742857142857143,,,,,0.7250000000000001,0.7272727272727273,0.4471544715447155,0.3387096774193548,0.1666666666666666,0.7198275862068966
