,Unnamed: 0,Name,Team,G,GS,IP,SO,BB,K/9,BB/9,HR/9,K/BB,AVG,WHIP,RS/9,ERA,FIP,xFIP,SIERA,WAR,bWAR,aWAR,WPA
0,0,Clayton Kershaw,LAD,0.4191131,0.87338287,0.7641957,0.615922,0.46790102,0.577063,0.080278575,0.09551393,0.41527453,0.21888228,0.105416246,0.23206471,0.087139644,0.07047946,0.3704591,0.17238656,0.739196,0.6665515,0.6502105,0.57567567
1,1,Jake Arrieta,CHC,0.43967542,0.8254964,0.76419467,0.615922,0.46105924,0.46376628,0.087971926,0.081832886,0.3500979,0.21564302,0.10835741,0.23206471,0.08520861,0.077524096,0.3704591,0.225419,0.7389074,0.66639453,0.6500324,0.57567567
2,2,David Price,- - -,0.45995864,0.89150476,0.7641973,0.615922,0.44913363,0.4335349,0.08194576,0.11182291,0.3642732,0.25237504,0.11673959,0.23206471,0.09291994,0.08436165,0.3704591,0.25294888,0.73361367,0.6655458,0.6493199,0.57567555
3,3,Max Scherzer,WSN,0.43131277,0.89411986,0.76419854,0.615922,0.48188668,0.5185887,0.06938623,0.14410257,0.4203453,0.23397994,0.106706165,0.23206471,0.09103364,0.08290131,0.3704591,0.2008845,0.7378121,0.66596663,0.6495891,0.5756754
4,4,Dallas Keuchel,HOU,0.45443088,0.8902127,0.76419693,0.615922,0.5522762,0.39682367,0.08915239,0.1022007,0.31397742,0.2576124,0.120171376,0.23206471,0.09374531,0.08640626,0.3704591,0.2548542,0.7330254,0.6656329,0.6493937,0.5756755
5,5,Chris Sale,CHW,0.43864515,0.88820904,0.7641951,0.615922,0.51419216,0.55960166,0.08903602,0.12769218,0.4067347,0.25431192,0.12195874,0.23206471,0.10182858,0.0880741,0.3704591,0.18720232,0.70045066,0.5808522,0.5987012,0.44783676
6,6,Corey Kluber,CLE,0.452635,0.8987374,0.7641978,0.615922,0.5321202,0.48286468,0.085805416,0.13118406,0.3532681,0.26309654,0.12365409,0.23206471,0.10312104,0.090991564,0.3704591,0.23081632,0.7017969,0.5858957,0.5911771,0.4127259
7,7,Zack Greinke,LAD,0.44671816,0.8385164,0.7641915,0.61592185,0.41789562,0.39818183,0.08209949,0.0978557,0.34680903,0.2008751,0.10728818,0.23206471,0.08574701,0.08437409,0.3704591,0.24633299,0.7318189,0.66601694,0.64963084,0.5756756
8,8,Gerrit Cole,PIT,0.4395251,0.8675049,0.76419336,0.61592185,0.5131404,0.41990092,0.09287329,0.10026227,0.32746205,0.26706505,0.1272705,0.23206471,0.1001001,0.0885065,0.3704591,0.26056176,0.7191935,0.6108735,0.6329683,0.5552689
9,9,Chris Archer,TBR,0.45381993,0.8909229,0.76419586,0.615922,0.62236065,0.49711245,0.111769035,0.12728302,0.30316156,0.26136258,0.13269666,0.23206471,0.10227295,0.089470744,0.3704591,0.25885567,0.67661166,0.59105873,0.60281193,0.43628716
10,10,Madison Bumgarner,SFG,0.43028253,0.8904536,0.76419663,0.615922,0.48832032,0.46230763,0.07981339,0.13034266,0.37231582,0.2580863,0.11764924,0.23206471,0.09778372,0.09187153,0.3704591,0.23969682,0.7300749,0.64156896,0.648836,0.575665
11,11,Jacob deGrom,NYM,0.42127562,0.775582,0.70659584,0.61592144,0.41478002,0.4472622,0.0868462,0.11022243,0.3473681,0.2322157,0.117863655,0.23206471,0.09540045,0.08426052,0.3704591,0.23726752,0.6701119,0.5997328,0.6079109,0.5756622
12,12,Jon Lester,CHC,0.44499734,0.8686959,0.76313835,0.6159218,0.54204804,0.434936,0.09894151,0.11779036,0.30961737,0.28158975,0.1366184,0.23206471,0.10717607,0.09374606,0.3704591,0.26561183,0.6485541,0.5519119,0.53520447,0.3802566
13,13,Carlos Carrasco,CLE,0.42652175,0.78004235,0.7149796,0.61592156,0.45046642,0.49855515,0.094511524,0.12305564,0.34973237,0.26415765,0.12711525,0.23206471,0.10361026,0.08909959,0.3704591,0.22153683,0.64558816,0.5575683,0.54011345,0.46330354
