,Unnamed: 0,Name,Team,FLDPos,G,PA,H,HR,R,RBI,SB,BB,AVG,OBP,SLG,OPS,wRC+,wOBA,Bat,WAR,bWAR,aWAR,WPA
0,0,Bryce Harper,WSN,RF,146.8487007021904,619.2535924911499,160.52983224391937,22.948685079813004,86.21112775802612,88.14137578010559,20.65241676568985,69.3455026447773,0.2940616309642792,0.3872329890727997,0.8723892569541931,1.330976128578186,256.43585073947906,0.5834921164512634,32.137939870357506,4.2443358421325685,3.768677226305008,4.063294371962547,1.7279126095771788
1,1,Mike Trout,LAA,CF,148.4482199549675,619.3663516044617,160.52953898906708,22.81533196568489,86.3172082901001,88.14136028289795,26.780421435832977,67.53279194235802,0.2940616309642792,0.3872329890727997,0.797522783279419,1.3050939738750458,244.23099383711812,0.5461413269042968,32.12775621414184,4.24433382153511,3.763211823701859,3.967286888360976,1.7279126095771788
2,2,Josh Donaldson,TOR,3B,150.81523591279984,619.5215916633606,160.5307486653328,22.391474574804302,86.39970648288727,88.14198017120361,19.741195499897003,64.97668600082397,0.2940616309642792,0.3872329890727997,0.7525936961174011,1.2430594861507416,235.29648819565773,0.5150579543113708,32.11337596178054,4.2443304538726805,3.752589941620827,3.740655051171779,1.7279126095771788
3,3,Joey Votto,CIN,1B,147.3539484143257,618.8761019706726,160.5272662639618,21.17139247059822,84.70323967933655,88.10701847076416,15.637125194072723,71.02757421135902,0.2940616309642792,0.3872329890727997,0.7579204440116882,1.292096346616745,241.46963369846344,0.5469891178607941,32.10705593824386,4.244283980131149,3.702175355553627,3.5392058894038194,1.7279126095771788
4,4,Paul Goldschmidt,ARI,1B,149.22470843791962,619.4112091064453,160.5300399661064,22.235116213560104,86.05825340747833,88.1414145231247,27.660212755203247,71.56982421875,0.2940616309642792,0.3872329890727997,0.7551032304763794,1.290340930223465,241.28299015760425,0.5366619317531586,32.12102155685424,4.244327086210251,3.7205456829071046,3.711635313630104,1.7279126095771788
5,5,A.J. Pollock,ARI,CF,150.10824418067932,619.121693611145,160.5278405547142,14.11611431837082,83.2229334115982,88.03564608097076,34.41594862937927,48.87633943557739,0.2940616309642792,0.3872329890727997,0.6390806436538696,1.150479108095169,213.4725472331047,0.4717028927803039,12.747975730895991,4.184375286102295,3.6270434445142743,2.5834159541130064,1.3815896403789518
6,6,Buster Posey,SFG,C,145.44868952035904,617.1949005126953,160.5192506313324,15.191267848014832,71.75781524181366,85.52188277244568,8.167754262685776,48.03217554092407,0.2940616309642792,0.3872329890727997,0.640282928943634,1.1671724617481232,216.97313594818115,0.4853934683799743,25.69725791215896,4.230826127529144,3.629494674801826,2.935398394763469,1.4592646086215972
7,7,Manny Machado,BAL,3B,149.936776638031,619.246250629425,160.52792608737946,19.017479985952377,84.34249460697174,88.0802470445633,27.030533492565155,57.973586201667786,0.2940616309642792,0.3872329890727997,0.6682552695274353,1.182868480682373,221.25563842058185,0.4890198156833648,26.130751216411586,4.243454188108444,3.659396278858185,3.1465568470954888,1.7279126095771788
8,8,Kris Bryant,CHC,3B,147.56782221794128,617.7088732719421,159.653440117836,19.91997930407524,81.49993193149567,87.31110513210297,24.677572548389435,51.656898021698,0.2940616309642792,0.3872329890727997,0.6767232418060303,1.1867906749248505,214.81598189473152,0.4877004973888397,23.12353826761245,4.22493069767952,3.609680852890015,2.7257306975126263,1.6245920348167415
9,9,Lorenzo Cain,KCR,CF,147.6310333609581,617.16663646698,160.5195194482803,13.490986227989197,75.50962507724762,78.63284707069397,34.41051411628723,38.95736253261566,0.2940616309642792,0.3872329890727997,0.6409265995025635,1.1684498190879822,211.5748615264893,0.4756504416465759,20.82263820767402,4.238583201169968,3.615513210296631,2.9531085923314087,1.457635486125946
