,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
23,23,23,23,23,23,Andujar,Miguel,609280.0,Yankees,,3B,0.3333333333333333,0.3809523809523809,0.3846153846153846,0.2727272727272727,0.5833333333333333,0.5,0.2666666666666666,0.4615384615384616,0.25,0.1851851851851851,,0.5213675213675208,0.5172413793103448,,,,,,,,,,,
24,24,24,24,24,24,Apostel,Sherten,665947.0,Rangers,,1B,0.3888888888888889,0.3809523809523809,0.3076923076923077,0.3636363636363636,0.5833333333333333,0.5,0.4,0.3846153846153847,0.05,0.037037037037037,,,0.3793103448275863,,,,,,,,,,,
25,25,25,25,25,25,Aquino,Aristides,606157.0,Reds,,RF,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,0.3,0.111111111111111,,,0.6781609195402294,,,,,,,,,,,
26,26,26,26,26,26,Arauz,Jonathan,660620.0,Red Sox,,2B,0.3333333333333333,0.3333333333333332,0.3846153846153846,0.1818181818181818,0.6666666666666666,0.5,0.4,0.3076923076923077,0.05,0.1296296296296296,,,0.4482758620689653,,,,,,,,,,,
27,27,27,27,27,27,Arcia,Orlando,606115.0,Brewers,,SS,0.5555555555555556,0.5714285714285714,0.5384615384615385,0.4545454545454546,0.6666666666666666,0.25,0.5333333333333333,0.5384615384615385,0.25,0.5277777777777778,,0.5470085470085468,0.4827586206896548,,,,,,,,,,,
28,28,28,28,28,28,Arenado,Nolan,571448.0,Rockies,,3B,0.7222222222222222,0.8095238095238094,0.5384615384615385,0.4545454545454546,0.9166666666666666,0.75,0.8666666666666667,0.5384615384615385,0.4500000000000002,0.4537037037037037,,0.7264957264957261,0.3218390804597701,,,,,,,,,,,
29,29,29,29,29,29,Arozarena,Randy,668227.0,Rays,,LF,0.3888888888888889,0.4285714285714285,0.3846153846153846,0.3636363636363636,0.5833333333333333,0.5,0.4666666666666667,0.3846153846153847,0.25,0.4074074074074074,0.0,0.3247863247863249,0.7816091954022988,0.978907246798133,0.0,0.3333333333333333,0.25,0.6582278481012657,0.5384615384615385,0.6774193548387096,0.6666666666666666,0.625,0.2058823529411764,0.1034482758620689
30,30,30,30,30,30,Arraez,Luis,650333.0,Twins,,2B,0.3888888888888889,0.3809523809523809,0.3076923076923077,0.2727272727272727,0.6666666666666666,0.75,0.4666666666666667,0.3076923076923077,0.1500000000000001,0.4537037037037037,,0.4700854700854697,0.5172413793103448,,,,,,,,,,,
31,31,31,31,31,31,Arroyo,Christian,624414.0,Red Sox,,2B,0.3888888888888889,0.4285714285714285,0.3846153846153846,0.3636363636363636,0.5833333333333333,0.5,0.2666666666666666,0.6153846153846154,0.25,0.1388888888888889,,0.4957264957264948,0.5977011494252871,,,,,,,,,,,
32,32,32,32,32,32,Bader,Harrison,664056.0,Cardinals,,CF,0.6666666666666666,0.6666666666666665,0.5384615384615385,0.6363636363636365,0.6666666666666666,0.5,0.6,0.6923076923076924,0.3,0.2777777777777778,0.2340425531914893,0.1965811965811963,0.8620689655172411,0.9620661530758916,0.0,0.6666666666666666,0.65,0.7594936708860758,0.5576923076923078,0.7956989247311828,0.8666666666666667,0.9083333333333332,0.4411764705882353,0.4482758620689655
33,33,33,33,33,33,Barnhart,Tucker,571466.0,Reds,,1B,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,0.4500000000000002,0.1388888888888889,,0.675213675213675,0.264367816091954,,,,,,,,,,,
34,34,34,34,34,34,Barrero,Jose,676480.0,Reds,,SS,0.5,0.5714285714285714,0.4615384615384615,0.6363636363636365,0.5833333333333333,0.25,0.5333333333333333,0.5384615384615385,0.1,0.1203703703703703,,0.5555555555555549,0.5172413793103448,,,,,,,,,,,
35,35,35,35,35,35,Barreto,Franklin,620439.0,---,,2B,0.4444444444444444,0.4761904761904761,0.4615384615384615,0.4545454545454546,0.5833333333333333,0.5,0.4,0.5384615384615385,0.2000000000000001,0.0,0.0,,0.6091954022988504,,,,,,,,,,,
36,36,36,36,36,36,Basabe,Luis Alexander,642772.0,Giants,,RF,0.5555555555555556,0.5714285714285714,0.4615384615384615,0.4545454545454546,0.75,0.5,0.5333333333333333,0.5384615384615385,0.1500000000000001,0.0277777777777777,,,0.6781609195402294,,,,,,,,,,,
37,37,37,37,37,37,Beaty,Matt,607461.0,Dodgers,,1B,0.4444444444444444,0.4761904761904761,0.4615384615384615,0.3636363636363636,0.6666666666666666,0.5,0.4666666666666667,0.4615384615384616,0.3500000000000001,0.111111111111111,,,0.5632183908045976,,,,,,,,,,,
38,38,38,38,38,38,Bell,Josh,605137.0,Pirates,,1B,0.3888888888888889,0.3809523809523809,0.4615384615384615,0.0909090909090909,0.75,0.75,0.4,0.4615384615384616,0.3500000000000001,0.5648148148148148,,0.4700854700854697,0.4827586206896548,,,,,,,,,,,
39,39,39,39,39,39,Bellinger,Cody,641355.0,Dodgers,,CF,1.0,1.0,0.5384615384615385,0.8181818181818182,1.0,0.75,0.8,0.9230769230769232,0.2000000000000001,0.7037037037037037,0.2765957446808511,0.1709401709401703,0.7586206896551726,0.8704071579695398,0.0,0.8333333333333333,0.611,0.6075949367088607,0.4807692307692308,0.7634408602150538,0.6476190476190476,0.6750000000000003,0.9117647058823528,0.7586206896551724
40,40,40,40,40,40,Belt,Brandon,474832.0,Giants,,1B,0.5,0.5238095238095237,0.5384615384615385,0.1818181818181818,0.75,0.5,0.3333333333333333,0.6923076923076924,0.6000000000000001,0.3148148148148148,,0.5299145299145294,0.3793103448275863,,,,,,,,,,,
41,41,41,41,41,41,Benintendi,Andrew,643217.0,Red Sox,,LF,0.5,0.5714285714285714,0.5384615384615385,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.6153846153846154,0.25,0.0462962962962962,,,0.5287356321839081,0.8779252870778622,0.0,0.4166666666666666,0.5,0.3924050632911391,0.4038461538461539,0.8602150537634409,0.5428571428571428,0.3166666666666669,0.0294117647058823,0.1034482758620689
42,42,42,42,42,42,Berti,Jon,542932.0,Marlins,,3B,0.4444444444444444,0.4285714285714285,0.4615384615384615,0.3636363636363636,0.5,0.5,0.2666666666666666,0.6153846153846154,0.5,0.5,0.2340425531914893,0.2478632478632478,0.8275862068965516,,,,,,,,,,,
43,43,43,43,43,43,Betts,Mookie,605141.0,Dodgers,,RF,0.7777777777777778,0.7619047619047619,0.4615384615384615,0.6363636363636365,0.75,1.0,0.6666666666666667,0.6923076923076924,0.3500000000000001,0.787037037037037,0.1063829787234042,0.3247863247863249,0.7241379310344827,0.7241872183729829,0.0,0.8333333333333333,0.735,0.5949367088607593,0.6923076923076924,0.6881720430107526,0.7142857142857143,0.6333333333333337,0.8529411764705882,0.8620689655172413
44,44,44,44,44,44,Bichette,Bo,666182.0,Blue Jays,,SS,0.5555555555555556,0.5714285714285714,0.5384615384615385,0.3636363636363636,0.75,0.5,0.5333333333333333,0.5384615384615385,0.1,0.3518518518518518,,0.3760683760683756,0.6551724137931032,,,,,,,,,,,
45,45,45,45,45,45,Biggio,Cavan,624415.0,Blue Jays,,2B,0.3888888888888889,0.4285714285714285,0.3076923076923077,0.5454545454545455,0.6666666666666666,0.25,0.2,0.6153846153846154,0.25,0.6666666666666666,,0.4358974358974357,0.6551724137931032,0.8020091412697643,0.0,0.4166666666666666,0.3329999999999999,0.721518987341772,0.6346153846153848,0.7311827956989247,0.8857142857142857,0.8416666666666668,0.0294117647058823,0.0689655172413793
46,46,46,46,46,46,Bishop,Braden,623323.0,Mariners,,CF,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,0.3,0.074074074074074,,,0.8160919540229887,,,,,,,,,,,
47,47,47,47,47,47,Blackmon,Charlie,453568.0,Rockies,,CF,0.4444444444444444,0.4761904761904761,0.5384615384615385,0.4545454545454546,0.5,0.5,0.5333333333333333,0.3846153846153847,0.6500000000000001,0.6666666666666666,,0.4188034188034182,0.5517241379310343,0.1121864754429315,0.0,0.3333333333333333,0.52,0.3417721518987341,0.25,0.7741935483870968,0.380952380952381,0.2666666666666666,0.588235294117647,0.4482758620689655
48,48,48,48,48,48,Blankenhorn,Travis,663905.0,Twins,,2B,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,,,,,,,,,,,,,,,,
49,49,49,49,49,49,Bogaerts,Xander,593428.0,Red Sox,,SS,0.3888888888888889,0.3809523809523809,0.5384615384615385,0.3636363636363636,0.4166666666666666,0.75,0.2666666666666666,0.5384615384615385,0.3500000000000001,0.6481481481481481,0.0,0.2991452991452989,0.6551724137931032,,,,,,,,,,,
50,50,50,50,50,50,Bohm,Alec,664761.0,Phillies,,3B,0.5,0.5238095238095237,0.4615384615384615,0.5454545454545455,0.5833333333333333,0.5,0.4,0.5384615384615385,0.1500000000000001,0.7037037037037037,,0.5641025641025634,0.6091954022988504,,,,,,,,,,,
51,51,51,51,51,51,Bonifacio,Jorge,593528.0,Tigers,,RF,0.5,0.5238095238095237,0.4615384615384615,0.3636363636363636,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,0.3500000000000001,0.1851851851851851,,0.3675213675213675,0.7356321839080455,0.6772978341973932,0.0,0.3333333333333333,0.3329999999999999,0.3924050632911391,0.3461538461538462,0.8172043010752688,0.4761904761904761,0.5666666666666664,0.2058823529411764,0.1379310344827586
52,52,52,52,52,52,Bonifacio,Emilio,466988.0,Nationals,,LF,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,,,,,,,,,,,,,,,,
53,53,53,53,53,53,Bote,David,623520.0,Cubs,,3B,0.3333333333333333,0.3333333333333332,0.4615384615384615,0.3636363636363636,0.5,0.5,0.2666666666666666,0.5384615384615385,0.3500000000000001,0.4074074074074074,,0.4188034188034182,0.6436781609195403,,,,,,,,,,,
54,54,54,54,54,54,Bradley Jr.,Jackie,598265.0,Red Sox,,CF,0.8333333333333333,0.8095238095238094,0.5384615384615385,0.8181818181818182,0.8333333333333333,0.25,0.6666666666666667,0.7692307692307694,0.5,0.7685185185185185,,0.3675213675213675,0.6091954022988504,0.6964242453607246,0.0,0.8333333333333333,0.667,0.4556962025316455,0.903846153846154,0.6129032258064516,0.6476190476190476,0.666666666666667,0.8235294117647058,0.7586206896551724
55,55,55,55,55,55,Brantley,Michael,488726.0,Astros,,LF,0.5,0.5238095238095237,0.4615384615384615,0.3636363636363636,0.75,0.5,0.5333333333333333,0.5384615384615385,0.6500000000000001,0.7592592592592592,,0.5641025641025634,0.4827586206896548,0.2541426425698918,0.0,0.4166666666666666,0.5,0.4050632911392404,0.7307692307692308,0.7741935483870968,0.4380952380952381,0.4083333333333332,0.2647058823529411,0.2413793103448275
56,56,56,56,56,56,Braun,Ryan,460075.0,Brewers,,LF,0.4444444444444444,0.4761904761904761,0.4615384615384615,0.4545454545454546,0.5833333333333333,0.5,0.4666666666666667,0.5384615384615385,0.8,0.3148148148148148,,0.5982905982905975,0.4712643678160919,0.1384595506888253,0.0,0.3333333333333333,0.125,0.3037974683544303,0.653846153846154,0.6344086021505376,0.4285714285714286,0.3250000000000002,0.088235294117647,0.0344827586206896
57,57,57,57,57,57,Bregman,Alex,608324.0,Astros,,3B,0.5,0.5714285714285714,0.6153846153846154,0.6363636363636365,0.4166666666666666,0.5,0.4666666666666667,0.5384615384615385,0.3,0.6759259259259259,,0.4615384615384617,0.5747126436781609,,,,,,,,,,,
58,58,58,58,58,58,Brinson,Lewis,621446.0,Marlins,,CF,0.4444444444444444,0.4761904761904761,0.4615384615384615,0.1818181818181818,0.75,0.75,0.4,0.5384615384615385,0.3,0.3703703703703703,0.0212765957446808,0.3162393162393155,0.7586206896551726,0.7900213188623479,0.0,0.4166666666666666,0.529,0.670886075949367,0.5000000000000001,0.6774193548387096,0.6571428571428571,0.5750000000000002,0.3529411764705882,0.3103448275862069
59,59,59,59,59,59,Brosseau,Mike,670712.0,Rays,,3B,0.6666666666666666,0.7142857142857142,0.5384615384615385,0.6363636363636365,0.75,0.5,0.7333333333333334,0.5384615384615385,0.3,0.2685185185185185,,0.4188034188034182,0.6551724137931032,,,,,,,,,,,
60,60,60,60,60,60,Brown,Seth,664913.0,Athletics,,RF,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,,,,,,,,,,,,,,,,
61,61,61,61,61,61,Bruce,Jay,457803.0,Phillies,,RF,0.5,0.5238095238095237,0.4615384615384615,0.5454545454545455,0.5833333333333333,0.5,0.5333333333333333,0.5384615384615385,0.6500000000000001,0.2222222222222222,,0.5897435897435894,0.3563218390804596,,,,,,,,,,,
62,62,62,62,62,62,Bryant,Kris,592178.0,Cubs,,3B,0.3888888888888889,0.3809523809523809,0.3076923076923077,0.4545454545454546,0.5833333333333333,0.5,0.4666666666666667,0.3076923076923077,0.4000000000000001,0.3425925925925925,,0.4273504273504276,0.6436781609195403,,,,,,,,,,,
63,63,63,63,63,63,Butera,Drew,460077.0,Rockies,,1B,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,0.8,0.0555555555555555,,,0.333333333333333,,,,,,,,,,,
64,64,64,64,64,64,Buxton,Byron,621439.0,Twins,,CF,0.6666666666666666,0.7142857142857142,0.4615384615384615,0.5454545454545455,0.9166666666666666,0.25,0.5333333333333333,0.7692307692307694,0.3,0.2685185185185185,0.3404255319148936,0.0769230769230771,0.9195402298850572,0.7899930552190835,0.0,0.6666666666666666,0.696,0.5063291139240506,0.2115384615384615,0.8494623655913978,0.5428571428571428,0.641666666666667,0.5294117647058824,0.5517241379310345
65,65,65,65,65,65,Baez,Javier,595879.0,Cubs,,SS,0.8888888888888888,0.9523809523809524,0.9230769230769232,0.5454545454545455,0.9166666666666666,0.5,0.8,0.8461538461538463,0.3500000000000001,0.6296296296296297,0.0,0.3162393162393155,0.6781609195402294,,,,,,,,,,,
66,66,66,66,66,66,Cabrera,Asdrubal,452678.0,Nationals,,SS,0.6111111111111112,0.6666666666666665,0.6153846153846154,0.3636363636363636,0.8333333333333333,0.5,0.6666666666666667,0.5384615384615385,0.7000000000000002,0.537037037037037,,0.7521367521367517,0.3218390804597701,,,,,,,,,,,
67,67,67,67,67,67,Cain,Lorenzo,456715.0,Brewers,,CF,0.5555555555555556,0.5714285714285714,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.5333333333333333,0.5384615384615385,0.7000000000000002,0.0462962962962962,,,0.4712643678160919,,,,,,,,,,,
68,68,68,68,68,68,Calhoun,Kole,594777.0,D-backs,,RF,0.4444444444444444,0.4761904761904761,0.4615384615384615,0.2727272727272727,0.5833333333333333,0.75,0.5333333333333333,0.3846153846153847,0.6000000000000001,0.4629629629629629,,0.5897435897435894,0.4482758620689653,0.6823408756884213,0.0,0.4999999999999999,0.6,0.5063291139240506,0.653846153846154,0.8172043010752688,0.780952380952381,0.7250000000000005,0.4411764705882353,0.4137931034482758
69,69,69,69,69,69,Calhoun,Willie,641432.0,Rangers,,LF,0.4444444444444444,0.4285714285714285,0.4615384615384615,0.4545454545454546,0.5833333333333333,0.25,0.4,0.5384615384615385,0.25,0.2777777777777778,,0.675213675213675,0.4022988505747125,,,,,,,,,,,
70,70,70,70,70,70,Camargo,Johan,622666.0,Braves,,3B,0.6666666666666666,0.7142857142857142,0.5384615384615385,0.6363636363636365,0.75,0.5,0.6,0.6923076923076924,0.3,0.3333333333333333,,0.4358974358974357,0.4137931034482758,,,,,,,,,,,
71,71,71,71,71,71,Cameron,Daz,663662.0,Tigers,,RF,0.5555555555555556,0.5714285714285714,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.75,0.5333333333333333,0.5384615384615385,0.1500000000000001,0.1388888888888889,,0.4273504273504276,0.6896551724137931,0.96047531372644,0.0,0.4999999999999999,0.5,0.5696202531645569,0.25,0.7741935483870968,0.5523809523809524,0.4416666666666669,0.088235294117647,0.1379310344827586
72,72,72,72,72,72,Candelario,Jeimer,600869.0,Tigers,,3B,0.6111111111111112,0.6666666666666665,0.5384615384615385,0.5454545454545455,0.6666666666666666,0.75,0.5333333333333333,0.6923076923076924,0.3,0.5555555555555556,,0.4615384615384617,0.5632183908045976,,,,,,,,,,,
73,73,73,73,73,73,Canha,Mark,592192.0,Athletics,,LF,0.5555555555555556,0.5714285714285714,0.3846153846153846,0.4545454545454546,0.6666666666666666,0.75,0.5333333333333333,0.5384615384615385,0.55,0.6388888888888888,,0.4786324786324782,0.6436781609195403,0.6719035159972218,0.0,0.4166666666666666,0.444,0.5189873417721518,0.5000000000000001,0.7956989247311828,0.7047619047619047,0.6583333333333332,0.3823529411764705,0.2758620689655172
74,74,74,74,74,74,Cano,Robinson,429664.0,Mets,,2B,0.6111111111111112,0.619047619047619,0.6153846153846154,0.4545454545454546,0.6666666666666666,0.25,0.6,0.6153846153846154,0.8500000000000001,0.5925925925925926,,0.615384615384615,0.3218390804597701,,,,,,,,,,,
75,75,75,75,75,75,Caratini,Victor,605170.0,Cubs,,1B,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.6666666666666666,0.5,0.4666666666666667,0.5384615384615385,0.3,0.4166666666666666,,0.8034188034188028,0.2988505747126435,,,,,,,,,,,
76,76,76,76,76,76,Carlson,Dylan,666185.0,Cardinals,,CF,0.5,0.5238095238095237,0.4615384615384615,0.4545454545454546,0.5833333333333333,0.5,0.4666666666666667,0.5384615384615385,0.05,0.3703703703703703,,,0.6781609195402294,0.9706623382915835,0.0,0.2499999999999999,0.3329999999999999,0.4050632911392404,0.2115384615384615,0.8279569892473118,0.419047619047619,0.4250000000000002,0.2058823529411764,0.1379310344827586
77,77,77,77,77,77,Carpenter,Matt,572761.0,Cardinals,,3B,0.5555555555555556,0.619047619047619,0.6153846153846154,0.4545454545454546,0.5833333333333333,0.5,0.6,0.5384615384615385,0.7000000000000002,0.3425925925925925,,0.5384615384615383,0.4137931034482758,,,,,,,,,,,
78,78,78,78,78,78,Castellanos,Nick,592206.0,Reds,,RF,0.2777777777777778,0.2857142857142856,0.3846153846153846,0.1818181818181818,0.5833333333333333,0.75,0.2666666666666666,0.3846153846153847,0.4000000000000001,0.4814814814814815,0.0,0.3675213675213675,0.6551724137931032,0.6719600432837507,0.0,0.3333333333333333,0.45,0.1518987341772151,0.4230769230769231,0.7849462365591398,0.3523809523809523,0.2166666666666667,0.4411764705882353,0.3103448275862069
79,79,79,79,79,79,Castro,Harold,605612.0,Tigers,,2B,0.4444444444444444,0.4761904761904761,0.4615384615384615,0.4545454545454546,0.5833333333333333,0.5,0.4666666666666667,0.4615384615384616,0.3,0.1666666666666666,,0.5726495726495724,0.3678160919540225,,,,,,,,,,,
80,80,80,80,80,80,Castro,Starlin,516770.0,Nationals,,2B,0.5,0.5238095238095237,0.6153846153846154,0.3636363636363636,0.5,0.75,0.5333333333333333,0.4615384615384616,0.5,0.1388888888888889,,,0.4712643678160919,,,,,,,,,,,
81,81,81,81,81,81,Castro,Willi,650489.0,Tigers,,2B,0.3333333333333333,0.3809523809523809,0.3846153846153846,0.0909090909090909,0.75,0.5,0.2,0.6153846153846154,0.1500000000000001,0.3796296296296296,,0.3162393162393155,0.7126436781609193,,,,,,,,,,,
