,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
14,14,14,14,14,14,Allen,Greg,656185.0,Pirates,,CF,0.5135135135135136,0.4680851063829787,0.4090909090909091,0.52,0.631578947368421,0.5,0.4411764705882353,0.5185185185185185,0.4090909090909089,0.1097922848664688,0.0153846153846153,0.3679999999999999,0.707865168539326,0.8848536271379133,0.0,0.4814814814814814,0.55005500550055,0.7469879518072289,0.4864864864864864,0.6666666666666665,0.6454545454545455,0.6917293233082706,0.1530612244897959,0.1470588235294117
15,15,15,15,15,15,Allen,Nick,669397.0,Athletics,,SS,0.6486486486486487,0.6170212765957447,0.3636363636363636,0.6799999999999999,0.8947368421052632,0.4,0.5,0.7037037037037037,0.1363636363636362,0.3649851632047478,,0.3279999999999998,0.6629213483146068,,,,,,,,,,,
16,16,16,16,16,16,Almonte,Abraham,501659.0,Red Sox,,LF,0.4054054054054054,0.3829787234042553,0.4545454545454546,0.44,0.5789473684210527,0.3,0.3529411764705882,0.4814814814814814,0.5909090909090908,0.0207715133531157,,,0.4831460674157304,0.2389823282563994,0.0,0.4074074074074074,0.44004400440044,0.5060240963855422,0.3783783783783783,0.7380952380952379,0.4181818181818182,0.4812030075187972,0.0,0.0294117647058823
17,17,17,17,17,17,Almora Jr.,Albert,546991.0,Reds,,CF,0.5945945945945946,0.5531914893617021,0.4545454545454546,0.56,0.6842105263157895,0.5,0.5,0.5555555555555556,0.3636363636363635,0.2997032640949555,,0.3520000000000003,0.6516853932584272,0.4284561884540152,0.0,0.5555555555555556,0.6248624862486247,0.7469879518072289,0.4729729729729729,0.857142857142857,0.7000000000000001,0.7293233082706767,0.3265306122448979,0.3088235294117647
18,18,18,18,18,18,Alonso,Pete,624413.0,Mets,,1B,0.2972972972972973,0.2553191489361702,0.5,0.2,0.4210526315789474,0.6,0.3529411764705882,0.2962962962962963,0.3181818181818181,0.5281899109792285,,0.528,0.4269662921348316,,,,,,,,,,,
19,19,19,19,19,19,Altuve,Jose,514888.0,Astros,,2B,0.4864864864864865,0.4680851063829787,0.6363636363636365,0.28,0.631578947368421,0.5,0.4411764705882353,0.5185185185185185,0.5454545454545454,0.6795252225519288,0.2923076923076924,0.1760000000000001,0.707865168539326,,,,,,,,,,,
20,20,20,20,20,20,Alvarez,Eddy,657193.0,Dodgers,,3B,0.4054054054054054,0.3829787234042553,0.4090909090909091,0.4,0.5263157894736843,0.5,0.3823529411764705,0.4444444444444444,0.5454545454545454,0.0029673590504451,,,0.5617977528089888,,,,,,,,,,,
21,21,21,21,21,21,Alvarez,Yordan,670541.0,Astros,,LF,0.2972972972972973,0.2765957446808511,0.5,0.32,0.2631578947368421,0.6,0.3235294117647058,0.3333333333333333,0.2272727272727273,0.4629080118694362,,0.4160000000000003,0.5280898876404496,0.9448573052680858,0.0,0.2592592592592592,0.4125412541254125,0.3132530120481928,0.2972972972972972,0.9047619047619048,0.2818181818181818,0.3157894736842104,0.1938775510204081,0.1323529411764706
22,22,22,22,22,22,Anderson,Brian,605119.0,Marlins,,3B,0.3243243243243243,0.2978723404255319,0.2272727272727273,0.52,0.5263157894736843,0.4,0.2941176470588235,0.4074074074074074,0.4090909090909089,0.3560830860534125,,0.3440000000000003,0.6404494382022472,0.6714134051126011,0.0,0.3703703703703703,0.4499449944994499,0.6626506024096386,0.4054054054054054,0.857142857142857,0.5909090909090909,0.6466165413533831,0.173469387755102,0.1323529411764706
23,23,23,23,23,23,Anderson,Tim,641313.0,White Sox,,SS,0.4324324324324324,0.3829787234042553,0.4090909090909091,0.52,0.4736842105263158,0.4,0.2941176470588235,0.5555555555555556,0.4090909090909089,0.4243323442136498,0.2230769230769231,0.2480000000000002,0.7303370786516856,,,,,,,,,,,
24,24,24,24,24,24,Andrus,Elvis,462101.0,---,,SS,0.5405405405405406,0.4893617021276595,1.0,0.44,0.2105263157894737,0.3,0.6470588235294117,0.3333333333333333,0.5909090909090908,0.6379821958456974,,0.4719999999999995,0.4719101123595504,,,,,,,,,,,
25,25,25,25,25,25,Andujar,Miguel,609280.0,---,,3B,0.4864864864864865,0.4468085106382978,0.4545454545454546,0.44,0.5789473684210527,0.5,0.4411764705882353,0.5185185185185185,0.3181818181818181,0.14540059347181,,0.3999999999999999,0.6292134831460672,0.688805109257185,0.0,0.4814814814814814,0.6600660066006601,0.7469879518072289,0.6216216216216215,0.3333333333333332,0.6000000000000001,0.5639097744360904,0.0,0.0441176470588235
26,26,26,26,26,26,Aquino,Aristides,606157.0,Reds,,RF,0.4864864864864865,0.4468085106382978,0.4090909090909091,0.44,0.631578947368421,0.6,0.4117647058823529,0.5555555555555556,0.3636363636363635,0.1988130563798219,0.0076923076923076,0.3279999999999998,0.7865168539325844,0.6757519268386472,0.0,0.4814814814814814,0.5665566556655665,0.7710843373493975,0.4324324324324323,0.7619047619047618,0.6636363636363637,0.631578947368421,0.2857142857142857,0.25
27,27,27,27,27,27,Aranda,Jonathan,666018.0,Rays,,2B,0.4054054054054054,0.3617021276595745,0.4090909090909091,0.4,0.5789473684210527,0.5,0.4117647058823529,0.3703703703703703,0.1818181818181816,0.0801186943620178,,0.4480000000000004,0.4382022471910112,,,,,,,,,,,
28,28,28,28,28,28,Arauz,Jonathan,660620.0,---,,2B,0.4594594594594595,0.425531914893617,0.4545454545454546,0.44,0.5263157894736843,0.6,0.4117647058823529,0.4444444444444444,0.1363636363636362,0.0237388724035608,,,0.4719101123595504,,,,,,,,,,,
29,29,29,29,29,29,Arcia,Orlando,606115.0,Braves,,SS,0.3783783783783784,0.3617021276595745,0.4090909090909091,0.48,0.5263157894736843,0.3,0.2941176470588235,0.5555555555555556,0.3181818181818181,0.2136498516320474,,0.552,0.5280898876404496,0.6755763797167842,0.0,0.3703703703703703,0.1837183718371837,0.5542168674698795,0.6216216216216215,0.4285714285714285,0.4909090909090909,0.631578947368421,0.010204081632653,0.0147058823529411
30,30,30,30,30,30,Arenado,Nolan,571448.0,Cardinals,,3B,0.7567567567567568,0.7234042553191489,0.6363636363636365,0.6799999999999999,0.7894736842105263,0.5,0.7941176470588235,0.5185185185185185,0.5,0.486646884272997,,0.5679999999999996,0.4157303370786516,,,,,,,,,,,
31,31,31,31,31,31,Arias,Gabriel,672356.0,Guardians,,3B,0.3783783783783784,0.3404255319148936,0.5,0.36,0.5263157894736843,0.3,0.3529411764705882,0.4074074074074074,0.0909090909090908,0.0563798219584569,,0.3440000000000003,0.696629213483146,,,,,,,,,,,
32,32,32,32,32,32,Arozarena,Randy,668227.0,Rays,,LF,0.4594594594594595,0.425531914893617,0.5454545454545455,0.36,0.5789473684210527,0.4,0.4117647058823529,0.4814814814814814,0.3181818181818181,0.712166172106825,0.0923076923076923,0.2079999999999997,0.7865168539325844,0.935185494792102,0.0,0.4074074074074074,0.4884488448844883,0.5903614457831325,0.3783783783783783,0.7619047619047618,0.4818181818181819,0.4360902255639096,0.4999999999999999,0.3529411764705882
33,33,33,33,33,33,Arraez,Luis,650333.0,Twins,,2B,0.3783783783783784,0.3404255319148936,0.3636363636363636,0.4,0.5263157894736843,0.6,0.2352941176470588,0.5555555555555556,0.2272727272727273,0.6409495548961425,,0.3840000000000003,0.5617977528089888,,,,,,,,,,,
34,34,34,34,34,34,Arroyo,Christian,624414.0,Red Sox,,2B,0.3243243243243243,0.3191489361702128,0.5,0.36,0.3157894736842105,0.5,0.3235294117647058,0.4074074074074074,0.3181818181818181,0.3264094955489614,,0.3279999999999998,0.6741573033707868,0.752060588835203,0.0,0.3703703703703703,0.4004400440044003,0.5903614457831325,0.4729729729729729,0.7619047619047618,0.5454545454545455,0.4661654135338342,0.0612244897959183,0.0588235294117647
35,35,35,35,35,35,Astudillo,Willians,553902.0,Marlins,,3B,0.3513513513513513,0.3191489361702128,0.3181818181818182,0.48,0.4210526315789474,0.5,0.2352941176470588,0.4814814814814814,0.4545454545454546,0.0504451038575667,,0.5999999999999996,0.292134831460674,,,,,,,,,,,
36,36,36,36,36,36,Azocar,Jose,640492.0,Padres,,CF,0.6486486486486487,0.5957446808510638,0.5909090909090909,0.44,0.6842105263157895,0.7,0.6176470588235294,0.5185185185185185,0.2727272727272727,0.2433234421364985,0.1538461538461538,0.2639999999999998,0.8651685393258428,0.819261698961764,0.0,0.7037037037037037,0.88008800880088,0.8674698795180722,0.8648648648648647,0.3333333333333332,0.8545454545454547,0.8646616541353385,0.3061224489795918,0.4117647058823529
37,37,37,37,37,37,Baddoo,Akil,668731.0,Tigers,,CF,0.4324324324324324,0.4042553191489362,0.4090909090909091,0.44,0.736842105263158,0.3,0.4411764705882353,0.4444444444444444,0.1363636363636362,0.2166172106824925,0.0307692307692307,0.088,0.797752808988764,0.93729206025446,0.0,0.4074074074074074,0.5819581958195819,0.5903614457831325,0.3783783783783783,0.8095238095238094,0.4909090909090909,0.5338345864661653,0.2959183673469387,0.2647058823529412
38,38,38,38,38,38,Bader,Harrison,664056.0,---,,CF,0.6216216216216217,0.574468085106383,0.5909090909090909,0.56,0.631578947368421,0.5,0.4411764705882353,0.6666666666666666,0.3636363636363635,0.3293768545994065,0.123076923076923,0.2079999999999997,0.8202247191011236,0.917751993713741,0.0,0.5925925925925926,0.7051705170517051,0.8313253012048192,0.4459459459459459,0.7142857142857142,0.6818181818181819,0.7669172932330823,0.346938775510204,0.3676470588235294
39,39,39,39,39,39,Bae,Ji Hwan,678225.0,Pirates,,2B,0.4324324324324324,0.4042553191489362,0.4545454545454546,0.4,0.5789473684210527,0.5,0.3823529411764705,0.4814814814814814,0.0909090909090908,0.0504451038575667,0.0307692307692307,,0.808988764044944,,,,,,,,,,,
40,40,40,40,40,40,Bannon,Rylan,676625.0,Orioles,,3B,0.4324324324324324,0.4042553191489362,0.4090909090909091,0.44,0.5263157894736843,0.5,0.3823529411764705,0.4814814814814814,,,,,,,,,,,,,,,,
41,41,41,41,41,41,Barrera,Luis,642456.0,Athletics,,RF,0.5135135135135136,0.4680851063829787,0.5,0.48,0.631578947368421,0.5,0.4117647058823529,0.5555555555555556,0.2727272727272727,0.1008902077151335,0.0153846153846153,0.1679999999999997,0.7528089887640448,0.827470616755555,0.0,0.5555555555555556,0.825082508250825,0.6506024096385542,0.6351351351351351,0.6666666666666665,0.6545454545454547,0.6691729323308271,0.0714285714285714,0.1323529411764706
42,42,42,42,42,42,Barrero,Jose,676480.0,Reds,,SS,0.4324324324324324,0.3829787234042553,0.4545454545454546,0.36,0.5789473684210527,0.5,0.3823529411764705,0.4444444444444444,0.1818181818181816,0.0830860534124629,,0.3840000000000003,0.685393258426966,,,,,,,,,,,
43,43,43,43,43,43,Batten,Matthew,676946.0,Padres,,3B,0.4864864864864865,0.4680851063829787,0.4545454545454546,0.44,0.5789473684210527,0.6,0.4411764705882353,0.5185185185185185,0.3181818181818181,0.0089020771513353,0.0,,0.8651685393258428,,,,,,,,,,,
44,44,44,44,44,44,Baty,Brett,683146.0,Mets,,3B,0.4594594594594595,0.425531914893617,0.4090909090909091,0.48,0.5789473684210527,0.5,0.3823529411764705,0.4814814814814814,0.0909090909090908,0.0237388724035608,,,0.5617977528089888,,,,,,,,,,,
45,45,45,45,45,45,Beaty,Matt,607461.0,Padres,,1B,0.4324324324324324,0.4042553191489362,0.4090909090909091,0.44,0.5263157894736843,0.5,0.3823529411764705,0.4814814814814814,0.4090909090909089,0.0267062314540059,,,0.5617977528089888,0.68120224700316,0.0,0.4074074074074074,0.3146314631463146,0.2771084337349397,0.3243243243243243,0.8809523809523808,0.2545454545454546,0.2857142857142858,0.0204081632653061,0.0294117647058823
46,46,46,46,46,46,Beckham,Tim,542921.0,Twins,,SS,0.4324324324324324,0.4042553191489362,0.4545454545454546,0.44,0.5263157894736843,0.5,0.4117647058823529,0.4814814814814814,0.5454545454545454,0.0148367952522255,,,0.5730337078651684,,,,,,,,,,,
47,47,47,47,47,47,Beer,Seth,666179.0,D-backs,,1B,0.4324324324324324,0.4042553191489362,0.4545454545454546,0.4,0.5789473684210527,0.5,0.4117647058823529,0.4444444444444444,0.2272727272727273,0.1038575667655786,,0.6399999999999997,0.3258426966292131,,,,,,,,,,,
48,48,48,48,48,48,Bell,Josh,605137.0,---,,1B,0.3783783783783784,0.3404255319148936,0.4090909090909091,0.24,0.5263157894736843,0.7,0.3823529411764705,0.3333333333333333,0.4090909090909089,0.7151335311572701,,0.488,0.49438202247191,,,,,,,,,,,
49,49,49,49,49,49,Bellinger,Cody,641355.0,Dodgers,,CF,0.6216216216216217,0.574468085106383,0.4090909090909091,0.6,0.6842105263157895,0.7,0.5588235294117647,0.5555555555555556,0.2727272727272727,0.3649851632047478,0.0076923076923076,0.1760000000000001,0.707865168539326,0.822868774346714,0.0,0.5185185185185185,0.5753575357535753,0.6987951807228916,0.4054054054054054,0.857142857142857,0.6272727272727273,0.6691729323308271,0.6122448979591837,0.5
50,50,50,50,50,50,Belt,Brandon,474832.0,Giants,,1B,0.3783783783783784,0.3404255319148936,0.4090909090909091,0.32,0.6842105263157895,0.4,0.2647058823529411,0.5555555555555556,0.6363636363636362,0.1483679525222551,,0.6319999999999997,0.292134831460674,,,,,,,,,,,
51,51,51,51,51,51,Benintendi,Andrew,643217.0,---,,LF,0.4594594594594595,0.425531914893617,0.5,0.48,0.4210526315789474,0.6,0.3823529411764705,0.5185185185185185,0.3181818181818181,0.5370919881305639,0.0,0.2959999999999998,0.6404494382022472,0.83065136341598,0.0,0.4074074074074074,0.5709570957095709,0.6265060240963856,0.3918918918918918,0.8333333333333333,0.5545454545454547,0.5864661654135339,0.4795918367346938,0.3970588235294117
52,52,52,52,52,52,Benson,Will,666181.0,Guardians,,CF,0.4594594594594595,0.4042553191489362,0.4545454545454546,0.44,0.5789473684210527,0.5,0.4117647058823529,0.4814814814814814,0.1818181818181816,0.0474777448071216,0.0076923076923076,0.2560000000000002,0.8426966292134832,0.9266338421413404,0.0,0.4444444444444444,0.7337733773377337,0.5301204819277109,0.2432432432432432,0.7619047619047618,0.3454545454545455,0.3984962406015035,0.0408163265306122,0.088235294117647
53,53,53,53,53,53,Bernard,Wynton,592144.0,Rockies,,CF,0.4594594594594595,0.425531914893617,0.4545454545454546,0.48,0.5789473684210527,0.4,0.4117647058823529,0.5185185185185185,0.5,0.0534124629080118,0.1,0.056,0.9325842696629216,0.617181883537024,0.0,0.4444444444444444,0.6875687568756875,0.6385542168674698,0.2567567567567567,0.976190476190476,0.5181818181818183,0.5112781954887218,0.0306122448979591,0.0735294117647058
54,54,54,54,54,54,Berti,Jon,542932.0,Marlins,,3B,0.5405405405405406,0.5106382978723404,0.6363636363636365,0.44,0.631578947368421,0.4,0.4411764705882353,0.5555555555555556,0.5454545454545454,0.4688427299703264,0.2615384615384616,0.1999999999999997,0.8764044943820228,0.4114908130339558,0.0,0.4444444444444444,0.4125412541254125,0.6867469879518072,0.3513513513513513,0.9047619047619048,0.5909090909090909,0.5864661654135339,0.0306122448979591,0.0441176470588235
55,55,55,55,55,55,Bethancourt,Christian,542194.0,---,,1B,0.4864864864864865,0.4468085106382978,0.5,0.52,0.5263157894736843,0.5,0.3823529411764705,0.5555555555555556,0.4545454545454546,0.3175074183976261,,0.3359999999999998,0.707865168539326,,,,,,,,,,,
56,56,56,56,56,56,Betts,Mookie,605141.0,Dodgers,,RF,0.5675675675675675,0.5106382978723404,0.5454545454545455,0.44,0.5789473684210527,0.7,0.4411764705882353,0.5925925925925926,0.4090909090909089,0.5519287833827894,,0.3520000000000003,0.6179775280898876,0.6715053583669102,0.0,0.5925925925925926,0.6182618261826183,0.7469879518072289,0.4324324324324323,0.857142857142857,0.6727272727272728,0.6842105263157892,0.6938775510204082,0.6029411764705882
57,57,57,57,57,57,Bichette,Bo,666182.0,Blue Jays,,SS,0.3243243243243243,0.2765957446808511,0.0,0.48,0.5789473684210527,0.7,0.0588235294117647,0.6666666666666666,0.1818181818181816,0.6884272997032642,,0.3919999999999999,0.6404494382022472,,,,,,,,,,,
58,58,58,58,58,58,Biggio,Cavan,624415.0,Blue Jays,,2B,0.6216216216216217,0.574468085106383,0.5,0.6,0.631578947368421,0.6,0.4705882352941176,0.6666666666666666,0.3181818181818181,0.2195845697329377,,0.2719999999999998,0.7528089887640448,0.7520647685285806,0.0,0.4444444444444444,0.4125412541254125,0.6746987951807228,0.527027027027027,0.8333333333333333,0.6727272727272728,0.7819548872180453,0.0306122448979591,0.0441176470588235
59,59,59,59,59,59,Blackmon,Charlie,453568.0,Rockies,,CF,0.3513513513513513,0.3191489361702128,0.4545454545454546,0.36,0.4210526315789474,0.5,0.2941176470588235,0.4444444444444444,0.6818181818181819,0.6083086053412463,0.0,0.2800000000000002,0.685393258426966,0.0379766940297261,0.0,0.2962962962962963,0.3927392739273927,0.5421686746987951,0.2027027027027026,0.9285714285714284,0.390909090909091,0.4661654135338342,0.2346938775510204,0.1470588235294117
60,60,60,60,60,60,Blanco,Dairon,680118.0,Royals,,CF,0.4864864864864865,0.4468085106382978,0.4545454545454546,0.44,0.631578947368421,0.5,0.4411764705882353,0.4814814814814814,0.4090909090909089,0.0,0.0,,0.797752808988764,,,,,,,,,,,
61,61,61,61,61,61,Bleday,JJ,668709.0,Marlins,,CF,0.4054054054054054,0.3617021276595745,0.5,0.32,0.5789473684210527,0.4,0.3823529411764705,0.4074074074074074,0.1818181818181816,0.1216617210682492,,0.3200000000000003,0.6741573033707868,0.9372001070001508,0.0,0.4074074074074074,0.4081408140814081,0.6626506024096386,0.3243243243243243,0.8333333333333333,0.5272727272727273,0.5789473684210524,0.3061224489795918,0.1911764705882352
62,62,62,62,62,62,Bogaerts,Xander,593428.0,Red Sox,,SS,0.5675675675675675,0.5319148936170213,0.7272727272727273,0.36,0.631578947368421,0.4,0.3235294117647058,0.7777777777777777,0.4090909090909089,0.6943620178041544,0.0,0.2399999999999997,0.685393258426966,,,,,,,,,,,
63,63,63,63,63,63,Bohm,Alec,664761.0,Phillies,,3B,0.2702702702702703,0.2340425531914893,0.5,0.12,0.5263157894736843,0.5,0.1470588235294117,0.4814814814814814,0.2272727272727273,0.7477744807121662,,0.4639999999999999,0.5955056179775284,,,,,,,,,,,
64,64,64,64,64,64,Bolt,Skye,621450.0,Athletics,,CF,0.5135135135135136,0.4680851063829787,0.4090909090909091,0.48,0.6842105263157895,0.5,0.4411764705882353,0.5185185185185185,0.3636363636363635,0.0949554896142433,0.0,0.3520000000000003,0.6741573033707868,0.7396719776637188,0.0,0.4444444444444444,0.5181518151815181,0.7228915662650602,0.4189189189189188,0.8333333333333333,0.6363636363636365,0.6842105263157892,0.1224489795918367,0.1176470588235294
65,65,65,65,65,65,Bote,David,623520.0,Cubs,,3B,0.4324324324324324,0.3829787234042553,0.3636363636363636,0.48,0.631578947368421,0.3,0.3529411764705882,0.5185185185185185,0.4090909090909089,0.115727002967359,,0.3919999999999999,0.5505617977528088,,,,,,,,,,,
66,66,66,66,66,66,Bouchard,Sean,656248.0,Rockies,,LF,0.4594594594594595,0.4042553191489362,0.3636363636363636,0.48,0.5789473684210527,0.6,0.3823529411764705,0.5185185185185185,0.2727272727272727,0.0474777448071216,,,0.696629213483146,0.8851169478207082,0.0,0.4444444444444444,0.5005500550055005,0.4939759036144578,0.4189189189189188,0.8809523809523808,0.4727272727272728,0.5187969924812028,0.0612244897959183,0.0735294117647058
67,67,67,67,67,67,Bradley Jr.,Jackie,598265.0,---,,CF,0.6216216216216217,0.574468085106383,0.4545454545454546,0.56,0.736842105263158,0.6,0.5294117647058824,0.5555555555555556,0.5454545454545454,0.4332344213649852,,0.3279999999999998,0.5842696629213484,0.6427657867018874,0.0,0.6666666666666666,0.5797579757975797,0.7710843373493975,0.7432432432432432,0.619047619047619,0.8090909090909092,0.849624060150376,0.7040816326530612,0.5735294117647058
68,68,68,68,68,68,Bradley,Bobby,656252.0,Guardians,,1B,0.4324324324324324,0.4042553191489362,0.4090909090909091,0.4,0.5789473684210527,0.5,0.4117647058823529,0.4074074074074074,,,,,,,,,,,,,,,,
69,69,69,69,69,69,Brantley,Michael,488726.0,Astros,,LF,0.4324324324324324,0.4042553191489362,0.4090909090909091,0.44,0.5263157894736843,0.5,0.4117647058823529,0.4444444444444444,0.6818181818181819,0.2314540059347181,,0.5679999999999996,0.393258426966292,0.1849263538026853,0.0,0.3703703703703703,0.3663366336633663,0.4578313253012048,0.4189189189189188,0.8333333333333333,0.4363636363636364,0.5488721804511278,0.1020408163265305,0.0735294117647058
70,70,70,70,70,70,Bregman,Alex,608324.0,Astros,,3B,0.6216216216216217,0.5957446808510638,0.5,0.44,0.7894736842105263,0.7,0.588235294117647,0.5555555555555556,0.3636363636363635,0.5816023738872405,,0.4719999999999995,0.5393258426966292,,,,,,,,,,,
71,71,71,71,71,71,Brennan,Will,686823.0,Guardians,,LF,0.4594594594594595,0.425531914893617,0.4545454545454546,0.44,0.5789473684210527,0.4,0.4117647058823529,0.4814814814814814,0.1818181818181816,0.059347181008902,,0.3200000000000003,0.6292134831460672,,,,,,,,,,,
72,72,72,72,72,72,Bride,Jonah,681146.0,Athletics,,2B,0.4594594594594595,0.425531914893617,0.4545454545454546,0.48,0.4736842105263158,0.6,0.4411764705882353,0.4444444444444444,0.2727272727272727,0.1780415430267062,,0.4079999999999995,0.5730337078651684,,,,,,,,,,,
73,73,73,73,73,73,Brinson,Lewis,621446.0,Giants,,CF,0.4324324324324324,0.4042553191489362,0.4545454545454546,0.44,0.5263157894736843,0.5,0.3823529411764705,0.4814814814814814,0.3636363636363635,0.0148367952522255,0.0,,0.797752808988764,0.7396552588902079,0.0,0.4074074074074074,0.22002200220022,0.4578313253012048,0.2702702702702702,0.9285714285714284,0.3636363636363637,0.5488721804511278,0.0,0.0147058823529411
74,74,74,74,74,74,Brosseau,Mike,670712.0,Brewers,,3B,0.3513513513513513,0.2978723404255319,0.3636363636363636,0.4,0.4210526315789474,0.5,0.2058823529411764,0.5185185185185185,0.3636363636363635,0.1068249258160237,,0.3840000000000003,0.6629213483146068,,,,,,,,,,,
75,75,75,75,75,75,Brown,Seth,664913.0,Athletics,,RF,0.2972972972972973,0.2765957446808511,0.5454545454545455,0.24,0.5789473684210527,0.0999999999999999,0.2647058823529411,0.4074074074074074,0.4090909090909089,0.4272997032640949,,0.3999999999999999,0.685393258426966,0.9213339909384248,0.0,0.2592592592592592,0.3663366336633663,0.4819277108433735,0.4594594594594594,0.8095238095238094,0.4727272727272728,0.5037593984962403,0.2244897959183673,0.1323529411764706
