,Unnamed: 0,Name,Team,G,GS,IP,SO,BB,K/9,BB/9,HR/9,K/BB,AVG,WHIP,RS/9,ERA,FIP,xFIP,SIERA,WAR,bWAR,aWAR,WPA
0,0,Chris Sale,BOS,31.6457861661911,30.504793524742126,163.61456320881845,189.7039680480957,40.05629494786263,11.048061447143557,1.5298900038003922,1.1034765467047691,6.577520608305932,0.156990716278553,1.0083019733428955,6.265747144818306,5.083304084837437,1.7396653950214385,4.712239873409271,2.360361123085022,5.261183977127075,4.497615528106689,4.346653405427931,1.857161558866501
1,1,Corey Kluber,CLE,32.61061015725136,28.308953166008,162.249915009737,189.7039680480957,34.00141158699989,10.675603981018066,1.454680787920952,1.0194063261151314,6.577411099076272,0.1534000487029552,0.972660630941391,6.265747144818306,4.849097080528736,1.702330561876297,4.712239873409271,2.3806564927101133,5.289331865310668,4.501054708957671,4.349557082653044,1.8571620804071427
2,2,Max Scherzer,WSN,30.628817290067676,28.71390402317047,161.9718450963497,189.7039680480957,38.52458909153938,10.723647842407226,1.7668950551748277,1.080391712486744,6.147197130024434,0.1345322198569774,0.9954503178596495,6.265747144818306,5.036707609891892,1.852628988623619,4.712239873409271,2.709340795874595,5.195114278793334,4.497079334259032,4.345168895721434,1.857161558866501
3,3,Stephen Strasburg,WSN,32.927138179540634,24.933579087257385,148.23695244193078,189.70387625694275,36.10327488183975,9.15019229888916,1.8447042518854144,0.8838543891906738,5.292247437536717,0.1564807100594043,1.080356389284134,6.265747144818306,5.219951905310154,1.8247728258371352,4.712239873409271,3.1611485585570334,4.911188507080078,4.481691887378692,4.34000740289688,1.857161558866501
4,4,Luis Severino,NYY,33.07653558254242,29.276707530021667,160.28784400224686,189.7039313316345,45.65060502290725,9.01897798538208,1.852050280570984,1.0593776106834412,5.545624417662621,0.1696173103451728,1.112438067793846,6.265747144818306,5.497938595712185,1.9436366069316864,4.712239873409271,3.01995900273323,4.646232557296752,4.440415134429931,4.339177395105361,1.8571584296226504
5,5,Carlos Carrasco,CLE,33.4983092546463,29.69649076461792,163.61444835662843,189.7039680480957,47.58855772018432,8.992011184692382,1.7661988198757173,1.111155442893505,5.625096564888954,0.1831315792500972,1.1316842585802078,6.265747144818306,5.519187726080418,1.9885079818964004,4.712239873409271,3.1040095478296275,4.948296785354614,4.483031773567199,4.341825103759764,1.857158951163292
6,6,Zack Greinke,ARI,33.328647673130035,29.95948326587677,163.61412932276727,189.7039496898651,47.94318044185638,8.150865268707275,1.7456360268592837,1.231532245874405,5.188520852029324,0.1896367578804492,1.159607395529747,6.265747144818306,5.595670513808727,2.032453118562698,4.712239873409271,3.4723879814147947,4.720986223220825,4.333208680152892,4.340323313474654,1.8571511280536648
7,7,Jimmy Nelson,MIL,34.65958300232887,27.135555863380432,151.00362684726716,189.7038395404816,44.26985523104668,8.683199195861816,1.967383165061474,0.9828448668122292,4.817066473066808,0.206935489654541,1.2618492543697355,6.265747144818306,5.964276976883411,1.9931936579942704,4.712239873409271,3.285278253257274,4.327250432968139,3.7900796198844895,3.685977463722228,1.3417683166265488
8,8,Aaron Nola,PHI,32.333852380514145,27.13845586776733,144.31767250299455,189.7033622264862,40.91127195954323,8.3458390045166,2.009673972129822,1.0670428946614263,4.65916251629591,0.192244614303112,1.2362203747034073,6.265747144818306,5.908819422125816,2.06263494849205,4.712239873409271,3.632014974951744,3.804100131988525,3.5300543284416195,3.268478684425353,1.4681261402368546
9,9,Chris Archer,TBR,34.94813859462738,30.458194851875305,163.61446111798287,189.7039680480957,62.25956368446349,9.139037857055664,2.159390608072281,1.375328153371811,4.652876872122288,0.2232214127779006,1.343223601579666,6.265747144818306,6.271186329424381,2.1790269446372985,4.712239873409271,3.6323607981204975,3.801559352874756,3.192844052314758,3.0624218249320974,-0.1737779381871224
10,10,James Paxton,SEA,34.36139562726021,17.598979592323303,117.7236861884594,183.3361587524414,35.80336108803749,8.77143356323242,2.151568277180195,0.8601185828447342,4.572924461960793,0.1839400489926338,1.247956156730652,6.265747144818306,5.784377530217171,1.8577460837364197,4.712239873409271,3.4223710089921946,3.7743923187255857,3.5990803098678583,3.318917453289031,1.7509101700782777
11,11,Clayton Kershaw,LAD,32.53726875782013,25.596200704574585,142.58108186721802,189.7037844657898,31.669698178768154,8.88325288772583,1.5373899710178376,1.1516698747873306,5.853292918503285,0.1627245655059814,1.0508856177330017,6.265747144818306,5.29923552274704,1.8977402609586715,4.712239873409271,2.71283271163702,4.6582482814788815,4.4776620554924005,4.338371688127516,1.8571605157852171
12,12,Justin Verlander,- - -,34.14523497223854,30.399128794670105,163.61483119726182,189.7039680480957,52.64130789041519,7.966186408996582,2.0086909312009813,1.2613188475370407,4.000905320942402,0.1751026837527751,1.1643049120903015,6.265747144818306,5.564519673585892,2.1669967436790465,4.712239873409271,4.291601830720901,4.537531900405884,4.260459263324737,4.33288834452629,1.8571579080820084
13,13,Jacob deGrom,NYM,35.238379925489426,29.373998522758484,163.61248310804368,189.7039496898651,51.940066874027245,8.862314662933349,1.983012608587742,1.2284369766712189,4.599631257355214,0.1905702029764652,1.1974412202835083,6.265747144818306,5.749781861901283,2.0579025477170942,4.712239873409271,3.5199004918336865,4.227149295806885,3.681753501892089,3.755066837072371,1.5919873487949372
14,14,Jose Quintana,- - -,34.040521413087845,29.623299598693848,163.36479797959328,189.70391297340396,57.439712405204766,8.211692543029784,2.211347935497761,1.2953047156333923,3.931745602190495,0.2160556553602218,1.3343103229999542,6.265747144818306,6.369755633175373,2.3552663177251816,4.712239873409271,4.152738517522812,3.649840116500854,3.3240409922599787,2.776843792796134,0.4324241352081298
15,15,Gio Gonzalez,WSN,35.501157373189926,29.203560948371887,163.613835811615,189.7039313316345,54.190957188606255,7.306268367767333,2.4576649510860444,1.0816117823123932,3.200146920382977,0.1717272887527942,1.2239620089530945,6.265747144818306,5.695308610796928,2.303475562930107,4.712239873409271,4.719511660933494,4.296144771575928,4.321813962459563,4.279578839540481,1.8571568650007249
16,16,Jeff Samardzija,SFG,33.436085253953934,30.576890349388123,163.61467806100845,189.7039496898651,51.897688865661614,7.325764026641846,1.4538105669617654,1.4616235345602036,5.376134291589261,0.232988334774971,1.2206340581178663,6.265747144818306,6.207891426980496,2.256714562773704,4.712239873409271,3.740843933820724,3.980399990081787,3.020445163249969,2.771019427776336,-0.2630302312970162
17,17,Yu Darvish,- - -,32.1549357175827,29.22657251358032,160.6747555077076,189.7039313316345,55.33380532264709,8.74736572265625,2.1121663051843647,1.309756055474281,4.052961646914483,0.1962390718460082,1.2654168903827667,6.265747144818306,6.109910264611244,2.2073067665100097,4.712239873409271,3.823888039588928,3.715074253082275,3.441964740753173,3.1460987067222588,0.5552493032813072
18,18,Michael Fulmer,DET,34.131518334150314,27.345959186553955,144.0930471420288,188.1883492469788,42.669468730688095,5.709466819763184,1.95337607562542,0.9680094346404076,3.7782185344398025,0.2148598753809928,1.29897341132164,6.265747144818306,6.374035030603409,2.24780269742012,4.712239873409271,4.761914399266242,3.508884572982788,3.1104616975784296,2.5035136407613745,0.54950479388237
