,Unnamed: 0,Name,Team,FLDPos,G,PA,H,HR,R,RBI,SB,BB,AVG,OBP,SLG,OPS,wRC+,wOBA,Bat,WAR,bWAR,aWAR,WPA
0,0,Mookie Betts,BOS,RF,147.2396079301834,647.0399160385132,150.35025787353516,22.37477445602417,91.46492797136308,88.13834607601166,26.065591871738437,57.35487103462219,0.2940616309642792,0.3872329890727997,0.8488454222679138,1.34401935338974,246.9981294870377,0.5751385851800442,25.22345232963562,4.639015054702758,3.5529600763320923,4.2932196080684655,1.3499158960580826
1,1,Mike Trout,LAA,CF,144.39739042520523,646.0067462921143,150.34158325195312,22.813282012939453,90.06343871355057,88.10022294521332,17.364623844623566,65.03596901893616,0.2940616309642792,0.3872329890727997,0.8360233306884766,1.3433150947093964,243.1707626581192,0.5795552808642388,25.215154540538787,4.639007246494293,3.5311395689845084,4.062148193717003,1.3499158960580826
2,2,Jose Ramirez,CLE,3B,148.33184504508972,646.9489183425903,150.34701919555664,20.642638206481934,90.77989196777344,88.08378040790558,26.69437944889069,60.29838740825653,0.2940616309642792,0.3872329890727997,0.7084665298461914,1.2750129103660583,227.1381044387817,0.5213230928480626,25.146187192201616,4.63900334239006,3.49216272354126,3.7501571327447887,1.3499158960580826
3,3,Alex Bregman,HOU,3B,148.82833129167557,647.0865235328674,150.34905624389648,21.29052686691284,90.80082911252975,88.13148081302643,15.737707167863846,62.4749431014061,0.2940616309642792,0.3872329890727997,0.749278724193573,1.2801321744918823,233.21175456047055,0.5411642745733262,25.205812233686448,4.639002561569214,3.4918991056084634,3.7010838592052457,1.3499158960580826
4,4,Francisco Lindor,CLE,SS,151.42243522405624,647.2814235687256,150.35015487670898,21.02726411819458,90.87325948476791,88.13779592514038,26.699888706207275,55.0975826382637,0.2940616309642792,0.3872329890727997,0.7056257128715515,1.2391830682754517,220.88322281837463,0.5027899546921254,25.088575327396395,4.639000999927521,3.4814461356401445,3.570408079624176,1.3499158960580826
5,5,Christian Yelich,MIL,LF,148.33187383413315,647.1115345954895,150.3504295349121,22.283555030822757,91.18251103162766,88.13838481903076,24.102520644664764,50.52628219127655,0.2940616309642792,0.3872329890727997,0.8181696534156799,1.3170632421970367,235.1646852493286,0.5548423736095429,25.20385740995407,4.63900334239006,3.511048976480961,3.738207495510578,1.3499158960580826
6,6,Manny Machado,- - -,SS,149.37514078617096,647.2470555305481,150.3504524230957,22.05070781707764,90.59364902973176,88.14116656780243,15.523290038108826,54.74393248558045,0.2940616309642792,0.3872329890727997,0.7202394008636475,1.2468083202838898,222.21982955932617,0.5099144941866398,25.119292318820957,4.637918001413345,3.4337645015120506,3.1653399780392646,1.3499158960580826
7,7,Matt Chapman,OAK,3B,146.95973044633865,645.3741526603699,150.22106552124023,19.10014772415161,82.65258139371872,84.99249815940857,12.211869657039642,47.4343529343605,0.2940616309642792,0.3872329890727997,0.6919136047363281,1.20946803689003,211.33266985416407,0.4987642561495304,20.519113582372665,4.63265683054924,3.3750997555255893,2.8578160899877547,1.2249272358417511
8,8,Nolan Arenado,COL,3B,148.58527499437332,646.8872332572937,150.34737396240234,20.988839149475098,87.80767858028412,88.134526014328,9.217638596892357,53.063655495643616,0.2940616309642792,0.3872329890727997,0.7236500382423401,1.237090229988098,218.6067098379135,0.5093783364295961,24.687264603376388,4.6377821385860445,3.414436117708683,3.0316444781422613,1.3499158960580826
9,9,Javier Baez,CHC,2B,149.38086980581284,646.91313123703,150.34803771972656,20.98577070236206,88.91355657577515,88.13506066799164,26.70184135437012,38.95343631505966,0.2940616309642792,0.3872329890727997,0.7308824062347412,1.224549025297165,210.3486531972885,0.490119543850422,17.667901051044463,4.6375689744949335,3.392869679927826,2.841405319273472,1.3499158960580826
10,10,Lorenzo Cain,MIL,CF,146.26044458150864,643.5308728218079,149.7622947692871,9.793397426605225,77.72607046365738,67.47660875320435,26.69794410467148,41.89766556024552,0.2940616309642792,0.3872329890727997,0.5750920176506042,1.1551320254802704,200.91388702392575,0.4758544845581055,13.288241019845008,4.629439067840576,3.333984906375408,2.725574484765529,1.0205756318569184
11,11,Anthony Rendon,WSN,3B,146.0626926422119,645.208254814148,150.2856788635254,17.98047924041748,80.28849864006042,87.97079801559448,8.656547293066978,49.52830463647842,0.2940616309642792,0.3872329890727997,0.7293418645858765,1.226968377828598,217.5403863191605,0.5090198945105077,21.12290319800377,4.633126103878021,3.3758769094944,2.666314285397529,1.3499158960580826
12,12,Jose Altuve,HOU,2B,146.4163180589676,643.4325580596924,149.6685562133789,11.445972919464111,74.65567624568939,70.08677244186401,21.256983876228333,38.450974225997925,0.2940616309642792,0.3872329890727997,0.6293323040008545,1.1714417338371277,202.22566485404968,0.4842341468036175,10.128498950600624,4.473601281642914,3.3075575199723244,2.2637674489617345,1.030280758142471
13,13,J.D. Martinez,BOS,LF,148.5073046684265,647.169849395752,150.35034942626953,23.292261600494385,90.73464220762251,88.14192593097687,7.323026061058044,56.4299201965332,0.2940616309642792,0.3872329890727997,0.8409292697906494,1.3147379457950592,234.6720415353775,0.5546324370205403,25.211028987169268,4.638691014051437,3.450065222978592,3.2556300181150437,1.3499158960580826
14,14,Aaron Judge,NYY,RF,135.37524968385696,594.8099436759949,123.60992431640624,17.838812828063965,67.82897526025772,76.09998345375061,6.714128404855728,46.22682601213455,0.2940616309642792,0.3872329890727997,0.7100111842155457,1.2294439673423767,206.56119346618647,0.5121841432154179,18.232092356681825,4.371017038822174,3.2783702406287194,1.975216664969921,1.102651361823082
15,15,Jed Lowrie,OAK,2B,147.2339364886284,645.3222236633301,149.27650451660156,17.50857639312744,77.90188711881638,85.65821170806885,4.216025546193123,52.642243802547455,0.2940616309642792,0.3872329890727997,0.6236252188682556,1.1450963616371157,202.5210702419281,0.4736041605472565,13.151056158542634,4.350165218114853,3.2881203678250315,1.9686079064011568,0.9411664870381355
16,16,Paul Goldschmidt,ARI,1B,148.13553255796432,646.694417476654,150.34468460083008,21.874736309051517,88.73656350374222,88.12182605266571,13.635075241327286,59.0311923623085,0.2940616309642792,0.3872329890727997,0.7265187501907349,1.261205792427063,220.64830124378204,0.519437788695097,24.70319495797157,4.634907156229019,3.373351574242115,2.8510072246193885,1.3499158960580826
17,17,Andrew Benintendi,BOS,LF,148.0763422846794,645.9464359283447,150.33523178100586,14.64585542678833,83.89058715105057,81.92954480648041,20.24570256471634,43.68007302284241,0.2940616309642792,0.3872329890727997,0.6315860152244568,1.1725605726242063,205.67265570163727,0.4776983142495156,11.275566175580025,4.621531695127487,3.346656833589077,2.6209447994828223,0.990297671854496
18,18,Whit Merrifield,KCR,2B,150.41003012657166,646.7987189292908,150.34771728515625,12.118165969848633,87.64081192016602,84.12057876586914,26.70304834842682,44.082671105861664,0.2940616309642792,0.3872329890727997,0.5977492332458496,1.1513652205467224,201.40308499336243,0.4652086666524411,6.66440541446209,4.618247562646865,3.304949155449868,2.4005052164196967,1.033211764395237
