,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
143,143,143,143,143,143,Duran,Jarren,680776.0,Red Sox,,CF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.1904761904761904,0.1042345276872964,0.0068493150684931,0.1551724137931032,0.8313253012048194,0.9876364669887816,0.0,0.4230769230769231,0.375,0.5462962962962963,0.3285714285714285,0.5857142857142856,0.4559999999999999,0.396694214876033,0.0297029702970297,0.0461538461538461
144,144,144,144,144,144,Duvall,Adam,594807.0,---,,LF,0.5151515151515151,0.5116279069767442,0.5555555555555556,0.5833333333333333,0.5263157894736842,0.4,0.34375,0.7222222222222222,0.5714285714285714,0.4201954397394137,,0.3706896551724132,0.7469879518072293,0.6283124070018222,0.0,0.5384615384615385,0.568,0.6388888888888888,0.5142857142857142,0.7285714285714285,0.728,0.6776859504132231,0.7524752475247525,0.7076923076923077
145,145,145,145,145,145,Dyson,Jarrod,502481.0,---,,CF,0.5454545454545454,0.5348837209302325,0.4814814814814814,0.4583333333333333,0.7368421052631579,0.6,0.53125,0.5,0.7619047619047619,0.1954397394136807,0.0958904109589041,0.2327586206896548,0.6506024096385543,0.2424180362128636,0.0,0.6153846153846154,0.703,0.7592592592592592,0.3999999999999999,0.8285714285714285,0.808,0.7603305785123968,0.3168316831683168,0.4
146,146,146,146,146,146,Diaz,Aledmys,649557.0,Astros,,SS,0.5757575757575757,0.5813953488372092,0.6666666666666666,0.4999999999999999,0.631578947368421,0.4,0.53125,0.611111111111111,0.476190476190476,0.3452768729641693,,0.3275862068965516,0.5662650602409642,,,,,,,,,,,
147,147,147,147,147,147,Diaz,Isan,656371.0,Marlins,,2B,0.2424242424242424,0.2325581395348837,0.4814814814814814,0.2499999999999999,0.4736842105263157,0.5,0.15625,0.4444444444444444,0.2380952380952381,0.2280130293159609,,0.6120689655172415,0.4096385542168677,,,,,,,,,,,
148,148,148,148,148,148,Diaz,Lewin,650331.0,Marlins,,1B,0.4848484848484848,0.4883720930232558,0.5185185185185185,0.5833333333333333,0.5263157894736842,0.5,0.40625,0.611111111111111,0.1904761904761904,0.0781758957654723,,,0.3734939759036146,,,,,,,,,,,
149,149,149,149,149,149,Diaz,Yandy,650490.0,Rays,,3B,0.3333333333333333,0.3255813953488372,0.5185185185185185,0.3749999999999999,0.3157894736842105,0.7,0.21875,0.5555555555555556,0.4285714285714286,0.6938110749185668,,0.5172413793103443,0.4939759036144582,,,,,,,,,,,
150,150,150,150,150,150,Eaton,Adam,594809.0,---,,RF,0.3333333333333333,0.3488372093023255,0.5555555555555556,0.3749999999999999,0.4736842105263157,0.5,0.3125,0.4444444444444444,0.5714285714285714,0.3094462540716612,,0.2241379310344826,0.6746987951807233,0.6283207663885779,0.0,0.2692307692307693,0.355,0.5185185185185185,0.3714285714285714,0.7571428571428571,0.552,0.4793388429752068,0.2574257425742574,0.1692307692307692
151,151,151,151,151,151,Edman,Tommy,669242.0,Cardinals,,2B,0.7272727272727273,0.7209302325581395,0.6296296296296295,0.5833333333333333,0.6842105263157894,1.0,0.5,1.0,0.2857142857142858,0.9315960912052118,0.1575342465753424,0.1982758620689648,0.7831325301204819,0.9394278835704616,0.0,0.5,0.556,0.6296296296296295,0.3714285714285714,0.8571428571428571,0.704,0.661157024793388,0.1287128712871287,0.1538461538461538
152,152,152,152,152,152,Ellis,Drew,656403.0,D-backs,,3B,0.303030303030303,0.2790697674418604,0.4444444444444444,0.3749999999999999,0.4210526315789473,0.5,0.25,0.3888888888888888,0.2380952380952381,0.0293159609120521,0.0,,0.5542168674698797,,,,,,,,,,,
153,153,153,153,153,153,Engel,Adam,641553.0,White Sox,,CF,0.4848484848484848,0.4651162790697674,0.5555555555555556,0.4583333333333333,0.5789473684210527,0.5,0.4375,0.5555555555555556,0.4285714285714286,0.1335504885993485,0.0890410958904109,0.146551724137931,0.8795180722891569,0.8236963536354973,0.0,0.5384615384615385,0.68,0.6944444444444444,0.1285714285714285,0.9428571428571428,0.672,0.6363636363636362,0.198019801980198,0.2615384615384615
154,154,154,154,154,154,Escobar,Alcides,444876.0,Nationals,,SS,0.3333333333333333,0.3488372093023255,0.5925925925925926,0.2083333333333333,0.5263157894736842,0.6,0.40625,0.2777777777777778,0.6666666666666667,0.3973941368078176,0.0136986301369863,0.3275862068965516,0.6024096385542168,,,,,,,,,,,
155,155,155,155,155,155,Escobar,Eduardo,500871.0,---,,3B,0.3636363636363636,0.3720930232558139,0.5555555555555556,0.3749999999999999,0.4736842105263157,0.4,0.4375,0.2777777777777778,0.5714285714285714,0.5146579804560261,,0.3017241379310342,0.6024096385542168,,,,,,,,,,,
156,156,156,156,156,156,Espinal,Santiago,669289.0,Blue Jays,,2B,0.4848484848484848,0.5116279069767442,0.6666666666666666,0.4999999999999999,0.4210526315789473,0.5,0.46875,0.5555555555555556,0.2857142857142858,0.3289902280130293,,0.2931034482758616,0.5903614457831328,,,,,,,,,,,
157,157,157,157,157,157,Estrada,Thairo,642731.0,Giants,,2B,0.4242424242424242,0.4418604651162791,0.5185185185185185,0.4166666666666666,0.5789473684210527,0.5,0.375,0.5,0.2380952380952381,0.1400651465798045,,0.2758620689655164,0.7349397590361448,,,,,,,,,,,
158,158,158,158,158,158,Evans,Phillip,595943.0,Pirates,,3B,0.2727272727272727,0.3023255813953488,0.5185185185185185,0.3333333333333333,0.4736842105263157,0.4,0.375,0.1666666666666666,0.3809523809523809,0.2703583061889251,,0.4051724137931032,0.6265060240963858,0.6330605386788828,0.0,0.3846153846153847,0.308,0.4537037037037036,0.3857142857142857,0.7999999999999999,0.528,0.3801652892561984,0.0792079207920792,0.0615384615384615
159,159,159,159,159,159,Fairchild,Stuart,656413.0,D-backs,,LF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,,,,,,,,,,,,,,,,
160,160,160,160,160,160,Fargas,Johneshwy,641561.0,---,,CF,0.4242424242424242,0.4186046511627906,0.5555555555555556,0.4583333333333333,0.4736842105263157,0.5,0.375,0.4444444444444444,0.2857142857142858,0.0586319218241042,,0.4137931034482753,0.7108433734939763,0.8237297911825188,0.0,0.4615384615384615,0.429,0.6574074074074073,0.5857142857142856,0.8714285714285713,0.856,0.8595041322314052,0.0198019801980198,0.0461538461538461
161,161,161,161,161,161,Farmer,Kyle,571657.0,Reds,,SS,0.5151515151515151,0.5116279069767442,0.5555555555555556,0.7916666666666666,0.2631578947368421,0.5,0.40625,0.6666666666666666,0.476190476190476,0.511400651465798,,0.4482758620689648,0.5542168674698797,,,,,,,,,,,
162,162,162,162,162,162,Fisher,Derek,605233.0,Brewers,,LF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.3333333333333332,0.0,,,0.4819277108433737,,,,,,,,,,,
163,163,163,163,163,163,Fletcher,David,664058.0,Angels,,2B,0.5757575757575757,0.5813953488372092,0.8148148148148148,0.5833333333333333,0.2631578947368421,0.7,0.59375,0.5555555555555556,0.3333333333333332,0.947882736156352,,0.3017241379310342,0.6385542168674698,,,,,,,,,,,
164,164,164,164,164,164,Flores,Wilmer,527038.0,Giants,,2B,0.4242424242424242,0.4186046511627906,0.4444444444444444,0.625,0.4210526315789473,0.5,0.28125,0.6666666666666666,0.4285714285714286,0.4267100977198697,,0.6810344827586206,0.265060240963856,,,,,,,,,,,
165,165,165,165,165,165,Florial,Estevan,664314.0,Yankees,,CF,0.4242424242424242,0.4186046511627906,0.5185185185185185,0.4166666666666666,0.5789473684210527,0.5,0.40625,0.4444444444444444,0.1428571428571428,0.019543973941368,0.0136986301369863,,0.7831325301204819,,,,,,,,,,,
166,166,166,166,166,166,Ford,Mike,645801.0,Yankees,,1B,0.4242424242424242,0.4186046511627906,0.5185185185185185,0.4583333333333333,0.5789473684210527,0.4,0.34375,0.5555555555555556,0.3809523809523809,0.022801302931596,,,0.0843373493975909,,,,,,,,,,,
167,167,167,167,167,167,Fowler,Dexter,451594.0,Angels,,CF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,,,,,,,,,,,,,,,,
168,168,168,168,168,168,Fowler,Dustin,641583.0,Pirates,,CF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.2857142857142858,0.019543973941368,0.0,,0.6987951807228918,0.8238217444368283,0.0,0.4230769230769231,0.5,0.537037037037037,0.0999999999999999,0.9428571428571428,0.512,0.5041322314049586,0.0099009900990098,0.0461538461538461
169,169,169,169,169,169,Fraley,Jake,641584.0,Mariners,,LF,0.4242424242424242,0.4418604651162791,0.5555555555555556,0.4166666666666666,0.5789473684210527,0.4,0.40625,0.4444444444444444,0.2857142857142858,0.2019543973941368,,0.2672413793103443,0.6385542168674698,0.8238259241302059,0.0,0.4230769230769231,0.5,0.6574074074074073,0.1857142857142856,0.8857142857142857,0.64,0.4876033057851243,0.2673267326732673,0.2461538461538461
170,170,170,170,170,170,France,Ty,664034.0,Mariners,,1B,0.3333333333333333,0.3255813953488372,0.5555555555555556,0.2499999999999999,0.4210526315789473,0.7,0.3125,0.3888888888888888,0.2857142857142858,0.6840390879478827,,0.6810344827586206,0.3493975903614461,,,,,,,,,,,
171,171,171,171,171,171,Franco,Maikel,596748.0,Orioles,,3B,0.3333333333333333,0.3255813953488372,0.5925925925925926,0.2083333333333333,0.5263157894736842,0.5,0.28125,0.4444444444444444,0.3809523809523809,0.511400651465798,,0.7327586206896544,0.3132530120481931,,,,,,,,,,,
172,172,172,172,172,172,Franco,Wander,677551.0,Rays,,SS,0.2727272727272727,0.2790697674418604,0.3703703703703703,0.3333333333333333,0.5789473684210527,0.5,0.25,0.3888888888888888,0.0,0.3843648208469055,0.0410958904109589,0.2241379310344826,0.7349397590361448,,,,,,,,,,,
173,173,173,173,173,173,Frazier,Adam,624428.0,---,,2B,0.4242424242424242,0.4186046511627906,0.5555555555555556,0.3749999999999999,0.5263157894736842,0.6,0.3125,0.611111111111111,0.4285714285714286,0.7100977198697068,,0.3706896551724132,0.5662650602409642,,,,,,,,,,,
174,174,174,174,174,174,Frazier,Clint,640449.0,Yankees,,RF,0.1818181818181818,0.2093023255813953,0.5185185185185185,0.2499999999999999,0.4210526315789473,0.4,0.1875,0.3333333333333333,0.2857142857142858,0.1726384364820846,,0.5431034482758617,0.5662650602409642,0.8190819721465235,0.0,0.2307692307692308,0.261,0.3425925925925925,0.1571428571428571,0.8999999999999999,0.36,0.231404958677686,0.1782178217821782,0.0923076923076923
175,175,175,175,175,175,Frazier,Todd,453943.0,Pirates,,3B,0.3939393939393939,0.4186046511627906,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.7142857142857142,0.0390879478827361,,0.6982758620689649,0.2168674698795181,,,,,,,,,,,
176,176,176,176,176,176,Freeman,Freddie,518692.0,Braves,,1B,0.4848484848484848,0.4883720930232558,0.6296296296296295,0.2499999999999999,0.7368421052631579,0.5,0.28125,0.8333333333333333,0.5238095238095237,0.7654723127035831,,0.3793103448275858,0.5542168674698797,,,,,,,,,,,
177,177,177,177,177,177,Freeman,Mike,502273.0,Reds,,2B,0.4242424242424242,0.4418604651162791,0.5555555555555556,0.4166666666666666,0.5263157894736842,0.5,0.40625,0.5,0.6190476190476191,0.0456026058631921,,,0.6506024096385543,,,,,,,,,,,
178,178,178,178,178,178,Friedl,TJ,670770.0,Reds,,CF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.2380952380952381,0.019543973941368,,,0.5903614457831328,0.9458144550515776,0.0,0.4230769230769231,0.286,0.7777777777777777,0.6857142857142856,0.6142857142857142,0.872,0.8099173553719008,0.0198019801980198,0.0307692307692307
179,179,179,179,179,179,Fuentes,Joshua,658069.0,Rockies,,3B,0.3939393939393939,0.3953488372093023,0.5555555555555556,0.3749999999999999,0.5263157894736842,0.5,0.40625,0.3888888888888888,0.3809523809523809,0.247557003257329,,0.3879310344827584,0.6265060240963858,,,,,,,,,,,
180,180,180,180,180,180,Gallo,Joey,608336.0,---,,LF,0.5151515151515151,0.4883720930232558,0.5185185185185185,0.4999999999999999,0.6842105263157894,0.5,0.5,0.4444444444444444,0.3333333333333332,0.3420195439739413,,0.46551724137931,0.6024096385542168,0.6848594787086419,0.0,0.576923076923077,0.508,0.6666666666666666,0.5285714285714285,0.7428571428571428,0.768,0.6776859504132231,0.594059405940594,0.5076923076923077
181,181,181,181,181,181,Galvis,Freddy,520471.0,---,,SS,0.303030303030303,0.3023255813953488,0.5925925925925926,0.3749999999999999,0.3684210526315789,0.3,0.4375,0.1111111111111111,0.5238095238095237,0.3550488599348534,,0.4741379310344826,0.4096385542168677,,,,,,,,,,,
182,182,182,182,182,182,Gamel,Ben,592325.0,---,,LF,0.0909090909090908,0.1162790697674418,0.4074074074074074,0.2916666666666666,0.2631578947368421,0.5,0.21875,0.0555555555555555,0.4285714285714286,0.3094462540716612,,0.3362068965517237,0.6385542168674698,0.6179384080383863,0.0,0.0,0.264,0.4259259259259259,0.1571428571428571,0.8714285714285713,0.416,0.3719008264462808,0.4752475247524753,0.2153846153846154
183,183,183,183,183,183,Garcia,Leury,544725.0,White Sox,,CF,0.3333333333333333,0.3488372093023255,0.4814814814814814,0.5416666666666666,0.4210526315789473,0.3,0.28125,0.4444444444444444,0.476190476190476,0.6221498371335505,0.0273972602739726,0.1896551724137927,0.7228915662650603,0.4189850032601607,0.0,0.3846153846153847,0.4639999999999999,0.6944444444444444,0.2999999999999999,0.8999999999999999,0.744,0.6942148760330582,0.2277227722772277,0.2
184,184,184,184,184,184,Garcia,Adolis,666969.0,Rangers,,CF,0.6666666666666666,0.627906976744186,0.5925925925925926,0.5833333333333333,0.7894736842105263,0.5,0.65625,0.5,0.3809523809523809,0.5146579804560261,0.0136986301369863,0.2844827586206895,0.7228915662650603,0.9299274405229632,0.0,0.7307692307692308,0.632,0.6851851851851851,0.4571428571428571,0.7999999999999999,0.768,0.7438016528925617,0.8910891089108911,0.9230769230769232
185,185,185,185,185,185,Garcia,Avisail,541645.0,Brewers,,RF,0.3333333333333333,0.3488372093023255,0.4444444444444444,0.4166666666666666,0.4210526315789473,0.6,0.34375,0.3888888888888888,0.476190476190476,0.5146579804560261,0.0,0.4137931034482753,0.7590361445783134,0.4061115476568639,0.0,0.3076923076923077,0.491,0.5092592592592592,0.2142857142857142,0.8999999999999999,0.528,0.396694214876033,0.4752475247524753,0.4
186,186,186,186,186,186,Garcia,Luis,671277.0,Nationals,,2B,0.1212121212121212,0.1162790697674418,0.2962962962962963,0.4583333333333333,0.2105263157894736,0.4,0.09375,0.2777777777777778,0.0476190476190476,0.3615635179153094,,0.3017241379310342,0.5542168674698797,,,,,,,,,,,
187,187,187,187,187,187,Garcia,Robel,596825.0,Astros,,2B,0.3333333333333333,0.3255813953488372,0.5185185185185185,0.3749999999999999,0.4736842105263157,0.5,0.3125,0.3888888888888888,0.3809523809523809,0.0749185667752443,,0.3275862068965516,0.5662650602409642,,,,,,,,,,,
188,188,188,188,188,188,Gardner,Brett,458731.0,Yankees,,LF,0.3636363636363636,0.3720930232558139,0.4444444444444444,0.3333333333333333,0.5789473684210527,0.6,0.34375,0.5,0.8095238095238095,0.4657980456026059,0.0410958904109589,0.1379310344827584,0.7469879518072293,0.0595564509387591,0.0,0.4230769230769231,0.4529999999999999,0.6203703703703702,0.2857142857142856,0.8285714285714285,0.632,0.6033057851239669,0.5841584158415841,0.4461538461538462
189,189,189,189,189,189,Garlick,Kyle,664247.0,Twins,,LF,0.3939393939393939,0.3953488372093023,0.5555555555555556,0.3333333333333333,0.5789473684210527,0.5,0.375,0.4444444444444444,0.4285714285714286,0.0814332247557003,,0.5862068965517238,0.5301204819277112,0.918550315148881,0.0,0.3846153846153847,0.4,0.4259259259259259,0.0571428571428571,0.7857142857142857,0.312,0.1900826446280992,0.0495049504950495,0.0615384615384615
190,190,190,190,190,190,Garver,Mitch,641598.0,Twins,,1B,0.3636363636363636,0.3720930232558139,0.4814814814814814,0.4166666666666666,0.5263157894736842,0.5,0.375,0.3888888888888888,0.476190476190476,0.1563517915309446,,0.603448275862069,0.3855421686746991,,,,,,,,,,,
191,191,191,191,191,191,Giambrone,Trent,623508.0,Cubs,,2B,0.3939393939393939,0.3720930232558139,0.4814814814814814,0.4166666666666666,0.5263157894736842,0.5,0.34375,0.4444444444444444,0.3333333333333332,0.0,,,0.6746987951807233,,,,,,,,,,,
192,192,192,192,192,192,Gimenez,Andres,665926.0,Guardians,,2B,0.4545454545454545,0.4651162790697674,0.6666666666666666,0.4583333333333333,0.4210526315789473,0.4,0.4375,0.5,0.0952380952380951,0.2247557003257329,0.1095890410958904,0.1810344827586205,0.7951807228915664,,,,,,,,,,,
193,193,193,193,193,193,Gittens,Chris,656467.0,Yankees,,1B,0.4242424242424242,0.4186046511627906,0.5185185185185185,0.4166666666666666,0.5789473684210527,0.5,0.40625,0.5,0.3333333333333332,0.0260586319218241,,,0.3493975903614461,,,,,,,,,,,
194,194,194,194,194,194,Goldschmidt,Paul,502671.0,Cardinals,,1B,0.5454545454545454,0.5348837209302325,0.7777777777777777,0.3749999999999999,0.5263157894736842,0.6,0.4375,0.6666666666666666,0.6190476190476191,0.5960912052117264,,0.5172413793103443,0.4578313253012052,,,,,,,,,,,
195,195,195,195,195,195,Gonzalez,Marwin,503556.0,---,,1B,0.4545454545454545,0.4651162790697674,0.7037037037037037,0.4166666666666666,0.4210526315789473,0.5,0.40625,0.5555555555555556,0.5714285714285714,0.3159609120521173,,0.4396551724137927,0.5301204819277112,,,,,,,,,,,
196,196,196,196,196,196,Gonzalez,Romy,663853.0,White Sox,,2B,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.3749999999999999,0.5263157894736842,0.5,0.375,0.3888888888888888,0.1904761904761904,0.0260586319218241,0.0,,0.6987951807228918,,,,,,,,,,,
197,197,197,197,197,197,Gonzalez,Erik,570481.0,Pirates,,SS,0.4545454545454545,0.4651162790697674,0.5185185185185185,0.5416666666666666,0.5789473684210527,0.5,0.5,0.3888888888888888,0.4285714285714286,0.3583061889250814,,0.3793103448275858,0.6144578313253013,,,,,,,,,,,
198,198,198,198,198,198,Gonzalez,Luis,670768.0,White Sox,,RF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,,,,,,,,,,,,,,,,
199,199,199,199,199,199,Goodrum,Niko,592348.0,Tigers,,SS,0.4848484848484848,0.4883720930232558,0.5925925925925926,0.4583333333333333,0.5789473684210527,0.6,0.40625,0.611111111111111,0.4285714285714286,0.2671009771986971,0.0,0.3017241379310342,0.7349397590361448,0.6180345409860735,0.0,0.4615384615384615,0.4,0.7685185185185184,0.5428571428571428,0.7571428571428571,0.864,0.9256198347107438,0.0,0.0307692307692307
200,200,200,200,200,200,Goodwin,Brian,571718.0,White Sox,,CF,0.2424242424242424,0.2790697674418604,0.4814814814814814,0.2083333333333333,0.6842105263157894,0.4,0.3125,0.2777777777777778,0.476190476190476,0.1921824104234527,,0.3017241379310342,0.5903614457831328,0.53180746660425,0.0,0.3846153846153847,0.471,0.6574074074074073,0.4142857142857142,0.8142857142857143,0.728,0.71900826446281,0.2871287128712871,0.2461538461538461
201,201,201,201,201,201,Gordon,Nick,624503.0,Twins,,CF,0.3333333333333333,0.3488372093023255,0.4444444444444444,0.4166666666666666,0.5789473684210527,0.5,0.375,0.3333333333333333,0.2380952380952381,0.2117263843648208,,0.3793103448275858,0.6626506024096388,0.7524325815458179,0.0,0.3461538461538462,0.368,0.5648148148148148,0.3285714285714285,0.8999999999999999,0.64,0.6776859504132231,0.1386138613861386,0.1076923076923077
202,202,202,202,202,202,Gosselin,Phil,594838.0,Angels,,3B,0.2424242424242424,0.2558139534883721,0.5185185185185185,0.2916666666666666,0.4210526315789473,0.4,0.1875,0.4444444444444444,0.5714285714285714,0.4201954397394137,0.1095890410958904,0.2413793103448269,0.8192771084337349,0.6284419774965309,0.0,0.2692307692307693,0.15,0.3796296296296295,0.0571428571428571,0.8999999999999999,0.3359999999999999,0.2644628099173554,0.1485148514851485,0.0461538461538461
203,203,203,203,203,203,Grandal,Yasmani,518735.0,White Sox,,1B,0.3636363636363636,0.3720930232558139,0.5185185185185185,0.3749999999999999,0.5263157894736842,0.5,0.375,0.3888888888888888,0.5714285714285714,0.257328990228013,,0.9396551724137931,0.132530120481928,,,,,,,,,,,
204,204,204,204,204,204,Gregorius,Didi,544369.0,Phillies,,SS,0.0,0.0,0.2962962962962963,0.2916666666666666,0.1052631578947368,0.5,0.09375,0.0,0.5238095238095237,0.3745928338762215,,0.3534482758620689,0.6385542168674698,,,,,,,,,,,
205,205,205,205,205,205,Grichuk,Randal,545341.0,Blue Jays,,CF,0.4545454545454545,0.4418604651162791,0.5185185185185185,0.4583333333333333,0.5789473684210527,0.5,0.5,0.3333333333333333,0.4285714285714286,0.5439739413680782,,0.396551724137931,0.6867469879518078,0.4215596943808202,0.0,0.5,0.554,0.5833333333333333,0.0999999999999999,0.9285714285714284,0.552,0.4710743801652892,0.504950495049505,0.4769230769230769
206,206,206,206,206,206,Grisham,Trent,663757.0,Padres,,CF,0.5454545454545454,0.5116279069767442,0.5185185185185185,0.5416666666666666,0.6842105263157894,0.4,0.34375,0.7777777777777777,0.1904761904761904,0.5309446254071661,0.0547945205479452,0.3017241379310342,0.7710843373493979,0.9165022653938109,0.0,0.576923076923077,0.56,0.6296296296296295,0.7,0.5571428571428572,0.72,0.7024793388429749,0.693069306930693,0.6461538461538462
207,207,207,207,207,207,Grossman,Robbie,543257.0,Tigers,,LF,0.303030303030303,0.3023255813953488,0.5185185185185185,0.3749999999999999,0.3684210526315789,0.6,0.34375,0.2777777777777778,0.5238095238095237,0.501628664495114,,0.3362068965517237,0.6506024096385543,0.4128492133817065,0.0,0.2307692307692308,0.456,0.574074074074074,0.3857142857142857,0.7999999999999999,0.632,0.553719008264463,0.8415841584158416,0.6307692307692307
208,208,208,208,208,208,Guerrero Jr.,Vladimir,665489.0,Blue Jays,,1B,0.303030303030303,0.3255813953488372,0.5185185185185185,0.4166666666666666,0.4736842105263157,0.3,0.3125,0.3333333333333333,0.0952380952380951,0.6938110749185668,,0.5431034482758617,0.5301204819277112,,,,,,,,,,,
209,209,209,209,209,209,Guillorme,Luis,641645.0,Mets,,2B,0.3939393939393939,0.4186046511627906,0.4444444444444444,0.4583333333333333,0.5789473684210527,0.5,0.3125,0.5555555555555556,0.2857142857142858,0.1791530944625407,,0.4137931034482753,0.4216867469879517,,,,,,,,,,,
210,210,210,210,210,210,Gurriel Jr.,Lourdes,666971.0,Blue Jays,,LF,0.2121212121212121,0.2325581395348837,0.4814814814814814,0.3333333333333333,0.4210526315789473,0.3,0.21875,0.3333333333333333,0.3333333333333332,0.6058631921824105,,0.4741379310344826,0.5060240963855427,0.9299357999097188,0.0,0.3846153846153847,0.545,0.5092592592592592,0.3714285714285714,0.8571428571428571,0.608,0.5206611570247937,0.3861386138613861,0.3692307692307692
211,211,211,211,211,211,Gurriel,Yuli,493329.0,Astros,,1B,0.3333333333333333,0.3255813953488372,0.4444444444444444,0.3333333333333333,0.5789473684210527,0.5,0.4375,0.1666666666666666,0.8095238095238095,0.758957654723127,,0.3706896551724132,0.5542168674698797,,,,,,,,,,,
212,212,212,212,212,212,Gushue,Taylor,656494.0,Cubs,,1B,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,,,,,,,,,,,,,,,,
213,213,213,213,213,213,Gutierrez,Kelvin,642721.0,---,,3B,0.4242424242424242,0.4186046511627906,0.5185185185185185,0.3333333333333333,0.7368421052631579,0.4,0.4375,0.4444444444444444,0.2857142857142858,0.3583061889250814,0.0753424657534246,0.3275862068965516,0.7108433734939763,,,,,,,,,,,
214,214,214,214,214,214,Guzman,Ronald,608597.0,Rangers,,1B,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.2857142857142858,0.003257328990228,,,0.2289156626506026,,,,,,,,,,,
215,215,215,215,215,215,Haase,Eric,606992.0,Tigers,,LF,0.3939393939393939,0.3953488372093023,0.5185185185185185,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.3809523809523809,0.3192182410423453,,0.4396551724137927,0.6626506024096388,,,,,,,,,,,
216,216,216,216,216,216,Hager,Jake,606993.0,---,,2B,0.3939393939393939,0.3720930232558139,0.5185185185185185,0.4166666666666666,0.4736842105263157,0.5,0.375,0.3888888888888888,0.3809523809523809,0.006514657980456,,,0.5662650602409642,,,,,,,,,,,
217,217,217,217,217,217,Haggerty,Sam,664059.0,Mariners,,LF,0.3939393939393939,0.3953488372093023,0.5555555555555556,0.4166666666666666,0.5263157894736842,0.5,0.375,0.4444444444444444,0.3333333333333332,0.0944625407166123,0.0068493150684931,0.2413793103448269,0.8554216867469884,0.9177645327938744,0.0,0.3846153846153847,0.4,0.6296296296296295,0.2857142857142856,0.9285714285714284,0.696,0.5206611570247937,0.099009900990099,0.0923076923076923
218,218,218,218,218,218,Hamilton,Billy,571740.0,White Sox,,CF,0.4242424242424242,0.4186046511627906,0.4814814814814814,0.4999999999999999,0.5789473684210527,0.4,0.375,0.5,0.476190476190476,0.1074918566775244,0.0753424657534246,,0.8554216867469884,0.5318994198585592,0.0,0.5384615384615385,0.75,0.7222222222222221,0.3999999999999999,0.8285714285714285,0.784,0.7520661157024793,0.1089108910891089,0.1846153846153846
219,219,219,219,219,219,Hampson,Garrett,641658.0,Rockies,,2B,0.6060606060606061,0.5813953488372092,0.5925925925925926,0.4166666666666666,0.7368421052631579,0.6,0.46875,0.6666666666666666,0.2857142857142858,0.4527687296416938,0.4520547945205478,0.1637931034482753,0.9036144578313254,0.8241352214401552,0.0,0.5384615384615385,0.554,0.6851851851851851,0.2714285714285713,0.8571428571428571,0.688,0.7024793388429749,0.504950495049505,0.4769230769230769
220,220,220,220,220,220,Haniger,Mitch,571745.0,Mariners,,RF,0.2121212121212121,0.2325581395348837,0.4444444444444444,0.3749999999999999,0.3684210526315789,0.4,0.125,0.5,0.476190476190476,0.6351791530944626,0.0,0.4741379310344826,0.5783132530120483,0.5319203183254477,0.0,0.1923076923076923,0.462,0.5555555555555555,0.3571428571428571,0.8571428571428571,0.632,0.5619834710743801,0.7227722772277227,0.5538461538461539
221,221,221,221,221,221,Happ,Ian,664023.0,Cubs,,LF,0.2424242424242424,0.2558139534883721,0.4814814814814814,0.4166666666666666,0.4210526315789473,0.3,0.28125,0.2777777777777778,0.2857142857142858,0.4592833876221499,,0.3448275862068959,0.6385542168674698,0.9176140638322772,0.0,0.2692307692307693,0.366,0.5185185185185185,0.3571428571428571,0.7857142857142857,0.56,0.446280991735537,0.3564356435643565,0.2307692307692307
