,Unnamed: 0,Name,Team,G,GS,IP,SO,BB,K/9,BB/9,HR/9,K/BB,AVG,WHIP,RS/9,ERA,FIP,xFIP,SIERA,WAR,bWAR,aWAR,WPA
0,0,Jacob deGrom,NYM,33.85182499885559,30.379018485546112,168.13085825443267,184.77657437324524,41.043370217084885,9.034502162933348,2.293597497045994,1.2826174646615982,9.036514699459076,0.1307613886892795,0.7100390940904617,6.265747144818306,4.925580807030201,1.8340772724151613,7.03596066892147,1.758237869441509,6.272840452194215,5.884995081424712,5.557753949165344,1.90462152659893
1,1,Max Scherzer,WSN,36.456817626953125,31.244152188301086,168.27624324560165,184.77659225463867,50.79045593738556,10.359749526977538,2.37249568104744,2.052687451243401,9.379242777824402,0.1355263888835907,0.7015362605452538,6.265747144818306,5.18248875439167,2.316454011797905,7.03596066892147,1.8493387311697005,6.2838961601257335,5.887932529449462,5.55889704465866,1.90462152659893
2,2,Justin Verlander,HOU,34.66588580608368,31.119998395442963,168.27586262226103,184.77659225463867,50.63361197710037,10.055015220642089,2.1460867300629616,2.254459708929062,9.547626465559006,0.1454417444765567,0.7060065418481827,6.265747144818306,5.2821052595973015,2.303634237349033,7.03596066892147,1.7686104133725165,6.273617172241212,5.886133232116698,5.55588474035263,1.9046203142404556
3,3,Chris Sale,BOS,33.41483861207962,22.69561916589737,136.13728773593903,184.7757697105408,34.70527231693268,10.96844928741455,2.609821893274784,1.5743153393268583,9.580308198928831,0.1249841675162315,0.7402083948254585,6.265747144818306,5.311080023646355,2.171212728917599,7.03596066892147,1.4095467287302017,5.974200582504273,5.7944342994689935,5.543335771560668,1.9046191018819807
4,4,Gerrit Cole,HOU,36.93321257829666,30.11823147535324,168.13816884756088,184.77659225463867,57.703475654125214,10.181686668395995,2.9349343925714493,1.9860149770975115,7.748089164495468,0.1564993187785148,0.7979962453246117,6.265747144818306,5.614495731890202,2.4404265394806863,7.03596066892147,2.2730126431584354,6.158488416671754,5.875986363887786,5.549467604160308,1.9046172833442685
5,5,Trevor Bauer,CLE,37.40700733661652,26.780461072921756,153.20085521936414,184.7763955593109,49.10086274147034,9.325846824645996,3.170457355678081,1.470014825463295,6.7290200889110565,0.1477393582463264,0.8297186940908432,6.265747144818306,5.637527123093605,2.286399211585522,7.03596066892147,2.335632781386375,5.919586563110353,5.810770668983459,5.54515293598175,1.9046136462688443
6,6,Patrick Corbin,ARI,36.12727004289627,29.657045602798465,168.21689225435256,184.7765564918518,58.26049000024796,9.075435523986815,2.780305981636048,1.7966089099645617,7.694804757833481,0.1784357763826847,0.8378638550639153,6.265747144818306,5.83013192564249,2.41287763774395,7.03596066892147,2.27283134996891,6.155250120162965,5.833692004680633,5.547006468772888,1.847766157388687
7,7,Corey Kluber,CLE,36.565595626831055,31.42964124679565,168.27611199617385,184.77659225463867,51.3726681470871,7.86293342590332,2.113545164465904,2.1796288937330246,8.938504457473755,0.1798703446984291,0.7773259207606316,6.265747144818306,5.62340421974659,2.6500581389665605,7.03596066892147,2.451726368367672,6.233539533615113,5.881003739833831,5.552109327316283,1.9046184957027432
8,8,Aaron Nola,PHI,35.065924525260925,30.651118755340576,168.27521950006485,184.77657437324524,50.6208261847496,7.941657810211181,2.6646640822291374,1.5497086197137833,7.303874909877777,0.1357494369149208,0.7470063120126724,6.265747144818306,5.244720965623856,2.336041804254055,7.03596066892147,2.432994806766509,6.203222036361695,5.881567718982696,5.55359102487564,1.9046209204196929
9,9,Luis Severino,NYY,37.19431447982788,30.664395093917847,168.27514075040816,184.77657437324524,57.258288860321045,8.523796215057372,2.6385123431682587,2.0210722535848618,8.01026275753975,0.1920418068766594,0.846119113266468,6.265747144818306,5.962568879127502,2.611050214469433,7.03596066892147,2.6386931845545765,6.080580854415895,5.651282801628112,5.544976737499236,1.6933789736032483
10,10,Carlos Carrasco,CLE,38.2510901093483,30.247218906879425,168.27521950006485,184.7765564918518,51.59646481275559,8.832471027374266,2.625950150191784,2.004710376262665,7.960764110088348,0.180472120642662,0.8464872166514397,6.265747144818306,5.921516798436642,2.551392454504967,7.03596066892147,2.20508284330368,5.893491744995118,5.357055559158324,5.511709711551665,1.2908862650394437
11,11,Blake Snell,TBR,35.29784268140793,26.493298709392548,157.86552550792692,184.7765028476715,51.86834692955017,9.312529640197754,3.382427036762237,1.7204585820436478,6.255144894123077,0.1291545890271663,0.7903277203440666,6.265747144818306,5.353373631834984,2.4732289946079256,7.03596066892147,2.5750797250866886,5.87289595603943,5.864846076965331,5.5483677744865405,1.9046209204196929
12,12,Miles Mikolas,STL,38.28705048561096,29.7856867313385,168.27510137557982,184.7765028476715,49.63275283575058,5.644273681640625,2.130143746733665,1.750546932220459,7.520904541015625,0.1955407708883285,0.8066893368959427,6.265747144818306,5.803292401134968,2.6996129786968237,7.03596066892147,3.284824639558792,6.164378595352174,5.852899231910705,5.546440250873565,1.904617889523506
13,13,Mike Clevinger,CLE,37.693331599235535,30.63929855823517,168.1652981042862,184.77657437324524,58.301202952861786,8.142379131317139,3.0145593881607056,2.0640703439712524,6.435328662395477,0.1748738028109073,0.8515158072113991,6.265747144818306,5.921243146061897,2.8514877444505693,7.03596066892147,3.357238056659698,5.779512882232667,5.713032402992248,5.543264288902281,1.6409414386749266
14,14,Noah Syndergaard,NYM,38.95394134521485,22.40554243326187,139.51894236803054,183.90753865242004,42.60915979743004,7.710418033599853,2.874847412109375,1.517635703086853,6.856016784906387,0.1920309215784073,0.886840745806694,6.265747144818306,6.102094508707523,2.644761290252209,7.03596066892147,2.838385679721832,5.479689025878908,5.216896548271178,4.963968198299408,1.7418290615081784
15,15,Zack Wheeler,NYM,36.82524836063385,29.45709317922592,157.47110785245894,184.7761631011963,50.55365830659866,7.346297359466552,2.9293902665376663,1.6683525145053864,6.154333204030991,0.1697436310350895,0.8675800934433937,6.265747144818306,6.06320958584547,2.752623308300972,7.03596066892147,3.253757098913192,5.275022983551026,5.058289303779601,4.768311383724212,1.0119604662060735
16,16,Kyle Freeland,COL,36.57202768325806,31.2312513589859,168.27570512294767,184.7765564918518,54.9674066901207,6.428832626342773,2.913879588246345,1.6884819567203522,5.656981915235519,0.166347250342369,0.8441543653607368,6.265747144818306,5.716382659971714,2.8073756209015848,7.03596066892147,3.787379011511802,6.02680802345276,5.833047845363616,5.54700082540512,1.9046172833442685
17,17,German Marquez,COL,36.12400758266449,31.046993136405945,168.2757576227188,184.77657437324524,61.99807494878769,8.567089233398438,2.986746624112129,2.055092990398407,6.762494206428528,0.1821386106312275,0.8829210549592972,6.265747144818306,6.181543350219727,2.728973019719124,7.03596066892147,2.665809728503227,5.5090277194976816,4.909018292427063,5.00693115711212,0.7323278623819349
18,18,Jameson Taillon,PIT,37.105675756931305,29.262358248233795,168.14668693542478,184.7765028476715,53.98605465888977,6.998624038696288,2.572774015367031,1.903395026922226,6.72837507724762,0.1931498050689697,0.8489383533596992,6.265747144818306,5.963075816631317,2.8076202830672266,7.03596066892147,3.259643957614898,5.8583701133728034,5.518655290603637,5.43011978149414,1.4346465206146235
19,19,Mike Foltynewicz,ATL,36.80236715078354,28.544684946537014,160.9529976725578,184.7765207290649,58.52684557437897,8.397424011230468,3.318957857787609,1.9682803452014923,5.264304161071777,0.1629441529512405,0.8534005507826805,6.265747144818306,6.070814587175846,2.809069078266621,7.03596066892147,3.3677838516235346,5.679784631729127,5.812034525871276,5.437636747360228,1.5683381390571591
20,20,James Paxton,SEA,37.76075088977814,25.67543536424637,147.24518930912018,184.7757339477539,48.704763650894165,9.301316566467284,2.6940914019942284,2.4883400201797485,7.821100234985352,0.1852932348847389,0.8649110049009323,6.265747144818306,6.1628608256578445,2.820696342587471,7.03596066892147,2.4017590701580045,4.585754919052125,4.820552387237548,4.219690759181976,0.6374699044227599
21,21,Blake Treinen,OAK,64.28919577598572,0.7727391924709082,72.40092498064041,126.15186274051663,17.76993401348591,8.648824310302734,2.9442976489663124,1.0866467580199242,7.853641450405121,0.118010938167572,0.7453993931412697,6.265747144818306,5.009144760668278,1.8425105622410776,7.03596066892147,1.401330631673336,3.4276120185852057,4.903489937782287,3.919943907260894,1.9046051597595213
22,22,Marco Gonzales,SEA,36.599185526371,28.8881716132164,156.23081388473508,184.77296233177185,46.23760968446732,6.309972496032715,2.4632564038038254,1.9669391065835955,7.309784889221191,0.2114219963550567,0.9086853712797164,6.265747144818306,6.484393917024136,2.9342437049746515,7.03596066892147,3.157206642031669,4.698025369644165,4.260905005931853,3.657221623659133,-0.1318470171093942
23,23,Edwin Diaz,SEA,64.28919088840485,0.7135978527367115,61.74232301115989,132.93739557266235,16.853636354207993,11.52979881286621,2.950111538171768,1.3440290540456772,9.460544407367706,0.1173347868025302,0.7557320520281792,6.265747144818306,5.276808701455593,1.8134957215189933,7.03596066892147,0.9618240109086036,3.060235214233399,4.269258692264557,2.949105631113052,1.7007634490728376
24,24,Kyle Hendricks,CHC,37.03144317865372,31.035398244857788,168.27507512569426,184.7764492034912,55.28294056653976,6.227326412200927,2.6068331748247147,2.027457118034363,6.688357621431351,0.19169432669878,0.874724730849266,6.265747144818306,6.202748827636242,3.10520589709282,7.03596066892147,3.5555438542366025,5.00599331855774,4.590685358047485,4.228710114955901,0.3448587000370023
25,25,Clayton Kershaw,LAD,37.08440500497818,25.12110441923141,142.957992374897,178.9957344532013,42.8923724591732,6.758831748962402,2.4600007385015488,1.9380957037210464,7.272239178419113,0.1843044497072696,0.8671103417873383,6.265747144818306,6.097279071807861,2.761461656391621,7.03596066892147,2.7101739412546157,4.378047704696656,4.650522186756134,4.149676630496978,0.6684417232871054
26,26,Dallas Keuchel,HOU,39.22430765628815,31.42677277326584,168.2758888721466,184.7765028476715,64.31808471679688,5.269279556274414,2.807867892086506,1.844601944088936,5.409321770071983,0.2256093844771385,0.9833239912986756,6.265747144818306,6.511741787195206,3.04696613162756,7.03596066892147,4.0349455463886255,5.149646854400635,4.445636036396026,4.277271921634673,-0.5582468286156655
27,27,Jose Berrios,MIN,37.524279952049255,30.743867456912994,168.2717807650566,184.7765386104584,60.35332828760147,8.08900032043457,2.9604078009724617,2.343901991844177,6.504163265228272,0.1838338561356067,0.8708744049072266,6.265747144818306,6.286477066576481,3.252894963920117,7.03596066892147,3.3217422747611995,5.177922439575196,5.138701858520507,4.694345016479492,0.241400574147701
28,28,Walker Buehler,LAD,36.642078936100006,17.385164052248,118.83492504358291,164.66907262802124,36.97584331035614,7.97961311340332,2.911611244082451,1.627596080303192,6.455567359924316,0.1531448252499103,0.8500833958387375,6.265747144818306,5.962073676288128,2.6467366030812265,7.03596066892147,2.616577023863792,4.003163433074952,4.538226463794707,3.731611243486404,0.9449734172224996
29,29,J.A. Happ,- - -,37.34300446510315,30.345187187194824,165.39950516223905,184.77646708488464,53.748424649238586,7.80812421798706,2.8007472306489944,2.4791376292705536,6.681558609008789,0.1726550459861755,0.8683912456035614,6.265747144818306,6.244654722511768,3.24206532150507,7.03596066892147,3.091051401495933,4.557563018798829,4.825507249832152,4.20046004295349,0.5578309854865072
30,30,Andrew Heaney,LAA,39.67202472686768,30.16955107450485,166.42587568759916,184.7764492034912,61.08933240175247,7.594771041870117,2.785840652883053,2.5476364195346832,6.895814210176468,0.2117356359958648,0.9290333837270736,6.265747144818306,6.633657440543175,3.254806641340256,7.03596066892147,3.282140856981277,4.491101074218751,4.388199176788329,3.65619484424591,-0.7632663455605508
31,31,Charlie Morton,HOU,37.99980980157852,25.836251378059387,151.37854878902434,184.77609157562256,51.68512165546417,9.200793285369873,3.497130900621414,1.8951519280672076,6.242026686668396,0.1592482253909111,0.8839580863714218,6.265747144818306,6.092109248042107,3.006414394676685,7.03596066892147,2.5766575962305067,4.725802564620972,4.969542768001555,4.554592657089232,1.1328680676221845
32,32,Lance Lynn,- - -,38.978831350803375,27.58154332637787,154.26905493736265,184.76890325546265,60.14906704425812,7.379148368835449,4.089585140347481,1.8482898473739624,4.222906097769737,0.2192777395248413,1.122308000922203,6.265747144818306,7.199357450008392,3.22920050829649,7.03596066892147,4.113032590150833,3.635529065132142,3.4120837712287897,2.3398253870010373,-1.0940889674425127
33,33,Nick Pivetta,PHI,33.280772268772125,28.938233256340027,157.4733128428459,184.77602005004883,59.18192207813263,8.362188453674316,3.0702195167541504,2.327847898006439,6.329030603170395,0.2032548710703849,0.9848276972770692,6.265747144818306,6.8723578825593,3.0452276355028154,7.03596066892147,3.041929448843002,3.801073026657105,3.590164943933486,2.733084723949432,-1.384978319704533
34,34,Zack Greinke,ARI,37.71982228755951,31.3052162528038,168.2757576227188,184.7765386104584,57.74149894714356,6.905388813018798,2.501783050596714,2.2823646068573,7.104081690311432,0.1847303733229637,0.8501130193471909,6.265747144818306,5.984733782708645,3.0299100986123086,7.03596066892147,3.0614953267574307,5.336885976791383,4.918756785392761,4.86202514886856,0.5492914354801176
35,35,Trevor Williams,PIT,35.79342383146286,27.401757836341854,158.39041821956633,184.7748041152954,54.60609197616577,5.934797496795654,2.9853642135858536,1.926565691828728,5.148803889751434,0.1912977844476699,0.9038239866495132,6.265747144818306,6.219325684010983,3.1995315885543825,7.03596066892147,4.6181108206510535,4.771650743484498,4.9524773025512685,4.277837512493133,0.8097633197903631
36,36,Shane Bieber,CLE,38.70149779319763,19.929465651512142,113.11806746721268,153.0136227607727,33.27544927597046,7.668156051635742,2.8202890679240227,2.067540183663368,7.398531228303909,0.2169352769851684,1.0056337267160416,6.265747144818306,7.146481052041054,2.943044569194317,7.03596066892147,2.726442534923553,3.101882719993592,3.343090095520019,2.0539063537120814,-0.4214533910155298
