,Unnamed: 0,Name,Team,G,GS,IP,SO,BB,K/9,BB/9,HR/9,K/BB,AVG,WHIP,RS/9,ERA,FIP,xFIP,SIERA,WAR,bWAR,aWAR,WPA
16,16,Jeff Samardzija,SFG,0.4232416,0.8993203,0.76419747,0.6159219,0.55803967,0.3947071,0.07402294,0.16240261,0.345288,0.28482682,0.122063406,0.23206471,0.09853796,0.1018373,0.3704591,0.2730543,0.5886818,0.51896864,0.47582996,0.33336797
17,17,Yu Darvish,- - -,0.4070245,0.8596051,0.7504659,0.61592185,0.59498715,0.47130203,0.10754411,0.14552845,0.26030582,0.23990107,0.12654169,0.23206471,0.0969827,0.099607706,0.3704591,0.27911592,0.55853117,0.56095266,0.51722944,0.42688563
18,18,Michael Fulmer,DET,0.43204454,0.8042929,0.6730175,0.61100113,0.4588115,0.30762213,0.09945907,0.107556604,0.24266015,0.26266488,0.12989734,0.23206471,0.10117516,0.10143514,0.3704591,0.347585,0.5351005,0.52793443,0.44630393,0.42622912
19,19,Danny Duffy,KCR,0.40831155,0.73753864,0.59838825,0.59516466,0.39372912,0.38391775,0.10223274,0.12223546,0.26290503,0.25024542,0.12991014,0.23206471,0.10075863,0.09821152,0.3704591,0.32349253,0.5087569,0.5309925,0.4221326,0.43611565
20,20,Zack Godley,ARI,0.43912557,0.66451615,0.62754405,0.61583304,0.49583864,0.44962552,0.11871214,0.113977365,0.24555308,0.22690761,0.12944633,0.23206471,0.09567475,0.094507776,0.3704591,0.26615733,0.49561924,0.54906887,0.48824129,0.45040455
21,21,Marcus Stroman,TOR,0.429678,0.8880347,0.76419604,0.61592185,0.5808123,0.34707105,0.09939118,0.11814267,0.23582104,0.26594397,0.12846851,0.23206471,0.09621036,0.09995212,0.3704591,0.30231908,0.6286129,0.61553365,0.60354894,0.5105554
22,22,Gerrit Cole,PIT,0.42854133,0.8991967,0.76419747,0.6159219,0.6321203,0.38409826,0.09599459,0.16367568,0.27362204,0.27251014,0.1311113,0.23206471,0.100202546,0.10964634,0.3704591,0.3169694,0.5249328,0.5287181,0.46546322,0.36185765
23,23,Kenley Jansen,LAD,0.784014,0.021375222,0.24393675,0.40971982,0.058924258,0.6472728,0.06711664,0.08219204,0.42245096,0.14982529,0.09112934,0.23206471,0.0727839,0.061357398,0.3704591,0.11920846,0.49368167,0.5528246,0.4767843,0.5756746
24,24,Robbie Ray,ARI,0.41907287,0.6944441,0.65878725,0.6159215,0.51723415,0.56341416,0.13633806,0.14316577,0.24944279,0.19645835,0.12290757,0.23206471,0.092473164,0.1005689,0.3704591,0.2622442,0.53837574,0.6062782,0.56046706,0.5756743
25,25,Jon Gray,COL,0.38093862,0.45887032,0.4599172,0.48485917,0.2730324,0.4129874,0.10615376,0.1080813,0.27120873,0.2546483,0.13617079,0.23206471,0.10213824,0.095525734,0.3704591,0.27321354,0.45002237,0.5054776,0.3792664,0.4915686
26,26,Brad Peacock,HOU,0.5042097,0.44027773,0.5273107,0.5872207,0.40209123,0.50458086,0.13330035,0.106419474,0.23980671,0.20260024,0.12660588,0.23206471,0.09404258,0.09302213,0.3704591,0.26766992,0.4944498,0.5587956,0.46818602,0.5695519
27,27,Chase Anderson,MIL,0.38977468,0.5748418,0.5649595,0.56448877,0.34017122,0.40795693,0.10698151,0.11801686,0.2731274,0.2125405,0.12161333,0.23206471,0.09374981,0.10357562,0.3704591,0.30942962,0.49721652,0.5689411,0.48110092,0.561627
28,28,Carlos Martinez,STL,0.45619544,0.87808937,0.7641959,0.615922,0.66483116,0.4358231,0.11428267,0.14148562,0.24360646,0.25540075,0.12852597,0.23206471,0.09721484,0.1050929,0.3704591,0.30084378,0.57991725,0.58379537,0.5463854,0.42916688
29,29,Jameson Taillon,PIT,0.42921013,0.59088755,0.57406753,0.5452627,0.45302004,0.37233138,0.12144305,0.11309066,0.22423731,0.29971886,0.15319271,0.23206471,0.10856044,0.10352551,0.3704591,0.335905,0.4150694,0.44937453,0.31220016,0.35351548
30,30,Craig Kimbrel,BOS,0.78401446,0.018504146,0.25402924,0.45944038,0.09940473,0.69320214,0.08858413,0.099180035,0.42245033,0.1393903,0.09540595,0.23206471,0.07507944,0.065575615,0.3704591,0.11801929,0.42367756,0.5534784,0.45057407,0.5756736
31,31,Alex Wood,LAD,0.47834998,0.53699476,0.5982882,0.59147173,0.3596387,0.40907815,0.102165274,0.108792156,0.29957104,0.21316667,0.116931066,0.23206471,0.08996354,0.09598121,0.3704591,0.25813955,0.5250029,0.5718606,0.5100769,0.5756745
32,32,Charlie Morton,HOU,0.45180503,0.6452847,0.611068,0.60885984,0.44083494,0.46518755,0.11980169,0.11643264,0.26825857,0.23670238,0.13156992,0.23206471,0.099566296,0.10369123,0.3704591,0.26850742,0.4757502,0.5149157,0.41305262,0.43600595
33,33,Michael Wacha,STL,0.4080851,0.7590626,0.6818516,0.6159146,0.53818893,0.38943383,0.11296544,0.1290999,0.23810108,0.28806248,0.14213605,0.23206471,0.104323626,0.104818866,0.3704591,0.33663166,0.47489956,0.4849686,0.37730688,0.39529872
34,34,Drew Pomeranz,BOS,0.41242176,0.82587874,0.73349607,0.6159216,0.5502656,0.40812874,0.1193702,0.13397482,0.23408239,0.24640523,0.13315877,0.23206471,0.09690084,0.10614534,0.3704591,0.33494583,0.5528335,0.5800144,0.5305266,0.5156757
35,35,Patrick Corbin,ARI,0.46718597,0.8681757,0.7641966,0.6159219,0.64217037,0.36616993,0.11222686,0.14651099,0.22712873,0.27687448,0.13747562,0.23206471,0.100545034,0.107283205,0.3704591,0.33751717,0.5153894,0.51810235,0.45160773,0.38979185
36,36,Jon Lester,CHC,0.44174242,0.8369791,0.74180377,0.6159213,0.5834748,0.41479504,0.11903056,0.15406653,0.23760103,0.28189078,0.14262332,0.23206471,0.10627327,0.11553634,0.3704591,0.3289415,0.46542194,0.47819978,0.37231582,0.35090855
37,37,J.A. Happ,TOR,0.43599418,0.68413943,0.61461955,0.5719191,0.42422095,0.36409396,0.10687661,0.12548009,0.24176398,0.26039886,0.13586228,0.23206471,0.09859829,0.10284967,0.3704591,0.32504135,0.4541966,0.4978209,0.39015558,0.40340447
38,38,Mike Leake,- - -,0.42571,0.8705143,0.7631972,0.6159209,0.54850346,0.29055378,0.087487556,0.13238636,0.2752245,0.3043533,0.13472633,0.23206471,0.10430339,0.10904716,0.3704591,0.33386287,0.5116789,0.49434167,0.40547824,0.31409153
39,39,Roberto Osuna,TOR,0.7840145,0.01718435,0.2661865,0.36845815,0.10980792,0.52976257,0.08813699,0.086451374,0.40932006,0.2169031,0.11503108,0.23206471,0.08878065,0.0737349,0.3704591,0.15965998,0.33357722,0.42161974,0.26806828,0.42882898
40,40,Trevor Bauer,CLE,0.40674385,0.87813145,0.7556864,0.6159218,0.5874636,0.44798204,0.111314915,0.1539714,0.25168523,0.26814535,0.1371565,0.23206471,0.10359201,0.108452626,0.3704591,0.29567838,0.5470828,0.55710745,0.48315817,0.43753606
41,41,Dylan Bundy,BAL,0.4172035,0.85203546,0.7110318,0.61592114,0.5059372,0.3943926,0.10347368,0.17108701,0.26762012,0.2533545,0.12838249,0.23206471,0.10408945,0.11911259,0.3704591,0.35209844,0.4593855,0.5185406,0.39807773,0.39826766
42,42,Tanner Roark,WSN,0.45046985,0.8644907,0.75252247,0.61592156,0.61803013,0.37768573,0.121049054,0.14702423,0.20570154,0.28127635,0.1432336,0.23206471,0.109008595,0.114592336,0.3704591,0.35376853,0.45782006,0.46969232,0.34849644,0.3519066
43,43,Lance McCullers Jr.,HOU,0.45691872,0.46152344,0.49941704,0.5380603,0.41778466,0.46229285,0.12655237,0.104680605,0.245923,0.2626728,0.14487337,0.23206471,0.109023094,0.09943547,0.3704591,0.24703251,0.40590087,0.47558376,0.33142057,0.36366093
44,44,Corey Knebel,MIL,0.78401464,0.015963549,0.28049076,0.43908635,0.23055322,0.62728035,0.14855544,0.09121202,0.27789882,0.15534149,0.1167314,0.23206471,0.08361097,0.07758755,0.3704591,0.17413643,0.33374655,0.5109015,0.3393697,0.57563114
45,45,Zach Davies,MIL,0.4330694,0.8808027,0.7641945,0.6159216,0.5987563,0.28628695,0.108863905,0.12731475,0.21971937,0.2896587,0.13889842,0.23206471,0.103732415,0.11689789,0.3704591,0.38912883,0.542406,0.5333794,0.46160284,0.4397132
46,46,Ervin Santana,MIN,0.47796994,0.8867824,0.7641979,0.615922,0.63048655,0.33943003,0.100689285,0.16688895,0.24382766,0.24752319,0.11999723,0.23206471,0.09431439,0.11748365,0.3704591,0.3638002,0.61483586,0.6556641,0.62693167,0.5243573
47,47,Jose Berrios,MIN,0.44615093,0.7066568,0.62279594,0.610915,0.48441076,0.40804008,0.121958494,0.12656063,0.23781501,0.24980313,0.13569887,0.23206471,0.105065025,0.11159361,0.3704591,0.33021283,0.46257135,0.50791633,0.38134623,0.3995343
48,48,Sonny Gray,- - -,0.42703658,0.7765801,0.68201995,0.615912,0.5600508,0.38724634,0.11770983,0.13169858,0.21394783,0.2613673,0.13834096,0.23206471,0.103170924,0.10565457,0.3704591,0.32382193,0.4412975,0.4936586,0.39035857,0.35223928
49,49,Masahiro Tanaka,NYY,0.42004824,0.8743073,0.7626648,0.6159218,0.5762257,0.43906173,0.090629525,0.19297655,0.33043656,0.2772661,0.12790759,0.23206471,0.10562274,0.11464269,0.3704591,0.25961772,0.4560213,0.48590347,0.38337952,0.29397395
50,50,Kevin Gausman,BAL,0.42929924,0.89544183,0.7641965,0.6159219,0.6719019,0.38780355,0.117294684,0.1639464,0.21457648,0.28680828,0.14496353,0.23206471,0.107260026,0.11481004,0.3704591,0.35560948,0.48596177,0.5030097,0.40077242,0.29635674
51,51,Marco Estrada,TOR,0.43741813,0.89300716,0.76269627,0.6159217,0.6054131,0.38509125,0.116625905,0.18770173,0.22538586,0.27186126,0.14036879,0.23206471,0.10788148,0.12452182,0.3704591,0.39252263,0.42237866,0.46465743,0.33629283,0.31474832
52,52,Jordan Montgomery,NYY,0.39040527,0.7474786,0.6437979,0.6141025,0.5075327,0.38573563,0.11311085,0.14526567,0.2290436,0.24500772,0.13206536,0.23206471,0.10314752,0.10843553,0.3704591,0.33746815,0.44029856,0.5121464,0.39437684,0.4140037
53,53,Pat Neshek,- - -,0.7804076,0.019123226,0.23191236,0.3137864,0.05979777,0.4714465,0.07029618,0.08854073,0.42178982,0.1986317,0.10464972,0.23206471,0.08036027,0.07454541,0.3704591,0.16659239,0.3739021,0.4650159,0.3127953,0.5045496
54,54,Jake Arrieta,CHC,0.44110936,0.76831883,0.7191703,0.615921,0.58455926,0.39698964,0.11921914,0.1434349,0.22758579,0.25948697,0.13643543,0.23206471,0.10228564,0.113832064,0.3704591,0.3306031,0.4627866,0.5127703,0.41297907,0.37187478
55,55,Taijuan Walker,ARI,0.44735014,0.71313995,0.6689621,0.61590487,0.5471782,0.37279555,0.12760748,0.12564224,0.18598403,0.2559071,0.14029902,0.23206471,0.10430335,0.11014278,0.3704591,0.35646492,0.4491112,0.5054152,0.37926003,0.41374496
56,56,Kyle Hendricks,CHC,0.3898821,0.5794784,0.54792297,0.5212459,0.35730898,0.35603085,0.10379151,0.12284897,0.24776122,0.2417612,0.13018362,0.23206471,0.097210124,0.10577749,0.3704591,0.31082618,0.42845115,0.51405734,0.38818467,0.4633383
57,57,Trevor Williams,PIT,0.43940225,0.662689,0.62574786,0.5710096,0.48497546,0.3320794,0.11963737,0.118328705,0.20484726,0.26816052,0.14291726,0.23206471,0.10587078,0.112814926,0.3704591,0.37151712,0.40306404,0.46147436,0.31541,0.34827894
58,58,German Marquez,COL,0.4257149,0.8031931,0.71332353,0.6159207,0.53352946,0.37783092,0.10569472,0.15378357,0.2477935,0.27994266,0.13885586,0.23206471,0.10576257,0.11586499,0.3704591,0.32867327,0.4528093,0.5012579,0.3939988,0.40328866
59,59,Chad Green,NYY,0.68906146,0.052803017,0.23000301,0.35861158,0.10922288,0.61982113,0.1038452,0.09878789,0.35782194,0.16951822,0.11167745,0.23206471,0.08670391,0.07921145,0.3704591,0.17124817,0.3671281,0.47749567,0.32318586,0.5268845
60,60,Dallas Keuchel,HOU,0.44776562,0.60090643,0.5757728,0.5473918,0.3832679,0.35764533,0.109006025,0.114618056,0.24366903,0.22992778,0.12714812,0.23206471,0.09569093,0.10505352,0.3704591,0.28154796,0.45875594,0.55595195,0.46236533,0.52380913
61,61,Jhoulys Chacin,SDP,0.4352643,0.8170438,0.744112,0.6159216,0.61575127,0.37610397,0.13158593,0.12666416,0.18594064,0.2434691,0.13606715,0.23206471,0.101067476,0.11491199,0.3704591,0.36884913,0.5033017,0.54191214,0.44275305,0.4049226
62,62,Rich Hill,LAD,0.3835432,0.54829663,0.5462557,0.593154,0.37894168,0.5180957,0.11531755,0.14104871,0.27088404,0.20211473,0.12191216,0.23206471,0.095876746,0.10414279,0.3704591,0.2659357,0.43670967,0.518365,0.381647,0.44306183
63,63,Jason Hammel,KCR,0.43993756,0.8941512,0.7641945,0.6159217,0.62530535,0.32944337,0.10131581,0.17067996,0.23632003,0.30552647,0.14428872,0.23206471,0.1125834,0.12066823,0.3704591,0.3772298,0.44756994,0.44492793,0.3189482,0.24282624
64,64,Felipe Vazquez,PIT,0.7840137,0.026062133,0.28974083,0.3867147,0.16509165,0.47614852,0.1047691,0.07708945,0.3178296,0.17696491,0.11118811,0.23206471,0.0849368,0.078710735,0.3704591,0.18080665,0.36609417,0.50413066,0.34421128,0.5513387
65,65,Andrew Miller,CLE,0.78401387,0.025666015,0.22424376,0.36352733,0.115272954,0.61446774,0.11699381,0.07984892,0.35093045,0.15154648,0.10966572,0.23206471,0.08207381,0.07733345,0.3704591,0.1650937,0.373618,0.49774826,0.35019073,0.52276224
66,66,Martin Perez,TEX,0.44606474,0.8942666,0.76419604,0.6159216,0.64774764,0.2721702,0.115008846,0.14690988,0.18724722,0.32184815,0.1541961,0.23206471,0.11366152,0.12395592,0.3704591,0.42959303,0.46492943,0.45885357,0.34577778,0.29624918
67,67,Alex Cobb,TBR,0.46588275,0.8432271,0.73632246,0.61592025,0.55051994,0.29023498,0.09959052,0.14215045,0.23630297,0.27858475,0.13289773,0.23206471,0.10211313,0.113241166,0.3704591,0.35574412,0.50435394,0.54251915,0.4453809,0.37850392
68,68,Sean Manaea,OAK,0.44326872,0.7930298,0.6918151,0.6159175,0.5650722,0.37080106,0.12189392,0.14310564,0.23656516,0.28886768,0.14640574,0.23206471,0.11006969,0.11649949,0.3704591,0.352369,0.425873,0.45354256,0.32908833,0.30702072
69,69,Andrew Cashner,TEX,0.4405657,0.8021949,0.6965695,0.6119453,0.55295646,0.24500456,0.12314773,0.116913125,0.16207445,0.26655224,0.14190935,0.23206471,0.104301386,0.117114596,0.3704591,0.44469002,0.4766831,0.53637135,0.4293666,0.39200044
70,70,Ivan Nova,PIT,0.4539072,0.8788275,0.76419365,0.61592144,0.5820209,0.2931897,0.08763335,0.16940288,0.27168205,0.31551388,0.1368128,0.23206471,0.10608317,0.12029251,0.3704591,0.35437903,0.46782756,0.48467433,0.373376,0.27802917
71,71,Chad Kuhl,PIT,0.42067677,0.7136816,0.6755278,0.61591744,0.6122332,0.3822793,0.14659129,0.13258165,0.1545928,0.27996644,0.15407027,0.23206471,0.11168596,0.1129105,0.3704591,0.39637884,0.41269863,0.4547041,0.30786583,0.33184105
72,72,Clayton Richard,SDP,0.49222407,0.88297576,0.76419574,0.6159217,0.680722,0.31531364,0.10937856,0.14728583,0.20867004,0.3424539,0.15547399,0.23206471,0.11358797,0.11607219,0.3704591,0.35297966,0.47805727,0.4492137,0.3321064,0.22656806
73,73,Anthony Swarzak,- - -,0.7840143,0.024975514,0.28961822,0.37557146,0.159151,0.4792178,0.11038225,0.09583854,0.3085373,0.19333595,0.11666827,0.23206471,0.08724391,0.08577649,0.3704591,0.20248544,0.32341114,0.46827054,0.2918773,0.50588304
74,74,Mike Minor,KCR,0.78401357,0.030781388,0.30612856,0.37001806,0.17720719,0.44362885,0.105994284,0.09295732,0.28584018,0.20352197,0.11946845,0.23206471,0.0893809,0.08505712,0.3704591,0.22302873,0.32849294,0.45275596,0.2837101,0.48573172
75,75,Brandon McCarthy,LAD,0.3976267,0.23501098,0.34088215,0.34026247,0.21620603,0.33072254,0.11669583,0.09610961,0.22774799,0.26754946,0.14632128,0.23206471,0.10479191,0.10133631,0.3704591,0.35398626,0.32757822,0.3941633,0.24340974,0.34149724
76,76,Mike Clevinger,CLE,0.42370692,0.4455443,0.50534844,0.5479833,0.4075326,0.48932862,0.15188694,0.12314631,0.20176302,0.2096694,0.13807502,0.23206471,0.09932485,0.10591681,0.3704591,0.32226542,0.39954454,0.49922425,0.3583447,0.4881955
77,77,Josh Tomlin,CLE,0.37683156,0.7332259,0.6236601,0.54715073,0.328856,0.3245538,0.07530888,0.17617156,0.32728377,0.32382584,0.13527434,0.23206471,0.11173159,0.11684317,0.3704591,0.30166423,0.383495,0.4141799,0.26790723,0.27627268
78,78,Matthew Boyd,DET,0.39430967,0.6927494,0.60255545,0.55405796,0.49206322,0.3434983,0.12438749,0.15272424,0.19552723,0.30542973,0.15724047,0.23206471,0.119297795,0.12210213,0.3704591,0.41341326,0.34499258,0.39695817,0.24670178,0.27541554
79,79,Yusmeiro Petit,LAA,0.77633446,0.06160155,0.33852628,0.38296914,0.15876932,0.43919942,0.09436024,0.115286365,0.32074404,0.20467985,0.11730814,0.23206471,0.09132925,0.092025004,0.3704591,0.22759135,0.32806996,0.44882968,0.27432734,0.4762108
80,80,Danny Salazar,CLE,0.42024547,0.34271792,0.4251056,0.4987754,0.34879145,0.5633674,0.13483886,0.13653491,0.26443702,0.23618735,0.1426132,0.23206471,0.10586645,0.10091281,0.3704591,0.24361663,0.33242735,0.42560035,0.2696822,0.33562922
81,81,Tommy Kahnle,- - -,0.78401417,0.018822722,0.24680674,0.36786556,0.1399016,0.5842195,0.102324545,0.09292523,0.35107264,0.22713861,0.12587948,0.23206471,0.0908738,0.07701868,0.3704591,0.16543016,0.30872393,0.399089,0.24480031,0.39473516
82,82,Kyle Freeland,COL,0.4291699,0.75446105,0.6782407,0.6137003,0.5520078,0.29698688,0.1280297,0.123531334,0.1627787,0.28302747,0.14942841,0.23206471,0.111565545,0.11809278,0.3704591,0.40353903,0.4596333,0.4999014,0.36054927,0.39573327
83,83,Rick Porcello,BOS,0.4539532,0.8997671,0.7641993,0.6159219,0.666194,0.340123,0.08988116,0.20848925,0.27705434,0.32072413,0.14165531,0.23206471,0.11295945,0.12614074,0.3704591,0.35577807,0.4337332,0.4321945,0.30359468,0.18408538
84,84,Dan Straily,MIA,0.4141186,0.8376151,0.73746115,0.6159214,0.58017135,0.39431885,0.11256237,0.179811,0.23690069,0.26299703,0.13548785,0.23206471,0.10550835,0.12270494,0.3704591,0.36511528,0.41002685,0.4638604,0.32970574,0.33447137
85,85,Eduardo Rodriguez,BOS,0.42320216,0.6528993,0.56606907,0.5750085,0.4511545,0.45130405,0.120399565,0.1509744,0.23126523,0.251112,0.13899744,0.23206471,0.107251786,0.11275833,0.3704591,0.31729093,0.37888366,0.45473677,0.292524,0.349873
86,86,Jerad Eickhoff,PHI,0.41023296,0.6205386,0.55730283,0.5365623,0.49465787,0.37034246,0.13556184,0.14730869,0.17572576,0.2928862,0.15886852,0.23206471,0.1207203,0.11995552,0.3704591,0.3861733,0.3164535,0.40543798,0.24122092,0.28285462
87,87,Archie Bradley,ARI,0.78401417,0.027122613,0.2699864,0.34129047,0.14023024,0.42158693,0.10187465,0.08442545,0.27611887,0.20906588,0.12036372,0.23206471,0.08855124,0.0826879,0.3704591,0.2132715,0.33876896,0.48763385,0.29612792,0.4924145
88,88,David Robertson,- - -,0.78401387,0.023036225,0.27344406,0.3942215,0.17406465,0.5738977,0.12147884,0.093759164,0.3036535,0.15613112,0.1107197,0.23206471,0.08364615,0.08207946,0.3704591,0.17126639,0.33018064,0.5025294,0.34214306,0.5756281
89,89,Ryan Madson,- - -,0.7526187,0.02137068,0.23133354,0.29958728,0.08761178,0.47297022,0.0886869,0.07426744,0.34365624,0.20077066,0.11443358,0.23206471,0.08541116,0.07857398,0.3704591,0.16982867,0.3443613,0.44810522,0.2861187,0.48020947
90,90,Jaime Garcia,- - -,0.46138307,0.75055104,0.65093815,0.61071736,0.5910333,0.34457067,0.13427112,0.13785294,0.15381576,0.28878015,0.1542645,0.23206471,0.115988486,0.111872174,0.3704591,0.37486574,0.4016388,0.45741254,0.2971823,0.30371854
91,91,Raisel Iglesias,CIN,0.78401387,0.029248655,0.2753117,0.35643867,0.1738712,0.4905998,0.11645225,0.08973659,0.29770282,0.19889225,0.12138026,0.23206471,0.08957714,0.08296933,0.3704591,0.20066051,0.30194458,0.45001465,0.27482104,0.507718
92,92,Luis Castillo,CIN,0.3936395,0.22662123,0.30796066,0.37043056,0.21608618,0.44624546,0.12721251,0.11440798,0.22827476,0.2080464,0.1334035,0.23206471,0.10225867,0.10307181,0.3704591,0.26551554,0.313285,0.4640076,0.28065023,0.40533727
93,93,Jason Vargas,KCR,0.42615908,0.8571252,0.760925,0.6159217,0.5793005,0.33428085,0.11208682,0.16828184,0.22628185,0.2672543,0.13308606,0.23206471,0.10314032,0.12176459,0.3704591,0.38884872,0.5171212,0.5475025,0.4575189,0.44431514
94,94,CC Sabathia,NYY,0.43426213,0.648624,0.6304074,0.57648855,0.45211574,0.34194463,0.11640739,0.13905162,0.2215466,0.26371616,0.13902476,0.23206471,0.10159117,0.11920453,0.3704591,0.34645006,0.41873354,0.49800363,0.37347412,0.42876023
95,95,Mike Foltynewicz,ATL,0.43486512,0.7824642,0.6840333,0.6159085,0.5753876,0.3780859,0.12696584,0.14276886,0.20229743,0.28915617,0.14953108,0.23206471,0.11195271,0.11893726,0.3704591,0.3703686,0.40496075,0.4335441,0.28922477,0.27048445
96,96,Blake Snell,TBR,0.40590754,0.5388105,0.51736146,0.5137879,0.49338776,0.3882458,0.15540595,0.13126253,0.16372445,0.2543867,0.15467887,0.23206471,0.11111509,0.115835615,0.3704591,0.3919826,0.32326016,0.4252058,0.26551905,0.31337094
97,97,Alex Claudio,TEX,0.7840143,0.027601408,0.30258146,0.34019405,0.14874505,0.29305002,0.09159674,0.08007596,0.27277204,0.22971877,0.11948708,0.23206471,0.091996565,0.08609972,0.3704591,0.2244766,0.35542575,0.49934667,0.30301964,0.51996136
98,98,Joe Smith,- - -,0.7112692,0.023769092,0.21020798,0.28472522,0.080059454,0.5061348,0.08943657,0.093047544,0.37548652,0.22362095,0.12155323,0.23206471,0.09099911,0.081840746,0.3704591,0.16821012,0.30093175,0.40672463,0.24523807,0.43546414
99,99,Sean Doolittle,- - -,0.75903493,0.019999273,0.19512928,0.26911294,0.078027785,0.47265214,0.09175911,0.10126267,0.38106018,0.1802804,0.110714085,0.23206471,0.08689437,0.08309531,0.3704591,0.19411509,0.28220165,0.41595268,0.25081006,0.4700676
100,100,Ken Giles,HOU,0.78401434,0.018039277,0.21971901,0.3281126,0.14347902,0.5365616,0.118074976,0.09071883,0.32543084,0.18947142,0.119789064,0.23206471,0.08830795,0.08019907,0.3704591,0.18043631,0.27766263,0.42952725,0.25676858,0.47471938
