,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,IDfg,Season,Name,Team,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,TZ,rSB,rGDP,rARM,rGFP,rPM,DRS,BIZ,Plays,RZR,OOZ,TZL,FSR,ARM,DPR,RngR,ErrR,UZR,UZR/150,CPP,RPP,Def,0%,# 0%,1-10%,# 1-10%,10-40%,# 10-40%,40-60%,# 40-60%,60-90%,# 60-90%,90-100%,# 90-100%,rSZ,rCERA,rTS,FRM,OAA,RAA,R,BRSB,BRCS,BsR
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15082,2017,Adam Engel,CHW,CF,0.5838509316770186,0.5617283950617283,0.5659565310953303,0.1953667953667953,0.0101419878296146,0.0714285714285714,0.0625,0.0833333333333333,0.0,0.0338983050847457,0.0,0.0,,,,,,0.992,,,,0.4444444444444445,0.4166666666666666,0.4,0.3970588235294117,0.476997578692494,0.5522388059701493,0.939,0.5,,0.5,0.5857988165680473,,0.3688524590163934,0.6842105263157894,0.4045584045584045,0.5058777429467085,,,0.6851145038167938,0.0,0.4395604395604395,0.118,0.4146341463414634,0.3329999999999999,0.2307692307692307,0.8,0.1851851851851851,1.0,0.2391304347826086,0.996,0.4267399267399267,,,,,0.925,0.9166666666666666,0.2481751824817518,0.1333333333333333,0.0625,0.6495327102803738
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12916,2017,Francisco Lindor,CLE,SS,0.9751552795031057,0.9753086419753084,0.98056093537049,0.1621621621621621,0.7931034482758621,0.3571428571428571,0.4375,0.25,0.7,0.9152542372881356,0.5294117647058824,0.0833333333333333,,,,,,0.984,,,0.75,,0.4166666666666666,0.4363636363636364,0.5,0.7215496368038741,0.7283582089552239,0.819,0.7058823529411764,,0.9285714285714286,,0.6923076923076923,0.4836065573770493,0.7660818713450291,0.5726495726495726,0.5293887147335423,,,0.6832061068702291,0.0,0.0769230769230769,0.091,0.8048780487804879,0.444,0.2307692307692307,0.286,0.2592592592592592,0.72,0.5434782608695652,0.978,0.7527472527472527,,,,,0.7000000000000001,0.6388888888888888,0.7226277372262774,0.25,0.1875,0.6682242990654206
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2900,2017,Roberto Perez,CLE,C,0.4347826086956521,0.4074074074074074,0.4090093967434188,0.5127413127413127,0.0669371196754563,0.0714285714285714,0.0625,0.0,0.0071428571428571,0.0677966101694915,0.0,0.0138888888888888,,0.2575757575757575,0.40625,0.3125,0.3103448275862069,0.997,,0.6470588235294118,,,0.5833333333333333,,0.6176470588235294,,,,,,0.6071428571428571,,,,,,,,,0.6736641221374047,0.0,0.0439560439560439,0.125,0.1951219512195122,0.727,0.282051282051282,1.0,0.074074074074074,,0.0,0.933,0.0274725274725274,0.6129032258064516,0.65,,0.6997084548104957,,,0.1605839416058394,0.0,0.0625,0.3785046728971963
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10199,2017,Billy Hamilton,CIN,CF,0.8447204968944099,0.8333333333333333,0.8357363173373502,0.2324324324324324,0.0263691683569979,0.1071428571428571,0.125,0.0833333333333333,0.0,0.0677966101694915,0.0,0.0,,,,,,0.991,,,,0.8888888888888888,0.6666666666666666,0.4363636363636364,0.588235294117647,0.5883777239709443,0.6865671641791045,0.947,0.5220588235294118,,0.6785714285714286,0.9822485207100592,,0.4385245901639344,0.6549707602339181,0.6353276353276353,0.5462382445141066,,,0.6564885496183206,0.0,0.6703296703296703,0.176,0.4146341463414634,0.0,0.0769230769230769,1.0,0.2592592592592592,0.933,0.3260869565217391,0.989,0.5073260073260073,,,,,0.7000000000000001,0.6944444444444444,0.6204379562043796,0.9833333333333332,0.8125,0.8878504672897197
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14106,2017,Addison Russell,CHC,SS,0.6211180124223602,0.5617283950617283,0.5724840398823614,0.0872586872586872,0.5233265720081136,0.4285714285714285,0.125,0.8333333333333333,0.3428571428571428,0.3898305084745763,0.2941176470588235,0.0069444444444444,,,,,,0.969,,,0.375,,0.3333333333333333,0.5636363636363636,0.5441176470588235,0.5181598062953996,0.5223880597014925,0.818,0.4264705882352941,,0.6428571428571428,,0.2461538461538461,0.6270491803278689,0.631578947368421,0.5242165242165242,0.5289968652037618,,,0.6412213740458015,0.0,0.0109890109890109,0.0,0.4878048780487805,0.1669999999999999,0.1538461538461538,0.75,0.1481481481481481,0.625,0.3478260869565217,0.965,0.5164835164835164,,,,,0.8250000000000001,0.75,0.3795620437956204,0.0333333333333333,0.0625,0.4953271028037384
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,6310,2017,Alcides Escobar,KCR,SS,1.0,1.0,1.0,0.155984555984556,0.949290060851927,0.5357142857142857,0.6875,0.3333333333333333,0.6214285714285714,1.0,0.4,0.0277777777777777,,,,,,0.978,,,0.25,,0.4999999999999999,0.1636363636363636,0.2352941176470588,0.963680387409201,0.8985074626865672,0.756,0.8529411764705882,,0.3928571428571428,,0.4923076923076923,0.2540983606557377,0.7426900584795321,0.3646723646723646,0.4996081504702195,,,0.6183206106870229,0.0,0.0109890109890109,0.0,0.6829268292682927,0.25,0.4102564102564102,0.556,0.6666666666666665,0.7829999999999999,1.0,0.973,0.8846153846153846,,,,,0.625,0.5833333333333333,0.5182481751824818,0.0666666666666666,0.4375,0.6121495327102804
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7007,2017,Yadier Molina,STL,C,0.8198757763975154,0.8209876543209876,0.7999426153073668,0.8355212355212355,0.1115618661257606,0.25,0.0,0.5,0.0214285714285714,0.135593220338983,0.0352941176470588,0.0208333333333333,,0.6515151515151515,0.75,0.375,0.5517241379310345,0.994,,0.7647058823529411,,,0.4999999999999999,,0.4705882352941176,,,,,,0.7142857142857142,,,,,,,,,0.6183206106870229,0.0,0.0989010989010988,0.143,0.3414634146341463,0.31,0.7435897435897435,1.0,0.1481481481481481,1.0,0.0869565217391304,0.967,0.0549450549450549,0.4838709677419355,0.45,,0.4227405247813411,,,0.437956204379562,0.15,0.25,0.2102803738317757
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13611,2017,Mookie Betts,BOS,RF,0.9440993788819876,0.9444444444444444,0.9892403701312674,0.2826254826254826,0.0162271805273833,0.1785714285714285,0.0625,0.3333333333333333,0.0,0.0169491525423728,0.0,0.0,,,,,,0.987,,,,0.5555555555555556,0.75,0.8363636363636364,0.838235294117647,0.6101694915254238,0.7074626865671642,0.94,0.9485294117647058,,0.8571428571428571,0.8816568047337279,,1.0000000000000002,0.7076023391812865,1.0,0.5768025078369906,,,0.6183206106870229,0.0,0.7032967032967032,0.0559999999999999,0.4390243902439024,0.563,0.4102564102564102,0.7,0.3703703703703703,0.895,0.4130434782608695,0.997,0.6153846153846153,,,,,0.8250000000000001,0.8055555555555555,0.7372262773722628,0.4333333333333333,0.1875,0.8785046728971964
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,12158,2017,Austin Barnes,LAD,C,0.3354037267080745,0.3024691358024691,0.3070798364536261,0.3837837837837838,0.0324543610547667,0.1071428571428571,0.0,0.25,0.0,0.0338983050847457,0.0117647058823529,0.0138888888888888,,0.3636363636363636,0.21875,0.1875,0.1896551724137931,0.994,,0.5882352941176471,,,0.4999999999999999,,0.4411764705882353,,,,,,0.5,,,,,,,,,0.6068702290076335,0.0,0.0659340659340659,0.091,0.2682926829268293,0.364,0.282051282051282,,0.0,0.0,0.0434782608695652,1.0,0.0219780219780219,0.5483870967741935,0.45,,0.6647230320699709,,,0.2554744525547445,0.0666666666666666,0.0625,0.3878504672897196
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,6609,2017,Freddy Galvis,PHI,SS,0.9565217391304348,0.95679012345679,0.9677211103938024,0.1745173745173745,0.8194726166328601,0.25,0.25,0.25,0.6142857142857142,0.6610169491525424,0.4941176470588235,0.0902777777777777,,,,,,0.989,,,0.375,,0.4166666666666666,0.4545454545454546,0.4705882352941176,0.7748184019370461,0.7402985074626866,0.775,0.7720588235294118,,0.7857142857142856,,0.7076923076923077,0.1926229508196721,1.0,0.4871794871794871,0.5148902821316614,,,0.6049618320610688,0.0,0.0769230769230769,0.0,0.7560975609756098,0.313,0.4102564102564102,0.25,0.4444444444444443,0.757,0.8043478260869564,0.989,0.8223443223443223,,,,,0.5750000000000001,0.5277777777777777,0.5182481751824818,0.2333333333333333,0.3125,0.4906542056074767
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4922,2017,Ender Inciarte,ATL,CF,0.9627329192546584,0.9506172839506172,0.967792841259594,0.3166023166023166,0.0141987829614604,0.1071428571428571,0.125,0.0833333333333333,0.0,0.0,0.0,0.0,,,,,,0.993,,,,0.5555555555555556,0.2499999999999999,0.4727272727272727,0.4558823529411764,0.7409200968523003,0.8388059701492537,0.918,0.9485294117647058,,0.7142857142857142,0.4319526627218935,,0.5655737704918034,0.6842105263157894,0.4700854700854701,0.5129310344827587,,,0.5973282442748091,0.0,0.956043956043956,0.067,0.7317073170731707,0.286,0.1794871794871795,0.75,0.4444444444444443,0.95,0.4347826086956521,1.0,0.6904761904761905,,,,,0.875,0.861111111111111,0.6788321167883211,0.3666666666666666,0.5625,0.5560747663551402
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,11982,2017,Travis Shaw,MIL,3B,0.8819875776397514,0.8765432098765431,0.8687325156014633,0.0694980694980695,0.5172413793103449,0.3214285714285714,0.375,0.25,0.1857142857142857,0.5084745762711864,0.0117647058823529,0.0069444444444444,,,,,,0.975,,,0.375,,0.4166666666666666,0.3454545454545454,0.3823529411764705,0.6246973365617434,0.5522388059701493,0.717,0.375,,0.3571428571428571,,0.4615384615384615,0.3934426229508197,0.5906432748538011,0.3789173789173788,0.4996081504702195,,,0.5935114503816794,0.0,0.0659340659340659,0.0,0.4878048780487805,0.071,0.358974358974359,0.3329999999999999,0.3333333333333332,0.684,0.4130434782608695,0.97,0.5512820512820512,,,,,0.75,0.6944444444444444,0.6131386861313869,0.1666666666666666,0.0,0.3644859813084112
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,5384,2017,Juan Lagares,NYM,CF,0.5217391304347826,0.3580246913580246,0.3989670755326017,0.1250965250965251,0.0141987829614604,0.1071428571428571,0.0625,0.1666666666666666,0.0,0.0169491525423728,0.0,0.0,,,,,,0.983,,,,1.0,0.4999999999999999,0.509090909090909,0.6470588235294117,0.2953995157384988,0.3402985074626866,0.934,0.3529411764705882,,0.5357142857142857,1.0,,0.5327868852459017,0.6140350877192982,0.6837606837606838,0.591692789968652,,,0.5935114503816794,0.0,0.2637362637362637,0.0,0.1219512195121951,0.3329999999999999,0.0769230769230769,0.6,0.1851851851851851,0.909,0.2391304347826086,1.0,0.2692307692307692,,,,,0.5750000000000001,0.5833333333333333,0.2700729927007299,0.1166666666666666,0.1875,0.5747663551401869
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,9166,2017,Buster Posey,SFG,C,0.608695652173913,0.5925925925925926,0.5853955957248405,0.5590733590733591,0.1054766734279918,0.1428571428571428,0.0,0.3333333333333333,0.0142857142857142,0.0169491525423728,0.0117647058823529,0.0,,0.5454545454545454,0.6875,0.0625,0.5517241379310345,0.995,,0.7058823529411765,,,0.3333333333333333,,0.4411764705882353,,,,,,0.7142857142857142,,,,,,,,,0.5916030534351145,0.0,0.0439560439560439,0.13,0.5609756097560976,0.545,0.5641025641025641,0.0,0.074074074074074,1.0,0.0652173913043478,1.0,0.0347985347985348,0.4516129032258065,0.4,,0.4839650145772595,,,0.4525547445255474,0.1,0.0625,0.3644859813084112
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,4810,2017,Brian McCann,HOU,C,0.5838509316770186,0.5802469135802468,0.5861129043827559,0.6988416988416989,0.0973630831643002,0.1785714285714285,0.125,0.25,0.0071428571428571,0.0169491525423728,0.0117647058823529,0.0208333333333333,,0.8181818181818182,0.25,0.375,0.8103448275862069,0.995,,0.3529411764705882,,,0.2499999999999999,,0.2499999999999999,,,,,,0.25,,,,,,,,,0.5877862595419847,0.0,0.0989010989010988,0.053,0.4634146341463414,0.1669999999999999,0.6153846153846153,0.5,0.1481481481481481,1.0,0.0217391304347826,1.0,0.0384615384615384,0.4838709677419355,0.1999999999999999,,0.653061224489796,,,0.3430656934306569,0.0166666666666666,0.0,0.3644859813084112
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8722,2017,Jason Castro,MIN,C,0.6645962732919254,0.6419753086419753,0.6442866365397031,0.5459459459459459,0.0689655172413793,0.1071428571428571,0.0625,0.1666666666666666,0.0,0.0508474576271186,0.0117647058823529,0.0069444444444444,,0.6363636363636364,0.46875,0.3125,0.5689655172413793,0.996,,0.5882352941176471,,,0.3333333333333333,,0.5588235294117647,,,,,,0.4642857142857142,,,,,,,,,0.5858778625954199,0.0,0.0549450549450549,0.0,0.2926829268292683,0.15,0.5128205128205128,0.8,0.1851851851851851,0.5,0.1304347826086956,1.0,0.0311355311355311,0.4516129032258065,0.8500000000000001,,0.5131195335276968,,,0.3576642335766423,0.0,0.0,0.3364485981308411
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,11489,2017,Michael A. Taylor,WSN,CF,0.6832298136645962,0.654320987654321,0.6671687827272076,0.1992277992277992,0.0162271805273833,0.1428571428571428,0.25,0.0,0.0,0.0169491525423728,0.0,0.0,,,,,,0.985,,,,0.8333333333333334,0.5833333333333333,0.4545454545454546,0.5735294117647058,0.4842615012106537,0.5582089552238806,0.935,0.5220588235294118,,0.5714285714285714,0.8757396449704142,,0.6475409836065574,0.5614035087719298,0.6809116809116809,0.5658307210031348,,,0.5820610687022901,0.0,0.4285714285714285,0.111,0.2195121951219512,0.5,0.2564102564102564,1.0,0.074074074074074,0.727,0.2391304347826086,0.996,0.4432234432234432,,,,,0.65,0.6388888888888888,0.4014598540145985,0.2833333333333333,0.4375,0.5934579439252337
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,8709,2017,Elvis Andrus,TEX,SS,0.968944099378882,0.9691358024691358,0.9720249623412954,0.1891891891891892,1.0,0.6071428571428571,0.5625,0.6666666666666666,0.7357142857142857,0.9322033898305084,0.5647058823529412,0.0416666666666666,,,,,,0.977,,,0.375,,0.4166666666666666,0.5818181818181818,0.5735294117647058,1.0,1.0,0.811,0.8014705882352942,,0.5,,0.5230769230769231,0.2418032786885246,0.807017543859649,0.396011396011396,0.5035266457680251,,,0.5820610687022901,0.0,0.0769230769230769,0.0,0.5121951219512195,0.067,0.3846153846153846,0.45,0.7407407407407407,0.73,0.8043478260869564,0.982,1.0,,,,,0.5750000000000001,0.5277777777777777,0.7299270072992701,0.4166666666666667,0.625,0.6542056074766356
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,12564,2017,Trevor Story,COL,SS,0.8757763975155278,0.8209876543209876,0.8429094039165053,0.1474903474903474,0.8275862068965517,0.3928571428571428,0.3125,0.5,0.6571428571428571,0.6440677966101694,0.6705882352941176,0.0416666666666666,,,,,,0.982,,,0.5,,0.6666666666666666,0.509090909090909,0.5735294117647058,0.8062953995157386,0.746268656716418,0.751,0.6691176470588235,,0.5714285714285714,,0.5538461538461539,0.2377049180327869,0.894736842105263,0.4358974358974358,0.509012539184953,,,0.5782442748091603,0.0,0.0439560439560439,0.034,0.7073170731707317,0.235,0.4358974358974359,0.6,0.7407407407407407,0.775,0.8695652173913043,0.971,0.683150183150183,,,,,0.5750000000000001,0.5555555555555555,0.4963503649635036,0.1166666666666666,0.125,0.4953271028037384
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,9627,2017,Yan Gomes,CLE,C,0.6335403726708074,0.5925925925925926,0.6068431245965139,0.7243243243243244,0.1217038539553752,0.3214285714285714,0.0,0.75,0.0071428571428571,0.0508474576271186,0.0117647058823529,0.0069444444444444,,0.5,0.75,0.25,0.5172413793103449,0.991,,0.7647058823529411,,,0.5833333333333333,,0.3823529411764705,,,,,,0.6428571428571428,,,,,,,,,0.5744274809160306,0.0,0.0659340659340659,0.375,0.1951219512195122,0.4479999999999999,0.7435897435897435,0.667,0.2222222222222221,1.0,0.0869565217391304,1.0,0.0274725274725274,0.2903225806451613,0.3,,0.4198250728862974,,,0.3138686131386861,0.0,0.0,0.4579439252336449
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9810,2017,Brian Dozier,MIN,2B,0.937888198757764,0.9320987654320988,0.9332185639480668,0.2038610038610038,0.821501014198783,0.1785714285714285,0.25,0.0833333333333333,0.7428571428571429,0.711864406779661,0.7529411764705882,0.0277777777777777,,,,,,0.993,,,0.25,,0.4999999999999999,0.3454545454545454,0.3823529411764705,0.7506053268765134,0.7164179104477612,0.774,0.7279411764705882,,0.5714285714285714,,0.0,0.209016393442623,0.9649122807017544,0.3504273504273504,0.4976489028213166,,,0.5725190839694656,0.0,0.0769230769230769,0.048,0.5121951219512195,0.385,0.3333333333333333,0.524,0.7777777777777777,0.7929999999999999,0.6304347826086956,0.988,0.7362637362637361,,,,,0.8250000000000001,0.75,0.7737226277372262,0.2666666666666666,0.4375,0.6214953271028039
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10816,2017,Jedd Gyorko,STL,3B,0.670807453416149,0.6296296296296295,0.6384047055447959,0.0409266409266409,0.4300202839756592,0.3214285714285714,0.25,0.4166666666666666,0.1785714285714285,0.4067796610169492,0.0352941176470588,0.0,,,,,,0.967,,,0.375,,0.3333333333333333,0.509090909090909,0.5147058823529411,0.5157384987893463,0.4925373134328358,0.775,0.2867647058823529,,0.3928571428571428,,0.4,0.4877049180327869,0.6666666666666665,0.4700854700854701,0.518025078369906,,,0.5706106870229009,0.0,0.0329670329670329,0.0,0.3902439024390244,0.0,0.2307692307692307,0.4,0.3703703703703703,0.774,0.6739130434782609,0.982,0.4065934065934066,,,,,0.75,0.6666666666666666,0.3795620437956204,0.1,0.125,0.3317757009345795
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,9785,2017,Kyle Seager,SEA,3B,0.9503105590062112,0.9444444444444444,0.9634172584463094,0.1003861003861003,0.6308316430020284,0.5,0.8125,0.0833333333333333,0.2857142857142857,0.576271186440678,0.0941176470588235,0.0347222222222222,,,,,,0.969,,,0.625,,0.4999999999999999,0.4181818181818182,0.5,0.7796610169491526,0.6895522388059702,0.717,0.4264705882352941,,0.6071428571428571,,0.7538461538461538,0.4754098360655738,0.7660818713450291,0.5811965811965811,0.5309561128526646,,,0.566793893129771,0.0,0.0769230769230769,0.0,0.5853658536585366,0.176,0.4358974358974359,0.5379999999999999,0.4814814814814814,0.848,0.717391304347826,0.967,0.6721611721611721,,,,,0.625,0.5833333333333333,0.5255474452554745,0.0333333333333333,0.0625,0.4065420560747664
