,Unnamed: 0,Name,Team,G,GS,IP,SO,BB,K/9,BB/9,HR/9,K/BB,AVG,WHIP,RS/9,ERA,FIP,xFIP,SIERA,WAR,bWAR,aWAR,WPA
0,0,Jacob deGrom,NYM,0.41282713,0.86797196,0.76353705,0.6159219,0.43203548,0.48677275,0.084948055,0.071256526,0.39289194,0.17434852,0.10143416,0.23206471,0.07818382,0.068566084,0.3704591,0.18925019,0.7377731,0.66622764,0.6499766,0.57567567
1,1,Max Scherzer,WSN,0.44459534,0.89269006,0.7641973,0.615922,0.5346364,0.55817616,0.08787021,0.11403819,0.40779316,0.18070185,0.100219466,0.23206471,0.082261726,0.08093472,0.3704591,0.19515815,0.73883617,0.6664853,0.6500853,0.57567567
2,2,Justin Verlander,HOU,0.4227547,0.8891428,0.76419556,0.615922,0.5329854,0.5417573,0.07948469,0.12524776,0.4151142,0.19392233,0.10085808,0.23206471,0.08384294,0.080606006,0.3704591,0.18992285,0.7378478,0.6663275,0.6497989,0.57567555
3,3,Chris Sale,BOS,0.40749803,0.64844626,0.6182438,0.61591923,0.36531866,0.5909725,0.09666007,0.08746196,0.41653514,0.16664556,0.10574406,0.23206471,0.08430286,0.07721058,0.3704591,0.16663727,0.70905775,0.6582837,0.64860606,0.5756754
4,4,Gerrit Cole,HOU,0.45040503,0.8605209,0.76357025,0.615922,0.607405,0.54858226,0.108701274,0.110334165,0.33687344,0.20866576,0.11399946,0.23206471,0.08911898,0.0841135,0.3704591,0.22263376,0.72677773,0.6654374,0.64918894,0.57567525
5,5,Trevor Bauer,CLE,0.45618302,0.76515603,0.69573504,0.6159213,0.5168512,0.5024702,0.11742435,0.08166749,0.2925661,0.19698581,0.11853124,0.23206471,0.08948456,0.08016408,0.3704591,0.22669473,0.7038064,0.6597167,0.6487788,0.5756749
6,6,Patrick Corbin,ARI,0.44057646,0.84734416,0.76392776,0.61592185,0.6132683,0.4889782,0.102974296,0.099811606,0.33455673,0.23791437,0.11969484,0.23206471,0.09254178,0.08340712,0.3704591,0.222622,0.72646636,0.66172737,0.648955,0.57008517
7,7,Corey Kluber,CLE,0.4459219,0.89798975,0.7641967,0.615922,0.5407649,0.42364943,0.07827945,0.121090494,0.38863063,0.23982713,0.11104656,0.23206471,0.089260384,0.08948867,0.3704591,0.2342235,0.7339942,0.6658775,0.64944005,0.57567537
8,8,Aaron Nola,PHI,0.42763323,0.87574625,0.76419264,0.6159219,0.5328508,0.42789105,0.09869126,0.08609492,0.31755978,0.18099925,0.10671519,0.23206471,0.08324954,0.08143697,0.3704591,0.23300874,0.73107904,0.665927,0.6495809,0.5756756
9,9,Luis Severino,NYY,0.4535892,0.8761256,0.7641923,0.6159219,0.60271883,0.45925626,0.09772268,0.11228179,0.3482723,0.25605574,0.12087416,0.23206471,0.09464395,0.08848847,0.3704591,0.24634846,0.7192866,0.64572656,0.64876205,0.5549045
10,10,Carlos Carrasco,CLE,0.4664767,0.86420625,0.76419264,0.61592185,0.5431207,0.47588745,0.09725741,0.1113728,0.34612018,0.2406295,0.120926745,0.23206471,0.09399233,0.08695878,0.3704591,0.21822846,0.7012973,0.61991715,0.6455998,0.51532805
11,11,Blake Snell,TBR,0.4304615,0.7569514,0.7169188,0.6159217,0.5459826,0.5017527,0.12527508,0.09558103,0.27196282,0.17220612,0.11290396,0.23206471,0.084974185,0.08495459,0.3704591,0.24222307,0.6993169,0.6644602,0.6490844,0.5756756
12,12,Miles Mikolas,STL,0.46691525,0.8510196,0.7641921,0.6159217,0.52245003,0.30410957,0.07889421,0.09725261,0.32699585,0.26072103,0.115241334,0.23206471,0.09211575,0.09075931,0.3704591,0.28825063,0.7273441,0.6634122,0.64890116,0.5756753
13,13,Mike Clevinger,CLE,0.45967478,0.87540853,0.76369345,0.6159219,0.6136969,0.43870577,0.11165035,0.114670575,0.2797969,0.23316507,0.121645115,0.23206471,0.09398799,0.09465353,0.3704591,0.2929467,0.6903378,0.6511432,0.64859927,0.5497484
14,14,Noah Syndergaard,NYM,0.47504807,0.64015836,0.633601,0.6130251,0.44851747,0.415432,0.10647583,0.084313095,0.2980877,0.25604123,0.12669154,0.23206471,0.09685864,0.08935285,0.3704591,0.25929868,0.66150856,0.6076225,0.5935331,0.55966854
15,15,Zack Wheeler,NYM,0.4490884,0.84163123,0.71512765,0.61592054,0.5321438,0.39581344,0.108495936,0.09268625,0.2675797,0.22632484,0.12394001,0.23206471,0.09624142,0.09211855,0.3704591,0.28623587,0.64182913,0.5937096,0.57493454,0.48790172
16,16,Kyle Freeland,COL,0.44600034,0.89232147,0.76419485,0.61592185,0.5786043,0.34638107,0.107921466,0.09380455,0.24595574,0.22179633,0.12059348,0.23206471,0.09073623,0.09352245,0.3704591,0.3208417,0.71411616,0.66167086,0.64895445,0.57567525
17,17,German Marquez,COL,0.44053668,0.88705695,0.7641951,0.6159219,0.6526113,0.46158886,0.110620245,0.11417183,0.2940215,0.24285148,0.12613158,0.23206471,0.098119736,0.09151213,0.3704591,0.24810699,0.6643296,0.58061564,0.59761703,0.4604059
18,18,Jameson Taillon,PIT,0.45250824,0.8360674,0.76360893,0.6159217,0.56827426,0.37708104,0.09528793,0.10574417,0.29253805,0.25753307,0.12127691,0.23206471,0.094652,0.093528725,0.3704591,0.28661764,0.6979202,0.63409257,0.6378441,0.52946377
19,19,Mike Foltynewicz,ATL,0.44880936,0.8155624,0.73094004,0.61592174,0.61607206,0.4524474,0.122924365,0.10934891,0.22888279,0.21725887,0.121914364,0.23206471,0.09636214,0.093565874,0.3704591,0.2936306,0.6807485,0.6598276,0.6385586,0.54260945
20,20,James Paxton,SEA,0.46049696,0.73358387,0.6686884,0.6159191,0.5126817,0.5011485,0.09978116,0.13824111,0.34004784,0.24705765,0.123558715,0.23206471,0.09782319,0.09386401,0.3704591,0.23098308,0.57555336,0.5728555,0.5227843,0.45107865
21,21,Blake Treinen,OAK,0.7840146,0.022078263,0.3287962,0.4205062,0.18705194,0.4659927,0.10904806,0.060369264,0.34146267,0.15734792,0.10648563,0.23206471,0.079510234,0.06878232,0.3704591,0.16610445,0.46419346,0.5801307,0.49429125,0.57567406
22,22,Marco Gonzales,SEA,0.44633153,0.82537633,0.70949507,0.6159099,0.48671168,0.33997697,0.09123172,0.109274395,0.31781673,0.281896,0.1298122,0.23206471,0.10292689,0.09677548,0.3704591,0.2799745,0.5863486,0.5237636,0.46931764,0.37543294
23,23,Edwin Diaz,SEA,0.7840145,0.02038851,0.28039202,0.44312465,0.1774067,0.6212176,0.10926339,0.07466828,0.41132802,0.15644638,0.10796172,0.23206471,0.08375887,0.06803835,0.3704591,0.13760208,0.42886877,0.5244964,0.40200624,0.5556306
24,24,Kyle Hendricks,CHC,0.45160297,0.88672566,0.764192,0.6159215,0.5819257,0.33552405,0.09654938,0.11263651,0.29079816,0.25559244,0.124960676,0.23206471,0.09845633,0.101159126,0.3704591,0.305807,0.6159609,0.5526917,0.52364165,0.42230666
25,25,Clayton Kershaw,LAD,0.45224884,0.71774584,0.64921886,0.59665245,0.45149866,0.3641612,0.09111114,0.10767198,0.3161843,0.24573927,0.123872906,0.23206471,0.09678221,0.09234517,0.3704591,0.25098404,0.5555815,0.55794054,0.51612896,0.45412406
26,26,Dallas Keuchel,HOU,0.47834522,0.8979078,0.7641957,0.6159217,0.6770325,0.28390515,0.10399511,0.102477886,0.2351879,0.3008125,0.14047486,0.23206471,0.10336098,0.0996658,0.3704591,0.3368966,0.62977374,0.5399681,0.5282578,0.33350572
27,27,Jose Berrios,MIN,0.45761317,0.8783962,0.764177,0.6159218,0.6352982,0.43582976,0.10964473,0.13021678,0.2827897,0.24511181,0.12441063,0.23206471,0.09978535,0.104946025,0.3704591,0.29064476,0.63249254,0.6007633,0.5679035,0.41213378
28,28,Walker Buehler,LAD,0.44685462,0.49671897,0.53966814,0.5488969,0.3892194,0.42993605,0.10783745,0.090422004,0.28067684,0.2041931,0.121440485,0.23206471,0.09463609,0.0894035,0.3704591,0.2449142,0.51953495,0.54809004,0.4763889,0.481315
29,29,J.A. Happ,- - -,0.4554025,0.86700535,0.7511331,0.61592156,0.5657729,0.42069635,0.10373138,0.13772987,0.29050255,0.23020673,0.12405589,0.23206471,0.0991215,0.10466834,0.3704591,0.27568427,0.5728426,0.5732901,0.5209563,0.44324788
30,30,Andrew Heaney,LAA,0.48380518,0.8619872,0.75579417,0.6159215,0.6430456,0.40920103,0.10317928,0.14153536,0.299818,0.28231418,0.13271905,0.23206471,0.10529615,0.10499504,0.3704591,0.28807658,0.566452,0.53492975,0.46922004,0.31334648
31,31,Charlie Morton,HOU,0.4634123,0.7381786,0.68745935,0.6159203,0.5440539,0.4957324,0.12952337,0.10528622,0.27139246,0.21233097,0.12627973,0.23206471,0.09670015,0.09862601,0.3704591,0.2423254,0.5890195,0.5859248,0.5546191,0.49979037
32,32,Lance Lynn,- - -,0.4753516,0.7880441,0.7005861,0.61589634,0.6331481,0.39758343,0.15146612,0.10268277,0.18360461,0.29237032,0.16032971,0.23206471,0.114275515,0.104338475,0.3704591,0.3419606,0.4841855,0.4493056,0.34408987,0.2808172
33,33,Nick Pivetta,PHI,0.40586308,0.82680666,0.71513766,0.61592007,0.6229676,0.45054895,0.113711834,0.12932488,0.27517524,0.2710065,0.14068967,0.23206471,0.109085046,0.09962122,0.3704591,0.27249867,0.5001032,0.46492675,0.38147193,0.25221452
34,34,Zack Greinke,ARI,0.45999783,0.89443475,0.7641951,0.6159218,0.60780525,0.3720576,0.09265863,0.12679803,0.30887312,0.24630716,0.12144472,0.23206471,0.094995774,0.099228464,0.3704591,0.27376753,0.6477775,0.5814699,0.5838427,0.4424082
35,35,Trevor Williams,PIT,0.43650517,0.78290737,0.71930254,0.615916,0.57480097,0.3197628,0.110569045,0.10703143,0.22386104,0.2550637,0.12911771,0.23206471,0.098719455,0.10357773,0.3704591,0.37471536,0.59342796,0.58442783,0.52831155,0.46802
36,36,Shane Bieber,CLE,0.4719695,0.5694133,0.513706,0.5100454,0.3502679,0.41315496,0.10445515,0.11486334,0.32167527,0.28924704,0.14366196,0.23206471,0.11343621,0.09700114,0.3704591,0.25203907,0.43287334,0.44325352,0.31691125,0.3469564
37,37,Kyle Gibson,MIN,0.4701067,0.89387876,0.764193,0.6159217,0.68950444,0.37186244,0.13027714,0.115568995,0.20416893,0.2566338,0.13938673,0.23206471,0.10291478,0.103135414,0.3704591,0.33214477,0.5779716,0.5440073,0.5109007,0.33623755
38,38,Brad Keller,KCR,0.6110082,0.47662103,0.5974571,0.5460107,0.47030687,0.2978837,0.120718636,0.082940765,0.20763734,0.25916648,0.13881783,0.23206471,0.10123406,0.096067965,0.3704591,0.3287563,0.49461994,0.53017443,0.4396697,0.43119955
39,39,Vince Velasquez,PHI,0.3951329,0.73461443,0.65563947,0.6157553,0.5972556,0.44938594,0.1361157,0.11637536,0.2313944,0.26444858,0.14725697,0.23206471,0.11239315,0.10215221,0.3704591,0.31490824,0.47304216,0.44499207,0.34027225,0.27826002
40,40,Josh Hader,MIL,0.7840145,0.040997855,0.28528875,0.4534235,0.1980187,0.65783703,0.12854376,0.11002874,0.36168215,0.15531783,0.11316493,0.23206471,0.090223856,0.08198948,0.3704591,0.15830986,0.379252,0.50368804,0.33992484,0.5028846
41,41,Jose Leclerc,TEX,0.77482605,0.025040125,0.22990212,0.3504222,0.18676262,0.57838935,0.1469183,0.074351214,0.2782132,0.1555336,0.1195281,0.23206471,0.091159575,0.08124601,0.3704591,0.19875948,0.3470551,0.45003924,0.28871328,0.47229496
42,42,Mike Minor,TEX,0.44278628,0.82720596,0.70306844,0.6159151,0.5085317,0.35934255,0.097214304,0.14110279,0.2743523,0.24497455,0.12636463,0.23206471,0.10425079,0.10956566,0.3704591,0.3147279,0.5052663,0.52263176,0.42528528,0.3880653
